k,n,x,y,K,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf,SM,sqrt_Diag,sqrt_sumDelta2,c_M,c_M_all,tri_absR,tri_absMDelta
9,31621,999950883,80435,12431,82,0.006596,1751.528028880,4572.111748198,3859.485416231,0.383089506,0.453824238,1035.269995942,1791.211351068,1160.376454057,0.577971994,0.892184594,36473.435239,10751.702721
9,31621,999950883,80435,12431,86,0.006918,1552.957830770,4595.688427227,3879.412023987,0.337916257,0.400307526,975.487721379,1810.298438535,1165.926763888,0.538854644,0.836662946,37398.380856,11165.634534
9,31621,999950883,80435,12431,90,0.007240,1511.568021043,4624.324139670,3897.997595417,0.326873285,0.387780645,1008.137144437,1812.872754144,1167.202119400,0.556099231,0.863721139,38420.518878,11336.875227
9,31621,999950883,80435,12431,94,0.007562,732.099367949,4653.600048198,3924.145223817,0.157318927,0.186562761,1011.865471235,1813.136304352,1169.244461588,0.558074685,0.865401124,39459.003314,11385.200555
9,31621,999950883,80435,12431,99,0.007964,789.343599469,4705.508692805,3948.513742653,0.167748835,0.199909042,1124.177820057,1815.706247093,1171.124917758,0.619140801,0.959912818,41013.856380,11578.620957
9,31621,999950883,80435,12431,104,0.008366,1524.374363723,4742.451734994,3971.351983478,0.321431709,0.383842674,1016.535984872,1817.298949028,1173.815679861,0.559366408,0.866009888,42320.463091,11690.117013
9,31621,999950883,80435,12431,109,0.008768,2023.388765035,4772.842834711,4002.639406012,0.423937857,0.505513627,1064.109938532,1833.633276413,1176.516019889,0.580328658,0.904458520,43517.283319,12134.534470
9,31621,999950883,80435,12431,114,0.009171,2399.705042488,4794.325020300,4023.799174735,0.500530321,0.596377935,1184.503739883,1856.584003473,1177.865179587,0.638001694,1.005636095,44522.789339,12691.795758
9,31621,999950883,80435,12431,120,0.009653,1664.184225688,4830.213522380,4046.684040982,0.344536368,0.411246396,910.659021933,1899.899999082,1181.157283986,0.479319450,0.770988787,45950.266803,13423.024598
9,31621,999950883,80435,12431,126,0.010136,1157.885770406,4864.232673120,4062.509475548,0.238040786,0.285017371,943.601668136,1900.788710794,1181.765590452,0.496426385,0.798467713,47351.894082,13541.823983
9,31621,999950883,80435,12431,132,0.010619,1557.438346465,4895.693781388,4085.649471159,0.318124134,0.381197251,904.320874057,1904.948345347,1183.206074688,0.474721992,0.764297018,48705.995786,13826.548204
9,31621,999950883,80435,12431,138,0.011101,1476.359672948,4919.447929784,4104.106659196,0.300106779,0.359727413,907.298059683,1905.970512768,1184.053898705,0.476029432,0.766264155,49883.559257,13951.659266
9,31621,999950883,80435,12431,145,0.011664,1011.118822639,4941.000596366,4121.742840881,0.204638474,0.245313418,1011.118822639,1914.459699304,1186.790626726,0.528148398,0.851977425,51095.010390,14281.772034
9,31621,999950883,80435,12431,152,0.012227,1244.576620171,4983.284121943,4142.143294124,0.249750283,0.300466819,972.115584635,1915.161963512,1188.749976295,0.507589229,0.817762864,52805.974509,14391.027619
9,31621,999950883,80435,12431,159,0.012791,1068.792870275,5023.140052750,4173.872135082,0.212773854,0.256067468,1068.792870275,1916.683994858,1191.489282614,0.557626021,0.897022647,54459.629465,14547.507052
9,31621,999950883,80435,12431,167,0.013434,1308.093839262,5063.691841885,4202.087854515,0.258328089,0.311296166,1109.274973839,1916.919289562,1192.803546323,0.578675889,0.929972901,56262.075987,14603.076064
9,31621,999950883,80435,12431,175,0.014078,2040.720900594,5106.345091588,4223.436703154,0.399644142,0.483189650,1043.153717008,1925.583582428,1195.051467512,0.541733803,0.872894386,58116.169584,14963.216728
9,31621,999950883,80435,12431,183,0.014721,1994.683310508,5136.290746209,4247.649026320,0.388350934,0.469597017,1407.392790877,1936.892401918,1196.394459588,0.726624148,1.176361843,59657.711023,15498.860963
9,31621,999950883,80435,12431,192,0.015445,2166.752578191,5155.651598339,4260.424006144,0.420267455,0.508576746,1298.395374395,1945.006955468,1197.230744925,0.667553075,1.084498857,60994.156957,15931.541791
9,31621,999950883,80435,12431,202,0.016250,2316.250125090,5178.199139416,4280.637733829,0.447308043,0.541099310,1334.433943917,1980.356940459,1198.382837312,0.673835063,1.113528918,62514.720647,16920.814682
9,31621,999950883,80435,12431,211,0.016974,1515.067419836,5209.266736154,4305.708743728,0.290840822,0.351874107,1136.200883770,2014.941319487,1201.393598331,0.563887828,0.945735757,64203.688680,17627.617310
9,31621,999950883,80435,12431,222,0.017859,304.215951413,5248.171922792,4339.448120183,0.057966080,0.070104756,1011.187160707,2026.134157953,1202.416958589,0.499072165,0.840962158,66314.805895,18029.545004
9,31621,999950883,80435,12431,232,0.018663,1189.565529931,5291.433091180,4373.489496516,0.224809708,0.271994601,1189.565529931,2033.809444098,1203.880174554,0.584895273,0.988109577,68437.220704,18444.859879
9,31621,999950883,80435,12431,244,0.019628,1617.778668340,5326.771937660,4396.279519133,0.303707140,0.367988128,1315.016093766,2035.604030953,1206.002576930,0.646007806,1.090392441,70549.375993,18653.487247
9,31621,999950883,80435,12431,255,0.020513,1479.471486525,5357.451140624,4418.487482817,0.276152119,0.334836636,1295.740246825,2040.168093409,1208.337125679,0.635114455,1.072333390,72436.313873,18988.120056
9,31621,999950883,80435,12431,268,0.021559,1470.944125743,5391.244292459,4444.705962324,0.272839450,0.330942955,1294.365266080,2042.816556228,1210.839167268,0.633617963,1.068981993,74599.679198,19317.634630
9,31621,999950883,80435,12431,281,0.022605,2045.361438185,5437.953427173,4477.121755200,0.376127061,0.456847401,1146.214256606,2055.932377522,1212.830027150,0.557515543,0.945074108,77147.362962,19974.910005
9,31621,999950883,80435,12431,294,0.023651,2771.327506790,5466.131883196,4500.868911156,0.506999752,0.615731665,1722.083145618,2101.009786809,1214.380003944,0.819645466,1.418076006,79076.666721,21353.380653
9,31621,999950883,80435,12431,309,0.024857,1949.740060752,5485.533548885,4514.614277046,0.355433076,0.431873011,1835.510211283,2109.129472182,1215.081641485,0.870269102,1.510606488,80847.345075,21841.913873
9,31621,999950883,80435,12431,324,0.026064,2188.479847946,5519.283451283,4541.535453075,0.396515212,0.481881045,1658.435982135,2118.518367145,1216.322994880,0.782828229,1.363483211,83187.041407,22454.675563
9,31621,999950883,80435,12431,339,0.027271,1280.632708863,5559.141511132,4571.334804418,0.230365193,0.280144151,1570.746628309,2122.243190785,1217.637148865,0.740135077,1.289995652,85749.281027,22730.729395
9,31621,999950883,80435,12431,356,0.028638,1521.875611151,5587.428462496,4587.934354966,0.272374961,0.331712595,1521.875611151,2124.442228997,1219.103725344,0.716364790,1.248356132,88047.401450,23041.784444
9,31621,999950883,80435,12431,373,0.030006,1780.371741389,5623.129506817,4613.819821136,0.316615817,0.385878038,1453.776679538,2124.731442725,1219.797562910,0.684216673,1.191817990,90645.042078,23127.473467
9,31621,999950883,80435,12431,391,0.031454,1656.352477104,5661.793611833,4644.274730188,0.292549074,0.356643948,1474.007223181,2129.081666973,1221.202861014,0.692320659,1.207012586,93435.480099,23567.790054
9,31621,999950883,80435,12431,410,0.032982,1874.929724937,5710.133865646,4684.585958005,0.328351273,0.400233818,1533.451108026,2129.934667414,1221.962116420,0.719952180,1.254908878,96663.406266,23715.641000
9,31621,999950883,80435,12431,430,0.034591,1869.788925342,5753.131768468,4715.906008290,0.325003668,0.396485622,1604.554658320,2130.637195548,1222.722351003,0.753086758,1.312280467,99799.671111,23854.436932
9,31621,999950883,80435,12431,451,0.036280,2309.845750253,5781.649166406,4738.568164440,0.399513302,0.487456478,1652.414027198,2161.981418590,1223.952088693,0.764305379,1.350064306,102411.693940,25209.253490
9,31621,999950883,80435,12431,473,0.038050,2159.177439157,5805.784062020,4759.314788810,0.371901093,0.453674013,1569.237705169,2182.473285707,1225.119039706,0.719018059,1.280885901,104882.442211,26294.155543
9,31621,999950883,80435,12431,496,0.039900,2146.740859855,5830.247484408,4774.553973941,0.368207502,0.449621236,1582.497717806,2188.867423242,1225.556941367,0.722975590,1.291247811,107431.034379,26919.833469
9,31621,999950883,80435,12431,520,0.041831,1709.861186969,5859.533336428,4798.553269626,0.291808424,0.356328479,1594.747822553,2201.248487204,1226.664380612,0.724474239,1.300068583,110272.816081,27758.796634
9,31621,999950883,80435,12431,545,0.043842,1158.172931187,5894.367839903,4822.544605984,0.196488065,0.240158055,1545.206939535,2202.411291415,1227.310570263,0.701597810,1.259018684,113455.745800,28031.699016
9,31621,999950883,80435,12431,572,0.046014,843.288679979,5946.851924979,4859.263062329,0.141804217,0.173542504,1642.125336425,2212.633628997,1228.038926869,0.742158718,1.337193228,117540.486481,28851.255302
9,31621,999950883,80435,12431,599,0.048186,933.898877842,5987.640283314,4890.495581773,0.155971106,0.190962012,1502.268594098,2223.064183758,1228.721604819,0.675764832,1.222627313,121152.130890,29791.404075
9,31621,999950883,80435,12431,628,0.050519,1964.598560133,6031.334803304,4921.449184496,0.325731969,0.399191069,1586.749816518,2227.289788020,1229.849373719,0.712412828,1.290198499,125045.225261,30332.914345
9,31621,999950883,80435,12431,659,0.053013,2655.618667061,6061.383567345,4943.297463936,0.438120874,0.537216036,1936.969971196,2236.567421643,1230.513197823,0.866045867,1.574115560,128374.512479,31066.700707
9,31621,999950883,80435,12431,691,0.055587,2526.774126833,6088.300272826,4965.125123864,0.415021273,0.508904421,1469.113275760,2292.351128610,1231.447244645,0.640876198,1.192997331,131582.877850,33370.791887
9,31621,999950883,80435,12431,724,0.058241,1586.745727127,6126.595669942,4993.270403699,0.258993055,0.317776847,1476.047907689,2299.621232511,1232.217246132,0.641865663,1.197879605,135491.304647,34218.084494
9,31621,999950883,80435,12431,760,0.061137,1858.185082182,6167.064560835,5020.448834120,0.301307869,0.370123298,1526.648949157,2301.778532668,1232.982391577,0.663247540,1.238175792,139713.485059,34685.273948
9,31621,999950883,80435,12431,796,0.064033,1561.174051297,6196.672933862,5043.632607904,0.251937462,0.309533658,1561.174051297,2303.122090171,1233.572754766,0.677851191,1.265571119,143333.950647,35005.751539
9,31621,999950883,80435,12431,835,0.067171,1839.080477491,6227.530934898,5068.202214214,0.295314547,0.362866437,1632.935990796,2304.531255776,1234.267323442,0.708576196,1.323000261,147155.654491,35349.785404
9,31621,999950883,80435,12431,876,0.070469,1393.451653843,6259.510827388,5088.536944199,0.222613506,0.273841316,1506.611354554,2305.736875950,1234.903123436,0.653418597,1.220023924,151114.534284,35688.783166
9,31621,999950883,80435,12431,918,0.073848,1397.974889390,6302.866312539,5124.057362983,0.221799864,0.272825769,1527.609905849,2305.986478096,1235.570852318,0.662453974,1.236359617,155872.952393,35828.580894
9,31621,999950883,80435,12431,963,0.077468,1177.651764433,6357.855268083,5163.712616361,0.185227835,0.228062995,1484.455739137,2310.352475873,1236.257990508,0.642523491,1.200765334,161443.615176,36533.290399
9,31621,999950883,80435,12431,1009,0.081168,1352.700711830,6400.946469897,5198.436543796,0.211328234,0.260212989,1476.738434208,2311.679432523,1236.836439680,0.638816271,1.193964203,166438.285470,36917.290331
9,31621,999950883,80435,12431,1058,0.085110,1992.014607390,6441.176111790,5227.288765678,0.309262559,0.381079886,1601.333742175,2318.704417909,1237.479509330,0.690615729,1.294028491,171438.895923,37829.015810
9,31621,999950883,80435,12431,1110,0.089293,2801.226695712,6467.644435772,5246.990192018,0.433113899,0.533873057,1593.155759010,2339.077827574,1237.908707522,0.681104211,1.286973546,175638.110920,39487.436481
9,31621,999950883,80435,12431,1163,0.093556,2199.591845861,6494.028968044,5268.222068760,0.338709891,0.417520715,1640.689288350,2364.622952115,1238.494816601,0.693848162,1.324744574,179880.053010,41512.065341
9,31621,999950883,80435,12431,1220,0.098142,1732.676566403,6524.397757178,5290.578888420,0.265568813,0.327502264,1732.676566403,2368.879393636,1238.901843921,0.731433002,1.398558389,184603.499006,42343.212497
9,31621,999950883,80435,12431,1279,0.102888,1789.222811707,6559.270084461,5316.907223443,0.272777731,0.336515710,1789.222811707,2369.981655441,1239.446701674,0.754952178,1.443565753,189781.490554,42712.776944
9,31621,999950883,80435,12431,1341,0.107875,1670.642918766,6608.879604661,5355.389889657,0.252787616,0.311955423,1773.793850870,2370.377263516,1239.800226742,0.748317105,1.430709410,196124.189656,42924.305485
9,31621,999950883,80435,12431,1406,0.113104,811.315470505,6645.260355460,5384.705535174,0.122089343,0.150670351,1679.896392245,2380.767817699,1240.246057422,0.705611181,1.354486380,201708.196267,44306.445946
9,31621,999950883,80435,12431,1474,0.118575,1616.576969101,6689.203830445,5416.425150999,0.241669563,0.298458286,1940.595948935,2400.962871326,1240.778567823,0.808257375,1.564014724,208007.854782,45958.932180
9,31621,999950883,80435,12431,1546,0.124367,1921.483286371,6740.378687675,5455.850963593,0.285070524,0.352187642,1921.483286371,2402.039673337,1241.199757766,0.799938197,1.548085451,215034.983593,46321.455148
9,31621,999950883,80435,12431,1621,0.130400,2921.029184580,6776.579499634,5483.481608959,0.431047726,0.532696085,2065.949329480,2408.404833861,1241.547256768,0.857808164,1.664011835,220982.269419,47453.105012
9,31621,999950883,80435,12431,1700,0.136755,2831.760504800,6804.936428106,5503.301405089,0.416133278,0.514556681,2030.686207727,2442.890159265,1242.001829901,0.831263821,1.635010641,226484.634738,50336.006546
9,31621,999950883,80435,12431,1782,0.143351,2254.774006959,6847.271537292,5535.084494050,0.329295252,0.407360359,1799.725243204,2461.664342157,1242.390443200,0.731100992,1.448598750,233346.568411,52381.386390
9,31621,999950883,80435,12431,1868,0.150269,1904.831333914,6884.182852743,5561.473533593,0.276696795,0.342504792,1837.875291301,2467.053918256,1242.857593810,0.744967622,1.478749698,239922.197826,53327.488496
9,31621,999950883,80435,12431,1959,0.157590,1676.464632660,6914.662112949,5585.258077181,0.242450695,0.300158848,1823.153297722,2469.017484784,1243.184223585,0.738412469,1.466519011,246070.530905,54037.228878
9,31621,999950883,80435,12431,2054,0.165232,1259.292191880,6952.738671041,5614.500776842,0.181121749,0.224292816,1879.305618212,2471.955460287,1243.526648228,0.760250599,1.511270885,253131.085647,54979.971929
9,31621,999950883,80435,12431,2154,0.173276,2147.244960228,6999.969004681,5649.452685020,0.306750638,0.380080174,1852.751469946,2475.463462150,1243.884533747,0.748446300,1.489488308,261188.306401,55740.722827
9,31621,999950883,80435,12431,2258,0.181643,1142.255105788,7042.310137649,5682.044445530,0.162198921,0.201028893,1754.223491086,2484.900616689,1244.262641789,0.705953179,1.409849844,268918.998771,57310.032941
9,31621,999950883,80435,12431,2368,0.190492,1953.080699660,7086.101699928,5714.418301537,0.275621319,0.341781192,1700.750772807,2486.647122419,1244.540995513,0.683953408,1.366568702,277105.910754,57958.131288
9,31621,999950883,80435,12431,2483,0.199743,2089.326069764,7143.040374460,5759.754275352,0.292498146,0.362745695,1715.934064623,2507.177704259,1244.919760244,0.684408633,1.378349127,286743.829397,60601.827390
9,31621,999950883,80435,12431,2603,0.209396,1208.498661693,7184.535427521,5790.599800531,0.168208324,0.208700083,1662.255428904,2508.430268003,1245.145136815,0.662667585,1.334989295,295142.132538,61175.685477
9,31621,999950883,80435,12431,2730,0.219612,2455.207532664,7227.218043902,5822.936285564,0.339716820,0.421644238,1696.943566400,2518.603268864,1245.444375804,0.673763743,1.362520558,303905.353585,63140.649923
9,31621,999950883,80435,12431,2862,0.230231,2989.476382978,7251.828087697,5841.195394730,0.412237624,0.511791882,1798.874612669,2573.876635325,1245.733618742,0.698896982,1.444028310,310699.857517,67867.860918
9,31621,999950883,80435,12431,3001,0.241413,2208.745988253,7278.797000685,5861.773884931,0.303449318,0.376805048,1832.592581966,2607.656230655,1245.993839136,0.702773840,1.470787836,318064.297060,71647.020147
9,31621,999950883,80435,12431,3146,0.253077,1479.734574725,7309.856169964,5886.176310007,0.202430053,0.251391480,1897.468387317,2610.576724687,1246.214764377,0.726838775,1.522585385,326125.356501,72764.250982
