k,n,x,K,Kext,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf
6,173,30275,42,2295,346,8.238095,3.351591663,107.634893689,87.121262148,0.031138523,0.038470421
6,173,30275,42,2295,365,8.690476,9.460584500,108.294397641,87.559024840,0.087359870,0.108048080
6,173,30275,42,2295,384,9.142857,18.496133195,108.959439039,88.018008353,0.169752463,0.210140329
6,173,30275,42,2295,404,9.619048,12.143862043,109.674835465,88.634921118,0.110726057,0.137009904
6,173,30275,42,2295,425,10.119048,12.376567701,110.242192172,89.037117315,0.112267068,0.139004587
6,173,30275,42,2295,448,10.666667,31.273420838,111.174162446,89.841205627,0.281301160,0.348096629
6,173,30275,42,2295,471,11.214286,31.274303783,112.151849352,90.678570818,0.278856782,0.344891891
6,173,30275,42,2295,496,11.809524,28.627548236,112.816367345,91.102326720,0.253753501,0.314235094
6,173,30275,42,2295,522,12.428571,19.095304079,113.860763805,91.962367806,0.167707500,0.207642588
6,173,30275,42,2295,549,13.071429,4.922553371,114.881567166,92.649256142,0.042848940,0.053131062
6,173,30275,42,2295,578,13.761905,2.983753330,115.658479580,93.184707257,0.025797964,0.032019775
6,173,30275,42,2295,609,14.500000,13.564312712,116.530333774,93.854391240,0.116401561,0.144525073
6,173,30275,42,2295,641,15.261905,15.988273039,117.022046098,94.226510670,0.136626162,0.169679137
6,173,30275,42,2295,674,16.047619,33.361041094,117.696828810,94.779372360,0.283448938,0.351986305
6,173,30275,42,2295,710,16.904762,26.100575422,118.214650069,95.203319914,0.220789686,0.274156148
6,173,30275,42,2295,747,17.785714,22.896123730,119.062897855,95.797662684,0.192302759,0.239005035
6,173,30275,42,2295,786,18.714286,17.855144530,120.099423577,96.580851545,0.148669694,0.184872511
6,173,30275,42,2295,828,19.714286,23.160886214,120.964702615,97.251253477,0.191468137,0.238155143
6,173,30275,42,2295,871,20.738095,14.916849930,122.034396627,97.992259684,0.122234799,0.152224778
6,173,30275,42,2295,917,21.833333,17.617456443,122.762839896,98.558584710,0.143508056,0.178751110
6,173,30275,42,2295,965,22.976190,13.520154174,123.173875164,98.849484509,0.109764787,0.136775161
6,173,30275,42,2295,1016,24.190476,22.104533853,123.847592162,99.396921774,0.178481741,0.222386503
6,173,30275,42,2295,1069,25.452381,35.976438383,124.748215442,100.050545489,0.288392409,0.359582631
6,173,30275,42,2295,1125,26.785714,43.696168706,125.761826062,100.811953279,0.347451767,0.433442338
