n,X,H,C_centered,E_centered,identity_err
13950,194630400,-3034.0,2318.4473237655766,2676.223661882655,2.6648194761946797e-10
13951,194658303,-2931.0,2214.486846292828,2572.7434231468046,7.812559488229454e-10
13952,194686208,-3194.0,2301.084246610262,2747.542123305501,7.394191925413907e-10
13953,194714115,-2960.0,2206.9087475465785,2583.4543737739386,1.2987584341317415e-09
13954,194742024,-3032.0,2080.105388067168,2556.052694025277,1.661373971728608e-08
13955,194769935,-3122.0,2142.931243250816,2632.4656216299913,9.166797099169344e-09
13956,194797848,-3174.0,2273.1336472062103,2723.5668236024094,1.3915268937125802e-09
13957,194825763,-3327.0,2215.1650814944587,2771.0825407492534,4.048160917591304e-09
13958,194853680,-3365.0,2187.847774926544,2776.4238874624807,1.5825207810848951e-09
13959,194881599,-3416.0,2177.3958875634416,2796.6979437793952,4.651155904866755e-09
13960,194909520,-3550.0,2343.500675159943,2946.750337585266,1.0589246812742203e-08
13961,194937443,-3299.0,2026.31114327276,2662.655571637176,1.5916157281026244e-09
13962,194965368,-3263.0,2169.921230426262,2716.4606152176098,8.95761331776157e-09
13963,194993295,-3484.0,2233.3451848558325,2858.6725924308776,5.922629497945309e-09
13964,195021224,-3257.0,2240.8615990075923,2748.9307995062027,4.813045961782336e-09
13965,195049155,-3050.0,2169.1428558290645,2609.57142791238,4.304638423491269e-09
13966,195077088,-2931.0,2037.2827481708664,2484.1413740860467,1.2269083526916802e-09
13967,195105023,-2608.0,2035.480462097068,2321.7402310455645,5.939000402577221e-09
13968,195132960,-2426.0,1983.4494943367026,2204.724747167141,2.421074896119535e-09
13969,195160899,-2397.0,2130.769195335888,2263.8845976631005,9.687028068583459e-09
13970,195188840,-2516.0,2199.497150039271,2357.7485750230926,6.9139787228778005e-09
13971,195216783,-2453.0,2098.6862455117225,2275.8431227584542,5.185938789509237e-09
13972,195244728,-2557.0,2208.22259676244,2382.6112983826297,2.8194335754960775e-09
13973,195272675,-2592.0,2216.580096277379,2404.290048143542,9.705217962618917e-09
13974,195300624,-2592.0,2238.1562710627622,2415.078135536623,1.0483745427336544e-08
13975,195328575,-2594.0,2152.810087761114,2373.4050438846753,8.236384019255638e-09
13976,195356528,-2565.0,2174.4783259625256,2369.7391629800995,2.3264874471351504e-09
13977,195384483,-2375.0,2049.0220645430672,2212.0110322743362,5.605215847026557e-09
13978,195412440,-2315.0,2115.515031139803,2215.25751556905,1.7025740817189217e-09
13979,195440399,-2454.0,2183.0746294380806,2318.5373147147625,8.555616659577936e-09
13980,195468360,-2237.0,2197.34259278464,2217.171296396118,7.596099749207497e-09
13981,195496323,-2285.0,2309.7780714046385,2297.3890357037694,2.900378603953868e-09
13982,195524288,-2331.0,2269.3234313218563,2300.161715664071,6.285517883952707e-09
13983,195552255,-2723.0,2414.5060257275763,2568.7530128648255,2.0745574147440493e-09
13984,195580224,-2733.0,2425.44639444162,2579.223197220833,4.547473508864641e-11
13985,195608195,-2706.0,2406.422131023108,2556.2110655135184,3.92901711165905e-09
13986,195636168,-2596.0,2140.7992731046106,2368.399636557737,1.0863004717975855e-08
13987,195664143,-2659.0,2236.147170273558,2447.5735851374457,1.3333192327991128e-09
13988,195692120,-2337.0,2087.1024228199094,2212.0512114075987,4.712092049885541e-09
13989,195720099,-2345.0,2186.222420617909,2265.611210317004,1.6098965716082603e-08
13990,195748080,-2366.0,2208.9787278419535,2287.489363924066,6.1781975091435015e-09
13991,195776063,-2465.0,2178.4620656368497,2321.7310328149692,6.911250238772482e-09
13992,195804048,-2450.0,2194.8080647845927,2322.404032402052,1.951138983713463e-08
13993,195832035,-2249.0,1991.291495059355,2120.1457475320913,4.827597877010703e-09
13994,195860024,-2199.0,1849.3627565358474,2024.1813782726413,9.435098036192358e-09
13995,195888015,-2115.0,1853.5825809302914,1984.2912904700843,9.877112461254e-09
13996,195916008,-2023.0,1662.1363915484108,1842.5681957726172,3.176410245941952e-09
13997,195944003,-2172.0,1641.4300137564715,1906.7150068762228,4.025878297397867e-09
13998,195972000,-2320.0,1882.0559632628865,2101.0279816300995,2.687556843739003e-09
13999,195999999,-2306.0,2115.442421442567,2210.721210721457,3.4651748137548566e-10
14000,196028000,-2375.0,2101.6781941596128,2238.339097085018,1.0422809282317758e-08
14001,196056003,-2168.0,1996.1783029338985,2082.0891514673226,7.466951501555741e-10
14002,196084008,-2321.0,1925.393740797619,2123.1968703988578,9.640643838793039e-11
14003,196112015,-2258.0,1978.8044633958198,2118.402231701419,7.018570613581687e-09
14004,196140024,-2157.0,1958.6713007436774,2057.835650373068,2.458364178892225e-09
14005,196168035,-2039.0,1720.1256215353205,1879.5628107734226,1.152466211351566e-08
14006,196196048,-2232.0,1984.2191387968778,2108.109569397913,1.051375875249505e-09
14007,196224063,-1930.0,1821.0077103050135,1875.503855149647,5.719357432099059e-09
14008,196252080,-1747.0,1750.9802705368202,1748.9901352727675,8.714778232388198e-09
14009,196280099,-1767.0,1820.2250775461725,1793.6125387753468,4.521098162513226e-09
14010,196308120,-1980.0,1803.8530030697293,1891.926501539303,8.87666828930378e-09
14011,196336143,-1915.0,1868.3093072073243,1891.6546536090677,1.0811163519974798e-08
14012,196364168,-1846.0,1855.4645236381039,1850.7322618156963,6.7111614043824375e-09
14013,196392195,-1755.0,1802.8735371117655,1778.9367685631405,1.4515535440295935e-08
14014,196420224,-1771.0,1795.572792796389,1783.2863963919021,1.2584678188432008e-08
14015,196448255,-1579.0,1672.6820015492558,1625.8410007749105,5.652509571518749e-10
14016,196476288,-1658.0,1758.3126403786882,1708.1563201885026,1.6830199456308037e-09
14017,196504323,-1650.0,1757.8009630895394,1703.9004815452643,9.890754881780595e-10
14018,196532360,-1665.0,1702.4170606108091,1683.7085303096203,8.431470632785931e-09
14019,196560399,-1784.0,1774.3495908386249,1779.1747954128218,1.2981217878405005e-08
14020,196588440,-1682.0,1709.290101020335,1695.64505050974,8.549250196665525e-10
14021,196616483,-1534.0,1451.079050727858,1492.5395253621873,3.483364707790315e-09
14022,196644528,-1599.0,1601.5744715381588,1600.2872357722588,6.358732207445428e-09
14023,196672575,-1597.0,1638.4431354843255,1617.7215677415738,1.177795638795942e-09
14024,196700624,-1434.0,1656.890347381559,1545.4451736909443,3.296918293926865e-10
14025,196728675,-1356.0,1677.1874515528034,1516.5937257725689,7.665676093893126e-09
14026,196756728,-1243.0,1642.955964706809,1442.9779823513684,4.072262527188286e-09
14027,196784783,-1323.0,1681.5138751007325,1502.2569375484943,3.743934939848259e-09
14028,196812840,-1347.0,1712.5024485222239,1529.751224262887,3.5502125683706254e-09
14029,196840899,-1406.0,1779.5196639839269,1592.7598319832227,1.7481397662777454e-08
14030,196868960,-1383.0,1799.7773202426906,1591.388660119585,3.5206539905630052e-09
14031,196897023,-1206.0,1686.7655856685888,1446.3827928267988,1.4991201169323176e-08
14032,196925088,-1183.0,1606.167343526351,1394.583671763905,1.4588295016437769e-09
14033,196953155,-1165.0,1737.0379704686056,1451.0189852339802,6.452864909078926e-10
14034,196981224,-1221.0,1740.6581571236893,1480.8290785561555,1.1378233466530219e-08
14035,197009295,-1345.0,1884.7674429362814,1614.8837214650548,6.171831046231091e-09
14036,197037368,-1222.0,1703.0465348059952,1462.5232674003937,5.207766662351787e-09
14037,197065443,-999.0,1494.6028151197534,1246.8014075623773,5.001311365049332e-09
14038,197093520,-990.0,1477.3532009052287,1233.6766004560052,6.781647243769839e-09
14039,197121599,-931.0,1548.6915452633693,1239.8457726289148,5.539732228498906e-09
14040,197149680,-911.0,1350.2242972259119,1130.612148616428,6.943992048036307e-09
14041,197177763,-883.0,1441.2293481493543,1162.1146740711636,7.02721081324853e-09
14042,197205848,-751.0,1471.8440229240514,1111.4220114632787,2.5061126507353038e-09
14043,197233935,-861.0,1433.4703085445508,1147.2351542782783,1.200578481075354e-08
14044,197262024,-769.0,1341.471503381821,1055.2357516873674,7.08632796886377e-09
14045,197290115,-983.0,1548.8428486024204,1265.9214243008867,6.471054803114384e-10
14046,197318208,-1106.0,1517.1208771832462,1311.560438588603,6.040409061824903e-09
14047,197346303,-1130.0,1503.330706980516,1316.665353484254,1.2008058547507972e-08
14048,197374400,-1147.0,1390.8149231504358,1268.907461574917,6.01630745222792e-10
14049,197402499,-1290.0,1457.5672814447607,1373.7836407187074,7.345988706219941e-09
14050,197430600,-1114.0,1312.6450618011586,1213.3225309078848,1.4611032383982092e-08
14051,197458703,-1051.0,1362.5467589893087,1206.773379498673,8.037204679567367e-09
14052,197486808,-863.0,1228.8742469846911,1045.937123494599,4.507000994635746e-09
14053,197514915,-650.0,1183.217182631808,916.6085913157115,3.851710062008351e-10
14054,197543024,-691.0,1283.6572693877097,987.3286346914799,4.749836080009118e-09
14055,197571135,-513.0,1220.6722191453155,866.8361095705295,4.256435204297304e-09
14056,197599248,-351.0,979.2490083665762,665.1245041893385,1.210082700708881e-08
14057,197627363,-318.0,879.4350168814126,598.7175084427399,4.067260306328535e-09
14058,197655480,-383.0,1057.7340221404738,720.3670110678083,4.857156454818323e-09
14059,197683599,-354.0,1122.683102096169,738.3415510433294,9.510131349088624e-09
14060,197711720,-225.0,1017.4299811192031,621.2149905616934,4.18367562815547e-09
14061,197739843,-212.0,1067.67399988111,639.8369999382005,4.708908818429336e-09
14062,197767968,-297.0,1130.8846356512222,713.9423178251182,9.858922567218542e-10
14063,197796095,-317.0,1179.5497062618088,748.2748531359994,1.0189978638663888e-08
14064,197824224,-481.0,1168.0020148141484,824.5010074110933,8.03811417426914e-09
14065,197852355,-394.0,1161.731001650187,777.8655008263513,2.5156623451039195e-09
14066,197880488,-525.0,1193.9347770120658,859.4673885109946,9.92349669104442e-09
14067,197908623,-600.0,1324.5214495144028,962.2607247599062,5.409674486145377e-09
14068,197936760,-705.0,1322.6110840188048,1013.8055420085698,1.6652847989462316e-09
14069,197964899,-767.0,1324.804011706001,1045.9020058525844,8.321876521222293e-10
14070,197993040,-781.0,1423.5273211919412,1102.2636605957455,4.501998773775995e-10
14071,198021183,-379.0,1109.9246517156425,744.4623258592537,2.864908310584724e-09
14072,198049328,-27.0,1075.7374967843934,551.3687483859285,1.2536474969238043e-08
14073,198077475,-40.0,1015.7800757903315,527.890037887581,1.516946213087067e-08
14074,198105624,-31.0,889.8304216838151,460.4152108430701,2.325123205082491e-09
14075,198133775,116.0,765.5785743132874,324.78928715343636,6.414666131604463e-09
14076,198161928,82.0,541.0095890918456,229.5047945405679,1.0709754860727116e-08
14077,198190083,138.0,500.40067956244457,181.20033977753837,7.367816579062492e-09
14078,198218240,124.0,741.912251391419,308.95612569530476,8.094502845779061e-10
14079,198246399,95.0,859.24139525785,382.1206976277326,2.384695108048618e-09
14080,198274560,174.0,813.3068949598528,319.65344747705694,5.738911568187177e-09
14081,198302723,32.0,819.7188738898549,393.85943694356615,2.7225723897572607e-09
14082,198330888,-55.0,787.3930847109004,421.19654235021926,1.0461917554493994e-08
14083,198359055,80.0,581.6719156400941,250.83595781352483,1.3044427760178223e-08
14084,198387224,-162.0,738.6782946062449,450.3391473012184,3.8080543163232505e-09
14085,198415395,-360.0,783.0403394314635,571.5201697155098,4.43833414465189e-10
14086,198443568,-390.0,851.0754135630268,620.5377067827258,2.4247128749266267e-09
14087,198471743,-267.0,739.2340375908825,503.11701879542306,3.637978807091713e-11
14088,198499920,-323.0,784.124043567077,553.5620217840715,1.0659277904778719e-09
14089,198528099,-325.0,835.119294269447,580.0596471287383,1.1970314517384395e-08
14090,198556280,-497.0,970.0777008640289,733.5388504352766,6.524260243168101e-09
14091,198584463,-531.0,901.5874400455214,716.2937200196357,6.250047590583563e-09
14092,198612648,-442.0,978.323334151617,710.1616670636347,2.4347627913812175e-08
14093,198640835,-449.0,950.8393649172212,699.9196824644077,1.159423845820129e-08
14094,198669024,-333.0,808.8406189060479,570.9203094521229,1.8021637515630573e-09
14095,198697215,-237.0,778.377979093435,507.6889895408383,1.1758402251871303e-08
14096,198725408,-206.0,705.981913051306,455.99095652669735,2.0886545826215297e-09
14097,198753603,-375.0,723.791111833154,549.3955559134868,6.180471245897934e-09
14098,198781800,-171.0,578.3672958116222,374.68364790731175,3.001332515850663e-09
14099,198809999,-120.0,715.9494008936163,417.9747004463952,8.258211892098188e-10
14100,198838200,-109.0,724.221357456845,416.61067872254375,1.175749275716953e-08
14101,198866403,-94.0,642.7055375424388,368.3527687684225,5.593847163254395e-09
14102,198894608,107.0,763.845097090787,328.4225485443442,2.098659024341032e-09
14103,198922815,188.0,678.7315207512293,245.36576037627424,1.3192220649216324e-09
14104,198951024,395.0,529.9580452143855,67.47902260499563,4.394223651615903e-09
14105,198979235,463.0,576.0766698359221,56.53833491630121,3.319655661471188e-09
14106,199007448,567.0,570.5533131831035,1.7766565927468037,2.3901520762592554e-09
14107,199035663,450.0,549.9533279232855,49.97666396370664,4.127741703996435e-09
14108,199063880,295.0,670.5397236093122,187.76986180474864,1.850821718107909e-10
14109,199092099,263.0,478.5120984769601,107.75604923872879,4.974936018697917e-10
14110,199120320,99.0,600.3950066321704,250.6975033190738,5.977199180051684e-09
14111,199148543,366.0,619.4183110838931,126.7091555488912,1.3889348338125274e-08
14112,199176768,474.0,553.8082857795234,39.904142892002255,4.4810803956352174e-09
14113,199204995,552.0,495.28179824372637,-28.35910087641605,3.4415279515087605e-09
14114,199233224,868.0,475.563298879395,-196.21835056149166,2.3783286451362073e-09
14115,199261455,713.0,477.39734261643025,-117.80132869108547,1.3988028513267636e-09
14116,199289688,528.0,633.7611177714716,52.88055888469353,2.0845618564635515e-09
14117,199317923,408.0,488.54774871628615,40.273874358982994,1.6798367141745985e-09
14118,199346160,289.0,446.47697701791185,78.73848850633044,5.250967660686001e-09
14119,199374399,237.0,584.6025784173689,173.801289207119,3.1309355108533055e-09
14120,199402640,58.0,594.993488782522,268.4967443974822,1.2442342267604545e-08
14121,199430883,11.0,709.4598792567558,349.229939617333,2.208980731666088e-08
14122,199459128,51.0,762.3947328598879,355.6973664289576,1.9726940081454813e-09
14123,199487375,37.0,618.6598566672474,290.82992833232925,2.5888766685966402e-09
14124,199515624,-95.0,664.708698774426,379.8543493880129,1.5998011804185808e-09
14125,199543875,-116.0,652.331796896382,384.1658984508249,5.2677933126688e-09
14126,199572128,12.0,447.73237605925533,217.86618803465626,1.005719241220504e-08
14127,199600383,-41.0,644.6641646022617,342.8320823043007,6.339632818708196e-09
14128,199628640,-86.0,727.7524710381113,406.8762355181923,1.7266756913159043e-09
14129,199656899,-48.0,773.5005135242536,410.7502567600484,4.1568455344531685e-09
14130,199685160,-14.0,633.2982769543014,323.64913847246316,9.375071385875344e-09
14131,199713423,-83.0,826.3060327879793,454.6530163968107,5.64205038244836e-09
14132,199741688,-6.0,743.7702865325555,374.8851432749525,1.734952093102038e-08
14133,199769955,117.0,644.7980887894228,263.8990443914988,6.4251253206748515e-09
14134,199798224,136.0,597.616650781798,230.80832538859022,4.617504600901157e-09
14135,199826495,1.0,533.2483478197537,266.1241739093732,1.007265382213518e-09
14136,199854768,80.0,503.38055295401136,211.69027647732992,6.484697223640978e-10
14137,199883043,131.0,306.61718185592326,87.80859092093556,1.4052147889742628e-08
14138,199911320,106.0,378.4790395705204,136.23951978030573,9.908944775816053e-09
14139,199939599,69.0,315.63042871348443,123.3152143642642,1.5043951862026006e-08
14140,199967880,-77.0,397.3923705217603,237.19618526844033,1.5120349416974932e-08
14141,199996163,38.0,326.4388026424858,144.2194013191338,4.218236426822841e-09
14142,200024448,-16.0,413.9933142622176,214.99665713339914,4.580670065479353e-09
14143,200052735,-124.0,694.3677103225782,409.18385516646185,1.0345502232667059e-08
14144,200081024,-296.0,573.5026478366635,434.751323919696,2.7284841053187847e-09
14145,200109315,-333.0,638.5129855244595,485.7564927679525,1.1445536074461415e-08
14146,200137608,-384.0,574.9720959397673,479.4860479702627,7.580638339277357e-10
14147,200165903,-445.0,829.5418746894866,637.2709373411785,7.1295289671979845e-09
14148,200194200,-816.0,1204.4946507545828,1010.247325377594,6.052687240298837e-10
14149,200222499,-1001.0,1305.2861639985058,1153.1430820047763,1.1046722647733986e-08
14150,200250800,-890.0,1282.2733191866137,1086.1366596026544,1.8695118342293426e-08
14151,200279103,-950.0,1234.698636745772,1092.3493183709838,3.804416337516159e-09
14152,200307408,-929.0,1423.7796540565032,1176.3898270309664,5.4296833695843816e-09
14153,200335715,-879.0,1150.0724411839328,1014.5362205921872,4.4155967771075666e-10
14154,200364024,-825.0,1050.3886381738994,937.6943190930826,1.2265900295460597e-08
14155,200392335,-628.0,826.5524426893971,727.2762213454314,1.4656507119070739e-09
14156,200420648,-755.0,876.5814899496909,815.7907449792549,8.818915375741199e-09
14157,200448963,-818.0,922.9683835911273,870.4841917964234,1.7193997337017208e-09
14158,200477280,-758.0,734.713066427008,746.3565332161338,5.259607860352844e-09
14159,200505599,-987.0,987.4332965837966,987.2166482892585,5.2796167437918484e-09
14160,200533920,-1064.0,1175.120248764957,1119.5601243868448,8.73251337907277e-09
14161,200562243,-773.0,948.3031503811653,860.6515751910463,9.272298484575003e-10
14162,200590568,-864.0,1157.0380883621692,1010.5190441793234,3.522472979966551e-09
14163,200618895,-639.0,1018.2707751767884,828.6353875922093,7.630205800523981e-09
14164,200647224,-555.0,975.2644676635682,765.1322338313455,8.772076398599893e-10
14165,200675555,-510.0,1098.4588639251597,804.2294319628991,6.384652806445956e-10
14166,200703888,-507.0,1066.036141118937,786.5180705592063,5.243236955720931e-10
14167,200732223,-590.0,1322.7917507779493,956.395875389276,6.02540239924565e-10
14168,200760560,-593.0,1298.0999418042775,945.549970897715,8.847564458847046e-09
14169,200788899,-552.0,1270.4155718770053,911.2077859322148,1.2575583241414279e-08
14170,200817240,-661.0,1273.7020313495013,967.3510156711577,7.185917638707906e-09
14171,200845583,-533.0,1244.734126409021,888.8670632031997,2.6216184778604656e-09
14172,200873928,-435.0,1252.699551083817,843.8497755433018,2.786691766232252e-09
14173,200902275,-422.0,1281.5975123739045,851.7987561860491,1.8062564777210355e-09
14174,200930624,-522.0,1420.827870885114,971.4139354337237,1.7666479834588245e-08
14175,200958975,-463.0,1430.3576501798525,946.6788250871994,5.453784979181364e-09
14176,200987328,-567.0,1444.0358769802551,1005.5179384890637,2.1277628547977656e-09
14177,201015683,-620.0,1527.3578296310443,1073.6789148160265,1.0086296242661774e-09
14178,201044040,-395.0,1468.8470349961135,931.923517500155,4.196408553980291e-09
14179,201072399,-640.0,1438.2190085369803,1039.1095042678821,1.215994416270405e-09
14180,201100760,-795.0,1435.6826014877006,1115.3413007457714,3.842160367639735e-09
14181,201129123,-1032.0,1501.008162255137,1266.5040811265058,2.1254891180433333e-09
14182,201157488,-880.0,1410.95815751396,1145.4790787543993,5.161382432561368e-09
14183,201185855,-906.0,1445.6914158551663,1175.8457079259142,3.3378455555066466e-09
14184,201214224,-734.0,1547.7140007808048,1140.8570003853472,1.0110397852258757e-08
14185,201242595,-699.0,1375.4334197642456,1037.2167098777006,8.84438122739084e-09
14186,201270968,-838.0,1463.5519104250416,1150.7759552135683,2.09502104553394e-09
14187,201299343,-904.0,1620.8333673029847,1262.4166836426202,1.774424163158983e-08
14188,201327720,-850.0,1431.8277613278187,1140.9138806598442,8.130427886499092e-09
14189,201356099,-896.0,1520.328381533007,1208.1641907675885,2.1700543584302068e-09
14190,201384480,-1063.0,1614.9144262859772,1338.957213139053,7.871221896493807e-09
14191,201412863,-914.0,1647.7854674742266,1280.8927337363934,1.4397301129065454e-09
14192,201441248,-936.0,1686.9784839478962,1311.4892419771445,6.3928382587619126e-09
14193,201469635,-1055.0,1484.2513565146073,1269.6256782529413,8.7247826741077e-09
14194,201498024,-847.0,1403.030963878351,1125.0154819419652,5.579295248026028e-09
14195,201526415,-557.0,1276.9950024636637,916.997501228868,5.92763171880506e-09
14196,201554808,-464.0,1341.9877135278366,902.9938567626518,2.532942744437605e-09
14197,201583203,-438.0,1298.2466272802267,868.1233136400729,8.094502845779061e-11
14198,201611600,-647.0,1379.1336249226879,1013.0668124600966,2.494743966963142e-09
14199,201639999,-555.0,1267.8737774470064,911.4368887168885,1.3229509931989014e-08
14200,201668400,-672.0,1367.1974524573598,1019.5987262253777,6.604295776924118e-09
14201,201696803,-686.0,1309.832886009448,997.9164430060528,2.6575435185804963e-09
14202,201725208,-732.0,1361.7536372292961,1046.8768186125362,4.223693395033479e-09
14203,201753615,-567.0,1413.4224748888228,990.2112374430365,2.7498572308104485e-09
14204,201782024,-507.0,1128.373410340835,817.6867051686284,3.578406904125586e-09
14205,201810435,-283.0,1049.3391695103783,666.1695847536564,3.0654518923256546e-09
14206,201838848,-321.0,1092.575257393968,706.7876286979638,1.959506334969774e-09
14207,201867263,-134.0,914.3601797655865,524.1800898836846,1.7826096154749393e-09
14208,201895680,59.0,957.1576207698963,449.0788103845641,7.680682756472379e-10
14209,201924099,-57.0,1065.9599308396864,561.4799654284229,1.7159436538349837e-08
14210,201952520,83.0,1022.7539183471526,469.8769591743917,1.6307240002788603e-09
14211,201980943,-9.0,970.3563475645788,489.6781737804981,3.5824996302835643e-09
14212,202009368,-12.0,987.3733917218342,499.6866958620187,2.2032509150449187e-09
14213,202037795,-54.0,1126.9646253022074,590.4823126454364,1.1334577720845118e-08
14214,202066224,-82.0,1056.3354870245967,569.1677435133261,2.055458026006818e-09
14215,202094655,-151.0,1056.3323159357242,603.666157968056,3.878994903061539e-10
14216,202123088,105.0,889.8700323099911,392.435016153295,3.401055437279865e-09
14217,202151523,43.0,968.0435927640356,462.52179637488393,1.4267698134062812e-08
14218,202179960,226.0,855.5319238400261,314.76596192722513,1.4424131222767755e-08
14219,202208399,211.0,877.391784193198,333.1958920967054,2.128217602148652e-10
14220,202236840,322.0,835.1614534102555,256.58072670743945,4.623416316462681e-09
14221,202265283,311.0,922.5170654209505,305.7585327082327,4.485173121793196e-09
14222,202293728,436.0,768.9157875214878,166.45789375886147,3.7648533179890364e-09
14223,202322175,595.0,636.8636466136377,20.93182330812988,2.622073225211352e-09
14224,202350624,580.0,675.4945821745496,47.74729109121131,7.873040885897353e-09
14225,202379075,417.0,782.2199457899842,182.60997290630962,2.263504939037375e-08
14226,202407528,585.0,798.2810400237504,106.64052000989727,3.955847205361351e-09
14227,202435983,686.0,717.4472616072453,15.723630806463916,5.682522896677256e-09
14228,202464440,814.0,606.0787804515276,-103.96060978016112,1.1849806469399482e-08
14229,202492899,747.0,613.4871204641822,-66.75643976498782,5.8421392168384045e-09
14230,202521360,900.0,405.6190958749212,-247.19045206155033,1.978150976356119e-09
14231,202549823,755.0,476.3340093374427,-139.3329953338946,5.23186827194877e-09
14232,202578288,800.0,545.5312105284247,-127.23439473829399,5.012680048821494e-09
14233,202606755,705.0,632.4204033214774,-36.28979833792209,2.6784618967212737e-09
14234,202635224,669.0,580.8989333775535,-44.05053331709382,1.1741121852537617e-08
14235,202663695,645.0,742.6472256439447,48.823612819584696,4.77530193165876e-09
14236,202692168,696.0,741.2083682652737,22.60418413961156,1.3949374988442287e-08
14237,202720643,635.0,897.7718066926755,131.3859033442211,4.2332430894020945e-09
14238,202749120,899.0,740.7588109774224,-79.1205945120239,1.4701981854159385e-09
14239,202777599,1155.0,675.3481703174475,-239.8259148435825,4.6125023800414056e-09
14240,202806080,925.0,688.25071849089,-118.37464074874856,1.1612883099587634e-08
14241,202834563,718.0,745.4312173181388,13.715608659910913,1.6830199456308037e-09
14242,202863048,802.0,741.3274147847842,-30.336292612506895,9.797986422199756e-09
14243,202891535,584.0,904.5836397725798,160.29181987896277,1.4654233382316306e-08
14244,202920024,521.0,1023.1101897498302,251.0550948710661,7.697963155806065e-09
14245,202948515,405.0,1126.6180612819444,360.8090306412216,4.988578439224511e-10
14246,202977008,711.0,937.4008215190552,113.20041076115831,3.2614480005577207e-09
14247,203005503,753.0,1066.889627324621,156.9448136634851,2.3492248146794736e-09
14248,203034000,711.0,948.6999599821575,118.84997999113216,1.0686562745831907e-10
14249,203062499,460.0,1207.1694941844034,373.58474708940116,5.6011231208685786e-09
14250,203091000,501.0,1227.3415862361144,363.1707931173578,1.3988028513267636e-09
14251,203119503,424.0,1101.3712511730555,338.68562559041743,7.779362931614742e-09
14252,203148008,248.0,1261.3961975609127,506.6980987843947,7.876678864704445e-09
14253,203176515,65.0,1273.0601579150825,604.0300789580533,1.0240910341963172e-09
14254,203205024,143.0,1155.8543363811623,506.42716818983445,1.4933903003111482e-09
14255,203233535,460.0,1164.9024320617027,352.4512160195311,2.264050635858439e-08
14256,203262048,346.0,1208.971913363057,431.48595668338453,3.7121026252862066e-09
14257,203290563,368.0,1117.4849005690485,374.7424502805061,8.036295184865594e-09
14258,203319080,433.0,1198.746806852956,382.873403426154,6.480149750132114e-10
14259,203347599,283.0,1434.8969162506692,575.948458122429,5.811216396978125e-09
14260,203376120,220.0,1536.7566682153556,658.3783341133756,1.1395513865863904e-08
14261,203404643,200.0,1444.6480572477158,622.3240286242531,7.903508958406746e-10
14262,203433168,49.0,1356.6791614643007,653.8395807306053,3.0900082492735237e-09
14263,203461695,217.0,1364.8701859886933,573.9350929931841,2.325123205082491e-09
14264,203490224,256.0,1373.9711793032184,558.9855896514048,4.0881786844693124e-10
14265,203518755,302.0,1421.034609793889,559.5173049009704,8.051756594795734e-09
14266,203547288,242.0,1497.8680107262626,627.9340053659175,5.572474037762731e-09
14267,203575823,286.0,1484.4631175086542,599.2315587577718,6.889422365929931e-09
14268,203604360,478.0,1278.4917716425552,400.2458858194541,3.6470737541094422e-09
14269,203632899,677.0,1200.821794953401,261.9108974791329,4.864887159783393e-09
14270,203661440,881.0,937.0346374970104,28.017318743949772,9.110863175010309e-09
14271,203689983,508.0,1098.9082302625466,295.45411513019303,2.160504664061591e-09
14272,203718528,675.0,924.472189324646,124.73609465767822,9.289578883908689e-09
14273,203747075,637.0,1004.5939007100824,183.7969503590689,8.055394573602825e-09
14274,203775624,541.0,938.8471782004635,198.92358909926884,1.9258550310041755e-09
14275,203804175,651.0,987.3060566822242,168.1530283483346,1.4445049600908533e-08
14276,203832728,807.0,970.840540888923,81.92027044032852,8.265942597063258e-09
14277,203861283,819.0,802.6196397107269,-8.190180139310996,1.0651092452462763e-08
14278,203889840,889.0,924.5397772062279,17.769888600652166,4.923549568047747e-09
14279,203918399,1088.0,715.6163467587612,-186.19182662275853,4.2782630771398544e-09
14280,203946960,845.0,998.6855589137122,76.84277945707981,4.474713932722807e-10
14281,203975523,771.0,878.9440701913263,53.97203509410019,3.1259332899935544e-09
14282,204004088,844.0,779.9217180434789,-32.03914097710276,2.3155735107138753e-09
14283,204032655,864.0,872.894885062211,4.447442535275741,8.340521162608638e-09
14284,204061224,905.0,882.7390850067313,-11.130457492956566,7.355538400588557e-09
14285,204089795,912.0,693.5793891860812,-109.21030540994047,5.962192517472431e-09
14286,204118368,866.0,638.9202122841671,-113.53989385019736,1.543821781524457e-08
14287,204146943,923.0,562.0063265014614,-180.49683675051006,2.4815562937874347e-09
14288,204175520,815.0,498.8584132257092,-158.07079338862377,2.9567672754637897e-09
14289,204204099,730.0,510.06554954868625,-109.96722522657205,1.830358087318018e-09
14290,204232680,812.0,414.62419188555214,-198.68790405594018,2.5675035431049764e-09
14291,204261263,771.0,524.266132892546,-123.36693355620082,4.94765117764473e-09
14292,204289848,639.0,516.3103256483737,-61.34483717987496,8.123606676235795e-09
14293,204318435,710.0,437.8874887653801,-136.05625561128022,1.2059444998158142e-08
14294,204347024,778.0,486.1033509594563,-145.9483245187132,3.1172930903267115e-09
14295,204375615,903.0,403.6577470197517,-249.67112648929083,1.666649040998891e-09
14296,204404208,901.0,407.34740188598516,-246.82629906098532,7.95580490375869e-09
14297,204432803,840.0,495.2203685482673,-172.38981572630564,8.785718819126487e-10
14298,204461400,564.0,784.02888162827,110.0144408229703,1.7670572560746223e-08
