n,X,H_num,H_den,H,C_centered,E_centered,identity_err
644,416024,1552924423505889110270148568314647561702197752077038781977166369084783429712318858337830211775971816664599622578897390836534658756116224597619399601779518491519834295662967894254337627135629774460824618144125358628691783614381649704314292084378389053906655631580377107123214555868393419266355717869083134218334200269556175065666456276103249238755815228007985112169806339880645092226385284831677271007703912376001774899406816075114009800187417805620499504528390796681925062127845368921731718136108249665674316123346482179989517411573591615896551123862068206279126178181093129628254740651,12038173825627047366435260219493391951179827535480920790520669527789018834979215956107210943999781524531780019991452642143679525241211043392398446525422623965270033299712929412824322690973874220626547427473839989369703748948694958948172806855646426774470198694421527962195461673398398598963997812938628947428947288911288178803615940124831389447719497891534768311393847595973992962995234766137033108586852033922494379065169116861348913179747424849771313988592176718464535365332134642804121846016343020664141985452298311472786956678865051286019776153969520978907954869620876973862439850,129.0,17.46011268218581,-55.769943658904225,5.7411853049416095e-12
645,417315,46466628676490865211598118331631323328037063497304225396162353137093945361889674837616467811182516697801198970365807711516074346659560154832054459681339803148504412334893924757737116127797696059165235477203373928567694288717025619842410144094383868563848498748545432642396750331617414688085093718074331419338890798360237692891229311925441673384830398691450713595881568089603854397583826483202979577158733639818792953528808880937795123939034275074626285717126486602669998638060119793145342078312323079182348215326744344386269285563018366060959174767753112807325971319444407866490586074634819,309777524509939101410654122210875488853580423315361502641082354247292969079264498917443118741216777985341326469105384743440495644397067698880363064542265354323362748899292831718247440851984640394434903181355826190451295258113504132282734293962559123758989991656969550949311668877449431253900624787162209462259271989068251285941528746169611155898869324609671423972543787264025695983892176554686530514391557598791953023525392539585300826260228500497508571447509910684466657587067465287635613855415487194548988102178295629241795237086789107073061165118354085382173142129629385776603907164060,150.0,19.501938951410466,-65.2490305242915,6.536993168992922e-12
646,418608,116166571691227163028995295829078308320092658743260563490405882842734863404724187094041169527956291744502997425914519278790185866648900387080136149203349507871261030837234811894342790319494240147913088693008434821419235721792564049606025360235959671409621246871363581605991875829043536720212734295185828548347226995900594232228073279813604183462075996728626783989703920224009635993959566208007448942896834099546982383822022202344487809847585687686565714292816216506674996595150299482863355195780807697955870538316860860965673213907545915152397936919382782018314928298611019666226465186587263,774443811274847753526635305527188722133951058288403756602705885618232422698161247293607796853041944963353316172763461858601239110992669247200907661355663385808406872248232079295618602129961600986087257953389565476128238145283760330706835734906397809397474979142423877373279172193623578134751561967905523655648179972670628214853821865424027889747173311524178559931359468160064239959730441386716326285978893996979882558813481348963252065650571251243771428618774776711166643967668663219089034638538717986372470255445739073104488092716972767682652912795885213455432855324073464441509767910150,150.0,1.889364946131991,-74.05531752693017,7.673861546209082e-12
647,419903,1370616148796261731213442225580535759779277431930394236215041977968672802840235822005087245920078953979151642096802775987141594792624628483040955096494006346189145547014746173020385703728325646249933203858278978484092215465666498137054160347306467717652306611661419168261363646145283897353698711523636700470146032634069898321374234910195318075182301890491732452241211966538960957984302592271930257128155673406253110540050996429054189249573307624170440850602515680569582875289366992895561975054932543188671707136061127496497825661111980592913668065829541407802665663366303105023024779501,11918401293880536793160367178961180519819803755916471619261234591031937416002050626131193442783295251992622974754806747714274737327170682461225696491252229097296917800128227591481614815028918663042897424854599812905149699701447809887427481280925806240454840101403644941403162140393773020466945317596840873653443762035390420185862912262567983262454799047754195236880104056860530069428718193668958757636136290489157482956965186339601645648463544558003833483500136352778981524255365155613582391782022114684101801183140239099981092705321570373162331007213403546110136203185244391504563300,115.0,45.193110486123715,-34.90344475694508,1.3869794202037156e-11
648,421200,1639285926158892399519528678008314190574204249463911625296010617613560462187993743791976009904437279008248448989053727072428422383878953234354248903552136624611705627275957158413917740531247809434466471317858118501506202378236964884385970264852870583585421383873832273602462240397577326215134834750685823521427238840839737612544327286272196468825982314446455115737826621766835878739823620083853869583021510416185655236080380798480386303547493407034902326089284748617854081870362382456235704887159185246098640927241536806325935375334645938188604984520778578983813697902019143997673870261,11878883522890524634199483173973291236044958329448634965913120417489568566579664810086782680466936804407597456442418312119046539013615603147494557272116932062403663965767805495753027105298897169814974429839551583344247843320557716553521523658354134663662473796187190388423639423170850189964745179352795822619037962614780707337277733958494177310333205177148225476361062476571274483621910290462709199876967466783954023449857831873046277561938358021992045841226701076940971607756249148233592064399704240913758267588706788451637212864743811146294239018266511441911693463058109739113578770,138.0,9.66790279882889,-64.16604860058231,6.480149750132114e-12
649,422499,3580545413166828574746521672307521884151773724034697887669653185455723928318771480993823060775103018272127020227321979502104430175498574701344456200553456692828478526238579483496626264393069220143468361446840068954566919217156086723787448332813995066824689513957180523959576432479610309298331896890576187291048728185334333045298189403778622451298619466267630744617713904740037265268364118619104053997512808609413482999189602080921009550280563187568605566081608058560718509772597975402541510796360826014916875466736144286041529363730419549286031648770586181690053201238573420015291913975899,20115423669476565026665852091615291483998728786711785885784568457616426563588603825807994723455634934113073147344505502820811405480329071355867731463783464566452126551902131929756327328050950674963305401386741960418915276500876891706671058049516826218116233224478542269435822654379833198305235375789753861185667012277159174411787580920104620512913592507121521037178168004157512726226764711343281202233218025895581365163986528544500053653261590941396660483604539654835497245913471771924390510091914752892791435206382833067649041369272019939809166566126888661180074164261648427052201763900,178.0,7.200112628267107,-85.39994368586801,3.126388037344441e-12
650,423800,1498657043937918044003596268917687498453591452918616610029362025652266820976709425394847604444264321969868773455686715433512314809600563695474748299649580973629291303687819906095592286926456408439948423090847065273661572660960015674120955964138139347235380892669647242193256797652287290902508292199873045243680100411852143890389344697293113370717286901951454053553332947502270236049761526618782133300952122370161948624364153663077426096517599851303435580687981257723820968340309117944347828413963743062233848019528285988535490074536742892993832743861809006915305472120638900638521073591,11800449164865496409477135975729822822469224038729264645900488390962730873832357680274390586175309621809990342170761538846553659918114674767517703146847094280545600816439526819650332967924853609763373410164150120265051753235905635229298865859355427930987251123383049151128006280726671581909514111810023978296693704030331841656609013364512703706435329936625622468923881476395828630313082886762064041739780491103637390743024831992735638555256691742546736855810876045069456443624481243656282113495777504427038173382112488098704646256194825929085297195762275645002405292288495280618276170,127.0,34.55928375473877,-46.220358122628284,4.661160346586257e-12
651,425103,7965707773112719750559677428279655427663496599537867210770689109216104919181087115019965910488431433908776966348424179117041316570210312256923621659658251968315042114553244244183505621908176467285468938949149816325890449494347249115841738987608663182374028356893502738696585771134413946528873208812742529029524136861755033067067882044361429723113782632820122330722554529646375039585798825691939356084354338254650220604938665303622021246691590012793077551507397703314856909381734821682058641996398242145545408341727601894789020382231719896164429960186247909827309369047612777112671898510671,73756553454747405097774791002589402107995338884609881581210084344593564066491547361295980652670661425081268206929853510342975153427873261638181682033872703410324464023641150409106533536186819141532119805084720521536022680503215269591127212848228362799759521823087988321264683066059388393785863044562430824347445711682916972843221130040383608547349839192778910469653282681910879996164803941592031074855132761617131672267950604663166863395292500118454421773216645401063489901682729830389431870337020760606901929090070387914713151687330739779300277409131925090993605268959377565858073134300,108.0,51.49473250189885,-28.25263374904665,7.844391802791506e-12
652,426408,1570856163220404749596129920540140301923155802955453179310091710531509992606354648401426589442011725551206338906048830495929128875058923741351764628031710544454937270200613030374232061599001779091710830052437851351001073391581125354808531076055542534539176955407486786370879449524628906801942226415684122275053450741532539860291118023202393733650019280750797375698986856991789778765782346333348284551430782671015610294431171771809875070723045391015627074685010067349292800685218668110105969174336439613307161561384270102720152043111489803210200722259791692823940823356884250414941932701,11722807188211975743254700899553285835247431365339202830672326197996343228405631704488258130164266608591092081388424108178575588619842714487699736030087392122798039329855321122195761653723893873818737537704760084708963234265530786229914411015339869660740126532891692435603577981527081394044344973251374046828757095086063730300679985247779057713806114035453711758947663111879028199744644375622002123518140169186683658913665460983655784109873473067280799064813507965293229855859840806791835590853257012039605683293912463453135463008294700023956721807908893230029409129528986943395089050,134.0,24.9008648776894,-54.54956756115757,4.547473508864641e-12
653,427715,96650587647100999640124086129793152522317092074392788824017694525155406352730523662242253047259634731426493858360880039953434641051885122050673276137186790548889177656579363496093201545819207803063689792583017771420804120531413289272213099716318446612804877396974499896185240689764222551216994933594609352224892860589294401213756968804918680640447229278217484279433661626376017146974359085062197520490165970823089343339922472350613857793191292155222674291623092133553597167165049169742311522889632004699284287879628236323440113971078201406795083516926474639238020344444368362300419035266257,929332573529817304231962366632626466560741269946084507923247062741878907237793496752329356223650333956023979407316154230321486933191203096641089193626796062970088246697878495154742322555953921183304709544067478571353885774340512396848202881887677371276969974970908652847935006632348293761701874361486628386777815967204753857824586238508833467696607973829014271917631361792077087951676529664059591543174672796375859070576177618755902478780685501492525714342529732053399972761202395862906841566246461583646964306534886887725385711260367321219183495355062256146519426388888157329811721492180,104.0,32.21295672479255,-35.893521637603214,1.0231815394945443e-12
654,429024,54985510600514190500391106692430399271510525138476666718792117878894502011569448557846153576565978092398085448266205791960687976880479516551264443956252100392396887929624477629988920751227273670012195314690659148805104908315146983480185337178354244467220723519112095293502821225747274047567360899721292179551020778059614603254621352445105980172049305118216677755126522239364561037140861338456859166304501473785571661675757175776390896661190558838307771431933009146492831721704475088555321459336248977032445388136647474190418654582905066505468356808507850155335732728009215975347193521687149,774443811274847753526635305527188722133951058288403756602705885618232422698161247293607796853041944963353316172763461858601239110992669247200907661355663385808406872248232079295618602129961600986087257953389565476128238145283760330706835734906397809397474979142423877373279172193623578134751561967905523655648179972670628214853821865424027889747173311524178559931359468160064239959730441386716326285978893996979882558813481348963252065650571251243771428618774776711166643967668663219089034638538717986372470255445739073104488092716972767682652912795885213455432855324073464441509767910150,71.0,49.22537853813765,-10.887310730929357,3.637978807091713e-12
655,430335,8983548210788233940908969544115389176753832276145483576591388273171496103298670468605850443495286561574898467604056157559774373687514963267530528871725695275377519718079492119829175784707554571438612192259318959523087562485291619836199294524914214589010709758052116977530038397446033506363118118827704074405518887682979287292304333638918723521067210413680471295203769830656745183532873120085909384917355170364966637682236383647973723961546626514427748571977787409849533070024956493341432801807049128641920654963170573248012061875516884105118773788432268476083021121759252187521513307784427,309777524509939101410654122210875488853580423315361502641082354247292969079264498917443118741216777985341326469105384743440495644397067698880363064542265354323362748899292831718247440851984640394434903181355826190451295258113504132282734293962559123758989991656969550949311668877449431253900624787162209462259271989068251285941528746169611155898869324609671423972543787264025695983892176554686530514391557598791953023525392539585300826260228500497508571447509910684466657587067465287635613855415487194548988102178295629241795237086789107073061165118354085382173142129629385776603907164060,29.0,88.34823990032555,29.674119950159536,6.480149750132114e-12
656,431648,9625230225844536365259610225837916975093391724441589546347916006969460110677146930649125475173521315973105501004345883099758257522337460643782709505420387795047342555085170128388402626472379897969941634563556028060450959805669592681642101276693801345368617597912982475925041140120750185389055127315397222577341665374620664956040357470270060915429154014657647816289753389989369839499506914377760055268594825391035683230967553908543275673085671265458302041404772224838785432169596242865820859078981209259200701746254185622870066295196661541198686201891716224374665487599198772344478544054837,331904490546363322939986559511652309485979024980744467115445379550671038299211963125831912937017976412865706931184340796543388190425429677371817569152427165346460088106385176840979400912840686136894539122881242346912102062264468713160072457817027632598917848203895947445691073797267247772036383700530938709563505702573126377794495085181726238463074276367505097113439772068598959982741617737164139836848097427277092525205777720984250885278816250533044897979474904304785704557572284236752443416516593422731058680905316745616209182592988329006851248341093662909471223710317199046361329104350,29.0,48.05167231362657,9.525836156818997,1.1425527191022411e-11
657,432963,163040802373652158637186380110987099396621275429137632968990712761733141620665525746022694074324619992284908667950202496547629286524772473094927928706455449643875130999627806167498653079991915997071001674397803258132260662165002174885649628401346907241573679819457658394374562567078648028368749887980110243294353678456974361021857234826111134683615434005090223143444098560013524202048513976150805533890293473048396328171259231360684645400120263419741353393426268781298240835298665940860849397587098523446835843251734541706208019519362687933190086904396887043249022173489150408738898514469,81520401186826079318593190055493549698310637714568816484495356380866570810332762873011347037162309996142454333975101248273814643262386236547463964353227724821937565499813903083749326539995957998535500837198901629066130331082501087442824814200673453620786839909728829197187281283539324014184374943990055121647176839228487180510928617413055567341807717002545111571722049280006762101024256988075402766945146736524198164085629615680342322700060131709870676696713134390649120417649332970430424698793549261723417921625867270853104009759681343966595043452198443521624511086744575204369449253700,2.0,77.3013674729541,37.65068373647523,3.637978807091713e-12
658,434280,-1666706532613772530780884887590981294388466099470405116250721386488218200983055745566948134229181180255083203637116170233724373596941551626629040606999201349791747628586176645608381407181364484496959590400615762434710122910072656741409887666959965600929630752885364930896111019934329036431005216851151034212526695302964617308405256704808668556784269093447211743080476777487336768744503361797014728185038065002776741685016026650830004445555960392287151868641518999972084057518544803959449499407615793811117004631386006168462349142025395937869902372621942203354920430753108012527182431861,57472639055647328647616720261757975668567796533462245387955909878904075895967439502308556352730385526037351849555730008059461158515225918159622089896524184475577504434006091227875220937288430499895158289676405601196900790002505404876203022998619503480332094927081549341245207583942380566586386787970725317673334320791883355462250231200298915751181692877490060106223337154735750646362184889552232006380622931130232471897104367270000153295033116975419029953155827585244277845467062205498258600262613579693689814875379523050425832483634342685169047331791110460514497612176138363006290754,-29.0,110.39279406890955,69.69639703445634,3.126388037344441e-12
659,435599,-14213321712808970535312365607322522429752513540351880709414366841934618581283900538565037212832299225209778508582482358816681564860571341478040187667233351551307232008320494631778411992032236441627013204791620260503059429489913719010619573487693889207765423146613897043556653042612385669296616901999207257680131303027837411943199554236017453035359886658561394746975538474467061345143288100744440811836789113356336668138223892992737332028410484140473922689944572372581411348112507230844457576895534118338130042335239446518152957936923264912763982870136246270476179462418289465044179269856543,273333109861710971832930107833125431341394491160613090565660900806434972716998087280096869477544215869418817472740045361859260862703295028423849762831410606755908307852317204457277153692927623877442561630608081932751142874806033057896530259378728638610873522050267250837627943127161262871088786576907831878464063519766104075830760658384951019910767051126180668211068047585905025868140155783546938689169021410698782079581228711398794846700201618086036974806626391780411756694471292900854953401837194583425577737216143202272172268017755094476230439810312428278388066584967105097003447497700,-52.0,140.41102781785185,96.20551390892754,3.240074875066057e-12
660,436920,-1850031665951859265226202455141260384659737100091740891685296077123846530665813198577961558507598541385581909901757440405417691306949972986014112528785924478374429157328225272371749812652861156967428088010751450374294397692781378361343469572437313944147916340353500967845922375512305826997415808284313128838973754413811719690427178975133709623815410697735263978601787714250982922266111207028652139767434650556819891978585622333289785956431357998989765854696475909860782958383282805301075331585095809390139942216061486836878670958049835410522594881264224796575685653063480074312830235217,34259845665775171578263008428541858975180316668365572068246223650441602419737281455147436268659232247881146479662174822322549839017592092333594676458998601451378317728300468006884255789867799203100520148347249081005451809125581080765619806896987295261998450747287054960109673620598256055507700153413206089610625081737254068341244055095068696737322420328430814418551624337981165227150207537567632217915456491792960962566400413579440480674654777759069738049934739071495980710801533431501395029353626099817406337334471978460716128852774729824492497801189348084734919501175556931719078430,-54.0,148.43679866809043,101.21839933404954,8.640199666842818e-12
661,438243,-1231167084590783608170548434427838481341152964458488023317122177136677184802205059800094446279194886864818092377213708595725046791834499828883494230873105895387723745625394587598162905950195365670189999823337257936408993974553670269328815783697350363657524325816161035824187401948837483188579406205388268375645824571937921777459921939904864850367301161910232582454981718613435458397520188871190057172581831482378274837088098554762093027444497886592662271137539388617752100666550182553423593527933346542438286047118867244422519532011597733239089245983202134211200949489552687060861682315211,39715067244863987360340272078317370365843644014789936236036199262473457574264679348390143428361125382736067496039151890184678928768854833189790136479777609528636249858883696374134287288715979537748064510430234126980935289501731299010606960764430656892178204058585839865296367804801209135115464716302847366956316921675416831530965223867898866140880682642265567175967152213336627690242586737780324424921994563947686285067358017895551387982080576986860073262501270600572648408598392985594309468643011178788331807971576362723307081677793475265777072451071036587458095144824280227769731687700,-31.0,123.28688230477337,77.14344115238703,6.821210263296962e-13
662,439568,-147499419539671836984791530532260059692746906383523612009169012590338696214897219034378758880829792857174569054582358718777980677391177866966364043350657922080626794181155600176438452515119488000905425431496921182254156086448957864215611707149761509635254966262249321027879648362551555886170811581578829913562497345468085991430827189425826603148619952968676722733045623401210658636949378148459662962426816880886342267597760269423432407055620131946276466243094493266732264721413289441001676771889348492538061620471769769110925167461685791988159651114375336719727504444710210594469284649,11346109195359372075753194656327696899442069721809508616089924045410668939607478387259904529294599450551889927275566055290613898260859835920489541796204455544663599552396584628956804039624576000069648110115147783250319698957612143401200900549981654587327305097096101617529203720196273529705447044736833070274038257343698922417755937648140507934509227151436670979465047953939281433611490626804589458648216683145103251353673866878725569773509240918944343557161114866671712670877945341615513597837642191733697047728597674546994243650898907076012280854951948978440577264977708507266868050,-13.0,106.94629036590459,59.97314518295548,6.366462912410498e-12
663,440895,-316664987998915513836600176039739830159550649951813445071384977508094013881180167561914764877298009696234425217587922047984150927060636543705967865619489245411053155020999572418346476720658973058456328322367315298186859451176595075167630251942304241000756444320950218195054095453564458220189751890786822859452360837279071081974473545790555743315992153958263658545917492730923277264392718174992619999378029745762282671633419411791771864308948122154366032657817440004565967377528714835303464201804740295986698801102270001780521581484067576869983301935450125614283815108233463610124106479,11309463857104125494164292001419279648555380355421908752549463482431929067185005984354098745617786060579800900628140073142291104537879876560927423772124615907537612679321413300655231311452106180659154582941689832078102123256306966970272508997939437178598444440033936364109074837627302079292491138956672244980441458474252538641945483778234133689856862641366559233782767597532974188014025649106879285692072490920081523986907836135420423725319575791227358309207765714448784549197454101260838007207312153428096385753652500063590056481573842031070832211980361629081564825294052271790146660,-28.0,122.7068695023595,75.35343475117696,5.5706550483591855e-12
664,442224,-29428864828444214634012141610033171441090140214959342750902823653492832062530127397157096280415593908607426014565011550626847086217721431393634491131515208660719461145432819013233506880938540837471315802228803488092873049520782892566859757926443116757104049207412107340184608543357695969120559354780409898914630838961483872164445230886113059810392585837918785277391659790082441118469756772695220398867197971885235537234912291260603578494721707547263314287513441515024332470771409202325383316264471283482153869706938084777970547523244965171940810686243638111306448502314791648777371180517001,774443811274847753526635305527188722133951058288403756602705885618232422698161247293607796853041944963353316172763461858601239110992669247200907661355663385808406872248232079295618602129961600986087257953389565476128238145283760330706835734906397809397474979142423877373279172193623578134751561967905523655648179972670628214853821865424027889747173311524178559931359468160064239959730441386716326285978893996979882558813481348963252065650571251243771428618774776711166643967668663219089034638538717986372470255445739073104488092716972767682652912795885213455432855324073464441509767910150,-38.0,128.40544762264517,83.20272381132088,3.410605131648481e-12
665,443555,-528125638787272997991684072688875448018316180248666608698296498988795219638187465659385523759283788113573871375900601521372467031739151750705896766827391511511929721235720806145612588841422335960526223911144084309940543273006518138587334930762600041714740207044709590518746693811986818291517902121877414112551325197492575192766526246416965999416487210809064394899083175191676720074104309222063971979072723794567019845439578599619459724353935294965826837241991383912820249317169610127037320036437744929948701074991109167802347239335436359316868681236780436961325349619463676857519508011,11236715718878148893440086652954796766347152771248225716985031893378621694429520545944372845942208257735614284593629819603669511313598973419274399294199819393870845132674910769055586996626007148096302636407320942764692410063968471033773083633246809398185961852015097670611631783233762091308891534508030087501092025478565429633330345668446085093967812995937540317001769684929291916470304451533275999554738804139723826498714438289775738816041176488634613558340242210911069134407864045256113192264632870849972363297683173783028664666711411900358908111420860360879262757860929294840840596,-47.0,140.07016392597097,93.53508196298316,4.661160346586257e-12
666,444888,-44917741053941169704544847720576945883769161380727417882956941365857480516493352343029252217476432807874492338020280787798871868437574816337652644358628476376887598590397460599145878923537772857193060961296594797615437812426458099180996472624571072945053548790260584887650191987230167531815590594138520372027594438414896436461521668194593617605336052068402356476018849153283725917664365600429546924586775851824833188411181918239868619807733132572138742859888937049247665350124782466707164009035245643209603274815852866240060309377584420525593868942161342380415105608796260937607566538719557,774443811274847753526635305527188722133951058288403756602705885618232422698161247293607796853041944963353316172763461858601239110992669247200907661355663385808406872248232079295618602129961600986087257953389565476128238145283760330706835734906397809397474979142423877373279172193623578134751561967905523655648179972670628214853821865424027889747173311524178559931359468160064239959730441386716326285978893996979882558813481348963252065650571251243771428618774776711166643967668663219089034638538717986372470255445739073104488092716972767682652912795885213455432855324073464441509767910150,-58.0,133.9613057753454,95.9806528876762,6.991740519879386e-12
667,446223,-51113291544139951732757930164794455660840769847034647935778588450803339898078642321378114592300768367581318867402388482667681781325516170315259905649473783463354853568383317233510827740577465665081759024923711321424463717588728181826651158503822255420233348623399975906636425364779156156893603089881764561272779878196261462180352243117985840723313438560595784955469724898564239837342209131523277534874607003800672248881689769031574636332937702582088914288839135262936998501866131772459876286143555387100583036859418778824896214119320202667055092244528424088058568451388848653139644681931169,1548887622549695507053270611054377444267902116576807513205411771236464845396322494587215593706083889926706632345526923717202478221985338494401815322711326771616813744496464158591237204259923201972174515906779130952256476290567520661413671469812795618794949958284847754746558344387247156269503123935811047311296359945341256429707643730848055779494346623048357119862718936320128479919460882773432652571957787993959765117626962697926504131301142502487542857237549553422333287935337326438178069277077435972744940510891478146208976185433945535365305825591770426910865710648146928883019535820300,-33.0,101.5129905293602,67.25649526468018,1.7053025658242404e-13
668,447560,86449541723703935277391848058848973633557327436845070504488098859709665789562185744402730811502356647071998084401502719099673203087553776431729227314120563997217511320732883270208588144739899644958577632006277076405012630171210455520763058780249057793206509299619409567249768058823097094111802266184802640630494508577186405379031278000821717925265858030605978783035475515542054693179212061772985259830202120593103169355923499419153718956342837348141926915584161121246509094065339150037845727092694100804368772700919710486082391745150448485505441428377884292699481524547735565563881070011,10806192715462991909673981007356121704194665929605633813061012357463708223695273218050341351437794580883999760550187839887459150385944222053966153414265070499652188915091610408776073518092487455619822204000784634550626578771401306940095382347531132224150813662452426195906221007352887136763975283273100330078811813572148300672378909750102714740658232253825747347879434439442756836647401507721623157478775265074137896169490437427394214869542854668517740864448020140155813636758167393754730715886586762600546096587614963810760298968143806060688180178547235536587435190568466945695485133630,8.0,70.97922886290189,31.4896144314514,9.094947017729282e-13
669,448899,2675351348040383148546558328184833767371830928632667522809347604862984732957284308832463298219599446237038728596819231875167916928883766490330408284683200787338132831402983546657591534630776439770119618384436680735715731774616626596987250720585737887009459018855646121834964413032517815374596304980037263537693712632862170196767748262373914528217507803447162297944696344552949192588159706608656399897017997444112321566810208296418507135883791595205755844319403774093121133706491745665943937842224662134741260882448916797997322502113178651994619153294876191936949863846799240797942834602931,46935988562111985062220321547102346795997033835660833733497326401104995315040075593551987688063148179597170677137179506581893279454101166497024706748828083988388295287771641169431430432118884908247712603235731240977468978502046080648899135448872594508937877523783265295350252860219610796045549210176092342766556361980038073627504355480244114530131715849950215753415725343034196361195784326467656138544175393756356518715968566603833458524277045529925541128410592527949493573798100801156911190214467756749846682148226610491181096528301379859554721987629406876086839716610512996455137449100,57.0,44.518134532880595,-6.240932733559276,8.526512829121202e-13
670,450240,176927264659064240114602197307560784666855385630248591499154625114467320099529948692763971580619277781304391500881207820912684026213788933464903585088750113128214606353561979991859750611542594642355909577414621940716096385015209042497456582544475832803021341704558892524772852932076493898137002805547060448209764825626187641003229097548146587220029599263037866194070843015078572704443307805917915621841397928916657684600781060661269837230086956805887668421509194365369690918579261961953659658979360145383872693469434213888367380359414068436102614474679280578095604843080965675221764641,11057954041191515007162637331722549041678461601890536968697164069654207506220621793297748223788704861331524468805075488807042751638361808341556474068046882070513412897097623749491234413221412165147244348588413871294756024063450565156091036409029739550188833856534930782798303308254780868633562675346691278013110301601636727562701818596759161701251849953939866637129427688442410794027706737869869726365087370557291105287548816291329364826880434800367979276344324647835605682411203872622103728686210009086492043341839638368022961272463379277256413404667455036130975302692560354701360290,16.0,68.63331196565514,26.316655982822994,9.15179043659009e-12
671,451583,466889570433640272461033724863281239181233652365257767138473404726781269186451278272701351212838684523361329367311943512840938411411848445680929977659395151252915147862570535843291597456340486718885141158502800239196928259836142591717996663149311598009960992210265112674799883714816128444874147406488497514888376442854062942926227536092954612957626015560031093547135373149129637487684380931704579483413113127365862212490424162532869666373071663429259330172084315146444962391991634285192432365817600317143211732948148914885959328623629515445044339771681994714758563496809839806843209364117,22232836687316203450525415469680059008630173922155131768498733558418155675545298965366731010135175453493396636538663976801949448162468973603853808459971197678710245136312882659204361783635261272327863864690609535199853726658863932938952222054729123714760047248107862508323803986419815640232102257451833214994684592516860140139344168385378791093220286455239575883196922530910935118461160996747837118257767291779326772023353531549184269827289126829964730008194491197449760113904363537390115826943695253197295796807054710232664729934458548354525920941508666414988503023657611419373486160100,21.0,62.183581245419646,20.591790622706952,5.7411853049416095e-12
672,452928,1216983132003332184113284051542725134781923091596063046089966391685793807097110531461383680769065913513840925414342582920659090031559908817029997753558899606270353656390078981750257803347082515835279976783897888605344374228303051948253599011995767986196032110080951807300867270589979908497466740235280108601732854242768130051913148645666329541031272346680852022749279164251529519936719265036268512735109690566682672592421184976942253246022326251954497959258074649117547583377765042201425625860560842550013881829986161400592767002840957206358454577250676764001394486937829729836658206726019,110634830182121107646662186503884103161993008326914822371815126516890346099737321041943970979005992137621902310394780265514462730141809892457272523050809055115486696035461725613659800304280228712298179707627080782304034020754822904386690819272342544199639282734631982481897024599089082590678794566843646236521168567524375459264831695060575412821024758789168365704479924022866319994247205912388046612282699142425697508401925906994750295092938750177681632659824968101595234852524094745584147805505531140910352893635105581872069727530996109668950416113697887636490407903439066348787109701450,11.0,72.20349049555762,30.601745247774318,8.981260180007666e-12
673,454275,5885772965688842926802428322006634288218028042991868550180564730698566412506025479431419256083118781721485202913002310125369417243544286278726898226303041732143892229086563802646701376187708167494263160445760697618574609904156578513371951585288623351420809841482421468036921708671539193824111870956081979782926167792296774432889046177222611962078517167583757055478331958016488223693951354539044079773439594377047107446982458252120715698944341509452662857502688303004866494154281840465076663252894256696430773941387616955594109504648993034388162137248727622261289700462958329755474236145423,309777524509939101410654122210875488853580423315361502641082354247292969079264498917443118741216777985341326469105384743440495644397067698880363064542265354323362748899292831718247440851984640394434903181355826190451295258113504132282734293962559123758989991656969550949311668877449431253900624787162209462259271989068251285941528746169611155898869324609671423972543787264025695983892176554686530514391557598791953023525392539585300826260228500497508571447509910684466657587067465287635613855415487194548988102178295629241795237086789107073061165118354085382173142129629385776603907164060,19.0,86.45680214643335,33.72840107321451,4.320099833421409e-12
674,455624,3216920446833982976187562038343706999633335165197984835118932140260350063515439027219601617697251156001621467179171303104958993230277241488373001054861986371819536238569579406304877270385994342557593225344848964285455758449640235219859163821918883208266434528745453029089005792188897939944352642020530636723461670655708763354008183133299808157411335294023510941253339329280266842909649525760206278418681559679762589090455999449539662426548526735935665934262602918646384521096469831833139066960083905481854876445697685380587873615901271496527942868536753963584105706730766698449348266720069,178717802601887943121531224352428166646296398066554713062162896681130559084191057067755645427625064222312303732176183505831055179459846749354055614158999242878863124364976633683604292799221907919866290296936053571414208802757790845547731323439937956014801918263636279393833655121605441108019591223362813151303426147539375741889343507405544897633963071890195052291852184960014824606091640320011459912148975537764588282803111080529981245919362596440870329681255717702576917838692768435174392608893550304547493135872093632254881867550070638695996826029819664643561428151709261024963792594650,18.0,66.62291712017986,24.311458560093513,7.16227077646181e-12
675,456975,16727986323536711476175322599387276398093342859029521142618447129353820330280282941541928412025706011208431629331690776145786764797441655739539605485282329133461588440561812912785361806007170581299484771793214614284369943938129223143267651873978192682985459549476355751262830119382269287710633738506759310962000687409685569440842552293159002418538943528922256894517364512257387583130177533953072647777144110334765463270371197137606244618052339026865462858165535176961199509701643125532323148192436308505645357517627963979056942802686611781945302916391120610637349674999986831936610986887703,309777524509939101410654122210875488853580423315361502641082354247292969079264498917443118741216777985341326469105384743440495644397067698880363064542265354323362748899292831718247440851984640394434903181355826190451295258113504132282734293962559123758989991656969550949311668877449431253900624787162209462259271989068251285941528746169611155898869324609671423972543787264025695983892176554686530514391557598791953023525392539585300826260228500497508571447509910684466657587067465287635613855415487194548988102178295629241795237086789107073061165118354085382173142129629385776603907164060,54.0,54.07182746852732,0.03591373426309019,1.1368683772161603e-12
