j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
121,271.4940556416449990181794168,1.907680850929e+00,-0.308964627,1.685375704583e+00,0.942586953,-1.980980286e+00,-5.185547740e+02,-3.116468422e+02,-4.592691758e+02,-2.523612440e+02,2.316906152e+03,3.004075470e+04
122,273.4596091884032870457142503,1.850113788509e+00,0.269742260,1.686009728161e+00,1.804490294,7.808674873e-01,-5.177739065e+02,-3.108659747e+02,-4.596953046e+02,-2.527873728e+02,2.320278171e+03,3.008354018e+04
123,275.5874926493438412487407026,3.427727119812e+00,1.075506752,2.793848114622e+00,-0.762813323,-4.039317589e+00,-5.218132241e+02,-3.149052923e+02,-4.601437447e+02,-2.532358129e+02,2.325865868e+03,3.016219727e+04
124,276.4520495031329386798873436,3.846392550703e+00,-0.376003631,3.109307052760e+00,-0.927951340,-3.727903526e+00,-5.255411276e+02,-3.186331958e+02,-4.603366056e+02,-2.534286738e+02,2.332084482e+03,3.025018557e+04
125,278.2507435298419544927482767,2.942841004691e+00,-0.129134854,2.366707569067e+00,-3.046434462,4.712000575e+00,-5.208291270e+02,-3.139211952e+02,-4.607581066e+02,-2.538501748e+02,2.336817897e+03,3.031706947e+04
126,279.2292509277451892284098805,1.835072604061e+00,-1.229523504,1.384274193223e+00,-0.949295878,-1.612003048e+00,-5.224411301e+02,-3.155331983e+02,-4.609686144e+02,-2.540606826e+02,2.339586445e+03,3.035863023e+04
127,282.4651147650520962330272012,3.152031685415e+00,1.548191269,2.549687719935e+00,-2.482897103,4.032541931e+00,-5.184085881e+02,-3.115006563e+02,-4.616728313e+02,-2.547648995e+02,2.344685821e+03,3.042919971e+04
128,283.2111857332338674204938379,4.206049507431e+00,-0.103249285,3.445633021295e+00,1.465176363,-7.265027493e-01,-5.191350909e+02,-3.122271591e+02,-4.618222918e+02,-2.549143600e+02,2.351577087e+03,3.052311907e+04
129,284.8359639809047241331576339,2.288111676009e+00,-0.219721808,1.807011883237e+00,2.421760337,2.717443330e+00,-5.164176476e+02,-3.095097158e+02,-4.621492189e+02,-2.552412871e+02,2.355191111e+03,3.057392022e+04
130,286.6674453630028842928476241,2.695731212524e+00,0.171754136,2.208906569403e+00,0.977411859,-2.470309118e+00,-5.188879567e+02,-3.119800249e+02,-4.624959329e+02,-2.555880011e+02,2.359608924e+03,3.063338905e+04
131,287.9119205014221871552541203,2.902753161496e+00,-0.373533031,2.481282861481e+00,1.640310762,3.446921916e-01,-5.185432645e+02,-3.116353327e+02,-4.627396827e+02,-2.558317509e+02,2.364571489e+03,3.069714808e+04
132,289.5798549292188341527380236,1.033907953767e+00,-0.340564057,6.766185509003e-01,-2.772421905,1.262065316e+00,-5.172811992e+02,-3.103732674e+02,-4.630611026e+02,-2.561531708e+02,2.365924727e+03,3.071972708e+04
133,291.8462913290673958355130544,2.034911080033e+00,0.524051968,1.773140965837e+00,3.061785733,3.534994533e+00,-5.137462046e+02,-3.068382728e+02,-4.634821681e+02,-2.565742362e+02,2.369471008e+03,3.076382138e+04
134,293.5584341393562853567766971,3.400122401496e+00,1.003437744,2.850969043567e+00,-0.148964112,-5.638791111e+00,-5.193849958e+02,-3.124770639e+02,-4.637753268e+02,-2.568673949e+02,2.375172947e+03,3.083706861e+04
135,294.9653696192655421750664486,7.993384615460e+00,0.261493174,6.666443192843e+00,2.876092264,1.286571969e+01,-5.065192761e+02,-2.996113443e+02,-4.640405756e+02,-2.571326438e+02,2.388505833e+03,3.100844496e+04
136,295.5732548789582923884608315,6.119493463057e+00,-1.480316532,4.981076457661e+00,-1.792047859,2.186202616e+00,-5.043330734e+02,-2.974251416e+02,-4.641279386e+02,-2.572200068e+02,2.398467986e+03,3.113937568e+04
137,297.9792770619434152099296830,1.188465171377e+00,-0.318789297,8.962328024714e-01,0.468498611,-1.599322492e+00,-5.059323959e+02,-2.990244641e+02,-4.644525734e+02,-2.575446416e+02,2.400260451e+03,3.116459838e+04
138,299.8403260537213129600270525,1.423044183907e+00,0.168904628,1.077997184177e+00,-0.442705830,-1.948147527e+00,-5.078805435e+02,-3.009726117e+02,-4.647100304e+02,-2.578020986e+02,2.402416446e+03,3.119461209e+04
139,301.6493254621941836234701002,2.707268376666e+00,0.537571960,2.108521674858e+00,-2.281819960,2.752083452e+00,-5.051284600e+02,-2.982205282e+02,-4.649689252e+02,-2.580609933e+02,2.406633489e+03,3.125136919e+04
140,302.6967495896069170517514771,2.869606466443e+00,-0.242818908,2.248272269433e+00,1.304268729,-1.184314449e+00,-5.063127745e+02,-2.994048427e+02,-4.651078895e+02,-2.581999577e+02,2.411130034e+03,3.131132148e+04
141,304.8643713408572977001487499,3.508787360928e+00,0.614881128,2.635788986031e+00,-0.597798285,-4.357364027e+00,-5.106701385e+02,-3.037622067e+02,-4.654008611e+02,-2.584929293e+02,2.416401612e+03,3.138410644e+04
142,305.7289126020368092892228213,3.409584766407e+00,-0.719128620,2.467106358586e+00,-0.601047598,-4.069460577e+00,-5.147395991e+02,-3.078316673e+02,-4.655288738e+02,-2.586209420e+02,2.421335824e+03,3.145463358e+04
143,307.2194961281700547894100334,1.975937044549e+00,-1.070135296,1.592308344512e+00,-2.098662195,1.604062279e+00,-5.131355368e+02,-3.062276050e+02,-4.657676369e+02,-2.588597051e+02,2.424520441e+03,3.149530745e+04
144,310.1094631467018988047862198,2.267238545767e+00,1.102177723,1.749439557101e+00,2.670189935,3.117263854e+00,-5.100182729e+02,-3.031103411e+02,-4.662090671e+02,-2.593011353e+02,2.428019320e+03,3.154154273e+04
145,311.1651415303560032709426708,3.984031545528e+00,0.387278362,3.076745090867e+00,0.193076218,-6.039149833e+00,-5.160574228e+02,-3.091494910e+02,-4.663576969e+02,-2.594497651e+02,2.434172810e+03,3.162251254e+04
146,312.4278011806008919804859831,3.853879472950e+00,-0.181586462,3.031556620041e+00,1.116322646,-2.661642933e+00,-5.187190657e+02,-3.118111339e+02,-4.665585556e+02,-2.596506238e+02,2.440235924e+03,3.170052065e+04
147,313.9852857311589229790489658,2.132228259305e+00,-0.457838970,1.462410924131e+00,0.772524146,-2.094614786e+00,-5.208136805e+02,-3.139057487e+02,-4.668172913e+02,-2.599093595e+02,2.443160745e+03,3.174346595e+04
148,315.4756160894757338685960781,2.049620908673e+00,-0.598088454,1.602278831131e+00,-0.468136017,-2.859782224e+00,-5.236734627e+02,-3.167655309e+02,-4.670723742e+02,-2.601644424e+02,2.446365303e+03,3.178455244e+04
149,317.7348059423701803956454942,1.740913011745e+00,0.514076790,1.232289472822e+00,-0.628897574,-1.993047089e+00,-5.256665098e+02,-3.187585780e+02,-4.674748250e+02,-2.605668932e+02,2.448829882e+03,3.181920247e+04
150,318.8531042563165979066891845,1.934806313683e+00,-0.002056221,1.403177556802e+00,-1.886181949,8.704839189e-01,-5.247960259e+02,-3.178880941e+02,-4.676789179e+02,-2.607709861e+02,2.451636237e+03,3.185757656e+04
151,321.1601343091135782919214714,2.988661279856e+00,0.786544742,2.186519173791e+00,-1.755198606,8.018358474e-01,-5.239941900e+02,-3.170862582e+02,-4.680892144e+02,-2.611812826e+02,2.456009276e+03,3.191642655e+04
152,322.1445586724829322988374450,4.442520892331e+00,-0.035934070,3.309020750641e+00,0.808501560,-4.570306686e+00,-5.285644967e+02,-3.216565649e+02,-4.682600514e+02,-2.613521196e+02,2.462627317e+03,3.200363730e+04
153,323.4669695575120505062120304,3.685506560975e+00,-0.623098870,2.829821079673e+00,2.640206041,4.963036090e+00,-5.236014606e+02,-3.166935288e+02,-4.685065905e+02,-2.615986587e+02,2.468286959e+03,3.207569138e+04
154,324.8628660517396132649800870,1.651177943973e+00,-1.100248790,1.172392403732e+00,-0.533928120,-2.018425051e+00,-5.256198857e+02,-3.187119539e+02,-4.687433265e+02,-2.618353947e+02,2.470631744e+03,3.210783428e+04
155,327.4439012619054573434692638,1.364480365123e+00,1.049353868,9.294583854425e-01,-0.578852503,-1.556082415e+00,-5.271759681e+02,-3.202680363e+02,-4.691916488e+02,-2.622837170e+02,2.472490661e+03,3.213418678e+04
156,329.0330716804809340336147276,3.246430619843e+00,0.772689805,2.213003157404e+00,-0.492576342,-3.899831347e+00,-5.310757994e+02,-3.241678676e+02,-4.694717027e+02,-2.625637708e+02,2.476916667e+03,3.219658294e+04
157,329.9532397282338663438921222,3.725224434815e+00,-0.306811481,2.581064941490e+00,0.718501973,-3.886013491e+00,-5.349618129e+02,-3.280538811e+02,-4.696435031e+02,-2.627355713e+02,2.482078797e+03,3.226798182e+04
158,331.4744675826634243756617539,2.193627840572e+00,-0.554965211,1.505900316699e+00,-0.194999295,-2.954720404e+00,-5.379165333e+02,-3.310086015e+02,-4.699432669e+02,-2.630353351e+02,2.485090598e+03,3.230983266e+04
159,333.6453785248698505849616831,4.847027208222e+00,0.542280245,3.619126600744e+00,-1.674870735,7.519577342e-01,-5.371645756e+02,-3.302566438e+02,-4.703855446e+02,-2.634776128e+02,2.492328851e+03,3.240170435e+04
160,334.2113548332443832324034080,4.690953585482e+00,-1.252827753,3.546811322125e+00,-0.816725535,-4.856376753e+00,-5.420209524e+02,-3.351130205e+02,-4.704986327e+02,-2.635907009e+02,2.499422473e+03,3.249046721e+04
161,336.8418504283906847946547629,1.909685656781e+00,0.687568143,1.436986960626e+00,-0.348425458,-2.701281010e+00,-5.447222334e+02,-3.378143016e+02,-4.710571713e+02,-2.641492394e+02,2.502296447e+03,3.252632035e+04
162,338.3399928508066118862573261,2.059097467009e+00,0.677256548,1.314324652427e+00,-1.277721069,-7.594107782e-01,-5.454816441e+02,-3.385737123e+02,-4.713833543e+02,-2.644754225e+02,2.504925097e+03,3.256480743e+04
163,339.8582167253635401923265509,3.990362584363e+00,0.236647630,2.895040570864e+00,-2.496321452,4.625908271e+00,-5.408557359e+02,-3.339478041e+02,-4.717143682e+02,-2.648064363e+02,2.510715178e+03,3.263905905e+04
164,341.0422611110465604825977846,4.236954229317e+00,-0.337269912,2.968462126551e+00,-2.816391608,5.625749343e+00,-5.352299865e+02,-3.283220547e+02,-4.719544160e+02,-2.650464842e+02,2.516652102e+03,3.271762547e+04
165,342.0548775103635854514038251,2.280156535420e+00,-1.120946530,1.554558059808e+00,0.229990193,-3.027248835e+00,-5.382572354e+02,-3.313493036e+02,-4.721417364e+02,-2.652338046e+02,2.519761218e+03,3.275978155e+04
166,344.6617029402523370441811881,1.121974451372e+00,0.843236998,7.294154578075e-01,0.297869723,-1.394589634e+00,-5.396518250e+02,-3.327438932e+02,-4.726417965e+02,-2.657338647e+02,2.521220049e+03,3.278036800e+04
167,346.3478705660099473959364598,2.393833744458e+00,0.719401114,1.496089507573e+00,2.078912025,1.455790443e+00,-5.381960346e+02,-3.312881027e+02,-4.729680296e+02,-2.660600978e+02,2.524212228e+03,3.282407720e+04
168,347.2726775844204844757970949,2.819013166950e+00,-0.394000249,1.858659484497e+00,-2.983948624,3.671223813e+00,-5.345248107e+02,-3.276168789e+02,-4.731417355e+02,-2.662338037e+02,2.527929547e+03,3.287541271e+04
169,349.3162608706961441231555557,2.994221531848e+00,0.438966209,2.083493803580e+00,-0.605069067,-3.427192350e+00,-5.379520031e+02,-3.310440713e+02,-4.735008411e+02,-2.665929093e+02,2.532096535e+03,3.292961985e+04
170,350.4084193491920991876719532,3.329584195895e+00,-0.195054489,2.314000879699e+00,-2.439332386,3.532943099e+00,-5.344190600e+02,-3.275111282e+02,-4.737017235e+02,-2.667937917e+02,2.536724536e+03,3.298971049e+04
171,351.8786490253592804367133931,2.075042386066e+00,-0.788976854,1.379841540422e+00,1.654272449,2.301001917e-01,-5.341889598e+02,-3.272810280e+02,-4.739554145e+02,-2.670474827e+02,2.539484220e+03,3.302700333e+04
172,353.4889004887188067836037686,1.432531189564e+00,-0.468528182,9.886884709451e-01,2.889674312,1.914963083e+00,-5.322739967e+02,-3.253660649e+02,-4.742297970e+02,-2.673218652e+02,2.541461596e+03,3.305263163e+04
173,356.0175749772649473179603620,2.572677817604e+00,1.321669850,1.757200714472e+00,1.498730878,-2.530477523e-01,-5.325270445e+02,-3.256191127e+02,-4.746420656e+02,-2.677341338e+02,2.544975998e+03,3.309833049e+04
174,357.1513022520396248096029282,5.448129333776e+00,0.734854711,3.609923827654e+00,0.384896039,-6.691625342e+00,-5.392186698e+02,-3.323107380e+02,-4.748258135e+02,-2.679178816e+02,2.552195846e+03,3.319479922e+04
175,357.9526851016322737551289190,3.809548429942e+00,-1.013078207,2.290752684651e+00,-1.225063041,-1.552611067e+00,-5.407712809e+02,-3.338633491e+02,-4.749699759e+02,-2.680620441e+02,2.556777351e+03,3.326210298e+04
176,359.7437549531144487992919860,1.606997805163e+00,-0.483720601,9.337283152998e-01,3.131963706,1.867370059e+00,-5.389039108e+02,-3.319959790e+02,-4.752975833e+02,-2.683896515e+02,2.558644808e+03,3.329035265e+04
177,361.2893616958046503902913112,1.893691926710e+00,-0.506959412,1.317184240878e+00,2.898679267,2.557026937e+00,-5.363468839e+02,-3.294389521e+02,-4.755696931e+02,-2.686617613e+02,2.561279176e+03,3.332349976e+04
178,363.3313305789738347473344496,1.674918549776e+00,0.389892813,1.076740727951e+00,-0.999281190,-1.164833246e+00,-5.375117171e+02,-3.306037853e+02,-4.759112688e+02,-2.690033370e+02,2.563432658e+03,3.335265269e+04
179,364.7360241140889937162621021,2.334824546996e+00,0.413313075,1.525536870867e+00,2.915339958,2.973313643e+00,-5.345384035e+02,-3.276304717e+02,-4.761485081e+02,-2.692405763e+02,2.566483731e+03,3.339313516e+04
180,366.2127102883313168610771452,2.177339995809e+00,-0.123420396,1.403734273262e+00,0.875529031,-1.798438282e+00,-5.363368418e+02,-3.294289100e+02,-4.763839548e+02,-2.694760230e+02,2.569291200e+03,3.343073485e+04
181,367.9935754817403033261832980,3.340257127075e+00,0.423230501,2.115135295304e+00,-1.211480811,-1.487505041e+00,-5.378243468e+02,-3.309164150e+02,-4.766740903e+02,-2.697661585e+02,2.573521470e+03,3.348813739e+04
182,368.9684380957343898915769013,3.991667467812e+00,-0.469640229,2.545774387190e+00,1.094690549,-2.333566412e+00,-5.401579132e+02,-3.332499814e+02,-4.768356572e+02,-2.699277254e+02,2.578613019e+03,3.355655322e+04
183,370.0509192121060003396511631,2.292505208294e+00,-1.006333496,1.560181432227e+00,-0.776180255,-2.226674382e+00,-5.423845876e+02,-3.354766558e+02,-4.770208889e+02,-2.701129571e+02,2.581733382e+03,3.359573104e+04
184,373.0619283721128384491193964,1.753345312747e+00,1.237826378,9.138736784082e-01,-0.420512613,-1.668513636e+00,-5.440531012e+02,-3.371451694e+02,-4.775484439e+02,-2.706405121e+02,2.583561129e+03,3.362545304e+04
185,373.8648739109085697447563627,3.782222699387e+00,0.008969739,2.513833277538e+00,-1.227252503,-1.693448550e+00,-5.457465498e+02,-3.388386180e+02,-4.776912753e+02,-2.707833435e+02,2.588588796e+03,3.368943004e+04
186,375.8259127667393341079077141,7.614152672612e+00,0.634429235,5.147167003770e+00,-0.323403646,-9.760667999e+00,-5.555072178e+02,-3.485992860e+02,-4.780463839e+02,-2.711384521e+02,2.598883130e+03,3.381755281e+04
187,376.3240922306680521171908196,7.216543720602e+00,-1.012952154,4.855877879253e+00,-0.383084013,-9.007811744e+00,-5.645150295e+02,-3.576070977e+02,-4.781489269e+02,-2.712409951e+02,2.608594886e+03,3.393882429e+04
188,378.4366802499654797240909659,1.949454536874e+00,-0.196315305,1.212213216281e+00,3.114025508,2.423505272e+00,-5.620915243e+02,-3.551835924e+02,-4.786310577e+02,-2.717231259e+02,2.611019312e+03,3.397140131e+04
189,379.8729753465323466510240597,1.778422498991e+00,-0.220590998,1.093008106477e+00,1.152115977,-8.887361288e-01,-5.629802604e+02,-3.560723286e+02,-4.789466208e+02,-2.720386890e+02,2.613205328e+03,3.400100787e+04
190,381.4844686171865249196625224,1.338860976595e+00,-0.056110964,7.891261476214e-01,2.175492704,8.972558740e-01,-5.620830045e+02,-3.551750727e+02,-4.793016015e+02,-2.723936697e+02,2.614783581e+03,3.402320261e+04
191,383.4435294495364877043457555,2.104256584588e+00,0.950379938,1.336162350743e+00,-2.873420487,2.576807337e+00,-5.595061972e+02,-3.525982654e+02,-4.797245420e+02,-2.728166102e+02,2.617455905e+03,3.405790735e+04
192,384.9561168148636871037515842,3.424018521163e+00,0.602704523,1.953571758491e+00,2.195193081,2.284147188e+00,-5.572220500e+02,-3.503141182e+02,-4.800380238e+02,-2.731300920e+02,2.621363049e+03,3.411415655e+04
193,385.8613008459742291805619594,4.071242348089e+00,-0.477843039,2.422527535120e+00,-3.123514866,4.844263394e+00,-5.523777866e+02,-3.454698548e+02,-4.802190882e+02,-2.733111564e+02,2.626208104e+03,3.418088134e+04
194,387.2228902223879809759485147,2.652615563309e+00,-0.792799033,1.658851688675e+00,-0.360152543,-3.104849733e+00,-5.554826363e+02,-3.485747045e+02,-4.804728194e+02,-2.735648876e+02,2.629525807e+03,3.422420297e+04
195,388.8461283542322546008094203,9.440890683963e-01,-0.531240543,4.985494022106e-01,0.994459340,-5.433752689e-01,-5.560260116e+02,-3.491180798e+02,-4.807859478e+02,-2.738780160e+02,2.630522906e+03,3.423955715e+04
196,391.4560835636380457705782281,2.420917219674e+00,1.697064070,1.339379293565e+00,1.433651027,-3.662285687e-01,-5.563922402e+02,-3.494843084e+02,-4.812875959e+02,-2.743796641e+02,2.633201665e+03,3.427866720e+04
197,392.2450833395190967490151842,4.375574525711e+00,-0.043337495,2.640725805404e+00,-0.380380538,-4.903951507e+00,-5.612961917e+02,-3.543882599e+02,-4.814386687e+02,-2.745307369e+02,2.638483116e+03,3.434921266e+04
198,393.4277438444340259366989529,2.848836095772e+00,-0.490334207,1.749402308248e+00,-0.562606309,-2.959526163e+00,-5.642557178e+02,-3.573477860e+02,-4.816787238e+02,-2.747707920e+02,2.641981921e+03,3.439500512e+04
199,395.5828700109937209708777113,3.176660723201e+00,0.693994925,1.826528691340e+00,-2.275645414,2.366884867e+00,-5.618888330e+02,-3.549809012e+02,-4.821286013e+02,-2.752206695e+02,2.645634978e+03,3.444578888e+04
200,396.3818542225921869319994545,3.131561927839e+00,-0.781610010,1.752768680630e+00,2.725903341,3.206999417e+00,-5.586818335e+02,-3.517739017e+02,-4.822893735e+02,-2.753814417e+02,2.649140516e+03,3.449575075e+04
201,397.9187362096142433869811797,1.750550788353e+00,-0.750195677,1.059055367451e+00,2.429521992,1.603432118e+00,-5.570784014e+02,-3.501704696e+02,-4.825844242e+02,-2.756764924e+02,2.651258626e+03,3.452357169e+04
202,399.9851198761948995059172999,1.376790492306e+00,0.165650407,8.489605048156e-01,-1.090170701,-7.850066325e-01,-5.578634081e+02,-3.509554763e+02,-4.829692713e+02,-2.760613395e+02,2.652956547e+03,3.454533954e+04
203,401.8392286005332165399113044,2.766099408348e+00,0.910783471,1.646196483474e+00,-1.828922114,8.404454687e-01,-5.570229626e+02,-3.501150308e+02,-4.833148371e+02,-2.764069053e+02,2.656248940e+03,3.458887138e+04
204,402.8619177638861141763154431,3.994055136507e+00,0.229983329,2.379149959743e+00,1.475113913,-4.545912396e-01,-5.574775538e+02,-3.505696220e+02,-4.835019496e+02,-2.765940178e+02,2.661007240e+03,3.465156875e+04
205,404.2364418002080047402277996,4.179025482712e+00,-0.246009096,2.458105736215e+00,-2.056356599,2.294415288e+00,-5.551831385e+02,-3.482752067e+02,-4.837534886e+02,-2.768455568e+02,2.665923452e+03,3.471694666e+04
206,405.1343874599099272574862680,2.334352606114e+00,-1.178860257,1.287920500675e+00,-1.005437824,-1.379925855e+00,-5.565630644e+02,-3.496551326e+02,-4.839118063e+02,-2.770038745e+02,2.668499293e+03,3.475338503e+04
207,407.5814603868961820763090012,1.135038515664e+00,0.601205915,5.927252727343e-01,2.584888661,1.006449053e+00,-5.555566153e+02,-3.486486835e+02,-4.843479962e+02,-2.774400644e+02,2.669684743e+03,3.477099618e+04
208,408.9472455023511125196340398,2.261946291670e+00,0.303556902,1.380826699148e+00,-0.927478821,-1.656586374e+00,-5.572132017e+02,-3.503052699e+02,-4.845858158e+02,-2.776778840e+02,2.672446397e+03,3.480597511e+04
209,410.5138691933666386467691053,1.644068386114e+00,0.492604422,8.232898070360e-01,-0.535062460,-1.416448350e+00,-5.586296501e+02,-3.517217183e+02,-4.848629801e+02,-2.779550483e+02,2.674092976e+03,3.483130209e+04
210,411.9722678042787506646402985,3.405369905256e+00,0.165521815,2.100055492168e+00,-2.601721453,3.602749758e+00,-5.550269003e+02,-3.481189685e+02,-4.851241171e+02,-2.782161853e+02,2.678293087e+03,3.488357635e+04
