j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
4158,4656.922418573236229933754472,2.246556082917e+00,0.172953639,9.783849158607e-01,1.621174910,9.853759749e-02,5.632090213e+02,-7.947057320e+02,4.615310764e+02,-8.963836769e+02,5.820866886e+04,9.377756365e+05
4159,4657.820890194845071378742460,2.675565928720e+00,-0.117044218,1.060787901774e+00,1.020148055,-1.110092871e+00,5.620989284e+02,-7.958158248e+02,4.615506896e+02,-8.963640637e+02,5.821079043e+04,9.378119653e+05
4160,4658.394949957775201671082953,1.841705741229e+00,-1.150189659,7.003142867794e-01,-0.651994074,-1.113325240e+00,5.609856032e+02,-7.969291501e+02,4.615630802e+02,-8.963516730e+02,5.821219106e+04,9.378369690e+05
4161,4659.918687610412533546232875,1.243638483905e+00,0.506759801,4.688520313985e-01,1.165712103,-3.695455790e-01,5.606160576e+02,-7.972986957e+02,4.615955902e+02,-8.963191630e+02,5.821312877e+04,9.378538475e+05
4162,4660.563963934253226678014802,1.149988822252e+00,-0.189112049,4.145770082360e-01,1.340802580,-1.890234310e-01,5.604270342e+02,-7.974877191e+02,4.616093001e+02,-8.963054532e+02,5.821395792e+04,9.378694529e+05
4163,4662.080004603230196498508093,2.211715445425e+00,1.226667785,9.661605338210e-01,2.685297668,1.734627575e+00,5.621616618e+02,-7.957530915e+02,4.616414341e+02,-8.962733191e+02,5.821589024e+04,9.378994562e+05
4164,4662.945890919434681990323483,4.163053217125e+00,1.160848008,1.538087869379e+00,1.758225913,5.731964879e-01,5.627348582e+02,-7.951798950e+02,4.616601003e+02,-8.962546530e+02,5.821896642e+04,9.379559201e+05
4165,4663.505025593543350008970562,5.599447050959e+00,-0.144778438,2.219343699557e+00,-0.587683154,-3.693997499e+00,5.590408607e+02,-7.988738925e+02,4.616722187e+02,-8.962425346e+02,5.822340511e+04,9.380318569e+05
4166,4664.322897246287663093204773,4.570331774535e+00,-0.433611774,1.958708900156e+00,-2.732234495,3.593746944e+00,5.626346077e+02,-7.952801456e+02,4.616892919e+02,-8.962254613e+02,5.822732252e+04,9.380938264e+05
4167,4665.141375953133640150360134,3.446795359716e+00,-0.822777315,1.530147325654e+00,1.259118837,-9.384569089e-01,5.616961508e+02,-7.962186025e+02,4.617070023e+02,-8.962077509e+02,5.823038282e+04,9.381405537e+05
4168,4666.090798752812430792977796,1.444685069866e+00,-1.302677788,5.923862441187e-01,1.401806104,-1.992633803e-01,5.614968874e+02,-7.964178659e+02,4.617273474e+02,-8.961874058e+02,5.823156759e+04,9.381601349e+05
4169,4667.424428268022505182111446,1.123176038120e+00,0.278357198,3.935133453016e-01,-0.542418711,-6.740589473e-01,5.608228284e+02,-7.970919248e+02,4.617558547e+02,-8.961588986e+02,5.823235462e+04,9.381753540e+05
4170,4668.055177752045005692736858,9.669620225277e-01,-0.741793468,3.282583358658e-01,-1.173000635,-2.543260869e-01,5.605685024e+02,-7.973462509e+02,4.617692407e+02,-8.961455126e+02,5.823301113e+04,9.381884546e+05
4171,4669.829513522149519349128337,2.373084984377e+00,2.092288399,8.986179422993e-01,1.019126149,-9.419499585e-01,5.596265524e+02,-7.982882009e+02,4.618067802e+02,-8.961079731e+02,5.823480837e+04,9.382205936e+05
4172,4670.350631746016705786863628,4.409630994138e+00,0.376124808,1.756070822532e+00,-2.771661619,3.274553279e+00,5.629011057e+02,-7.950136476e+02,4.618176949e+02,-8.960970583e+02,5.823832051e+04,9.382803070e+05
4173,4671.032106498723756281764208,3.656708428155e+00,-0.209734770,1.488810586661e+00,-1.678451729,3.199381724e-01,5.632210439e+02,-7.946937094e+02,4.618324424e+02,-8.960823109e+02,5.824129813e+04,9.383298175e+05
4174,4671.877847964575568367392905,2.688162620924e+00,-0.520564824,1.198123000001e+00,2.933996025,2.344796432e+00,5.655658403e+02,-7.923489130e+02,4.618507966e+02,-8.960639567e+02,5.824369438e+04,9.383662076e+05
4175,4673.282690521288863774213629,2.512000591314e+00,0.533822740,1.091071457138e+00,1.642272223,1.558378497e-01,5.657216781e+02,-7.921930751e+02,4.618819745e+02,-8.960327788e+02,5.824587652e+04,9.384002027e+05
4176,4674.126716048520155790806188,3.505706763968e+00,0.372927633,1.351551758682e+00,0.144285526,-2.675015270e+00,5.630466629e+02,-7.948680904e+02,4.619007252e+02,-8.960140280e+02,5.824857963e+04,9.384476372e+05
4177,4674.741639863472338033388121,3.368676233444e+00,-0.555637959,1.278541665751e+00,-0.563265241,-2.162055244e+00,5.608846076e+02,-7.970301456e+02,4.619140302e+02,-8.960007231e+02,5.825113671e+04,9.384932116e+05
4178,4675.727566686424795434076936,2.814393119931e+00,-0.618862201,1.123100742180e+00,0.884942960,-1.422594973e+00,5.594620126e+02,-7.984527406e+02,4.619348991e+02,-8.959798541e+02,5.825338291e+04,9.385312792e+05
4179,4676.334095816126001878315374,1.495126624169e+00,-1.429982482,5.532731662881e-01,0.167880319,-1.090989580e+00,5.583710231e+02,-7.995437302e+02,4.619475486e+02,-8.959672047e+02,5.825448946e+04,9.385514997e+05
4180,4677.930219147139760025767159,6.680512102096e-01,0.178062608,2.497726915806e-01,-3.021143101,4.959260363e-01,5.588669491e+02,-7.990478042e+02,4.619804486e+02,-8.959343047e+02,5.825498900e+04,9.385605315e+05
4181,4679.087491041081722265193841,1.482882880321e+00,1.138984305,5.958243207508e-01,-3.034920349,1.184875195e+00,5.600518243e+02,-7.978629290e+02,4.620044114e+02,-8.959103419e+02,5.825618065e+04,9.385805746e+05
4182,4680.088468859476682777000063,3.489819229149e+00,1.295010932,1.311815915472e+00,-0.955721006,-1.513888147e+00,5.585379362e+02,-7.993768171e+02,4.620253818e+02,-8.958893715e+02,5.825880428e+04,9.386277340e+05
4183,4680.606397111239046429495981,4.305954718649e+00,-0.121312915,1.684414250597e+00,1.951791932,1.252681592e+00,5.597906177e+02,-7.981241355e+02,4.620360613e+02,-8.958786920e+02,5.826217311e+04,9.386859157e+05
4184,4681.604890746662137231701621,2.639321619106e+00,0.029684025,9.686376749946e-01,-2.318964996,1.317923875e+00,5.611085416e+02,-7.968062116e+02,4.620569104e+02,-8.958578429e+02,5.826411039e+04,9.387215705e+05
4185,4682.648662425130068993294550,6.584716813773e+00,0.206597323,2.767778097268e+00,0.751238892,-4.045627095e+00,5.570629145e+02,-8.008518387e+02,4.620789892e+02,-8.958357641e+02,5.826964594e+04,9.388105038e+05
4186,4683.021291066600425704542688,6.124141046437e+00,-1.390371559,2.620577328823e+00,0.398905739,-4.829653617e+00,5.522332609e+02,-8.056814924e+02,4.620865471e+02,-8.958282062e+02,5.827488710e+04,9.388932101e+05
4187,4684.186914789593926043381547,1.342073880048e+00,-0.457804408,5.827734236294e-01,0.602599616,-9.602532232e-01,5.512730077e+02,-8.066417456e+02,4.621089794e+02,-8.958057739e+02,5.827605264e+04,9.389113302e+05
4188,4685.407789642226698401413025,1.157115725568e+00,0.369406044,5.157995630063e-01,1.605706113,3.600559033e-02,5.513090133e+02,-8.066057400e+02,4.621322128e+02,-8.957825404e+02,5.827708424e+04,9.389269491e+05
4189,4686.708155145731282196585418,4.000445137895e+00,1.112434123,1.767990359682e+00,-2.139953449,1.905618642e+00,5.532146319e+02,-8.047001213e+02,4.621569556e+02,-8.957577976e+02,5.828062022e+04,9.389809324e+05
4190,4687.072177975256371598018096,4.240391431517e+00,-0.621403207,1.866517965480e+00,-2.847650811,3.572923239e+00,5.567875552e+02,-8.011271981e+02,4.621640277e+02,-8.957507256e+02,5.828435326e+04,9.390381492e+05
4191,4688.252603006428156323793717,1.596175698461e+00,0.256475625,7.120604934344e-01,-2.464257227,1.109739759e+00,5.578972949e+02,-8.000174583e+02,4.621878523e+02,-8.957269009e+02,5.828577738e+04,9.390596815e+05
4192,4689.505062437305947085001965,2.277163508904e+00,1.081675654,9.571120755041e-01,-0.818351095,-1.308230305e+00,5.565890646e+02,-8.013256886e+02,4.622134141e+02,-8.957013391e+02,5.828769160e+04,9.390903919e+05
4193,4690.178840007101156267685449,2.457091207251e+00,0.463910789,9.781790506262e-01,0.044936456,-1.954383211e+00,5.546346814e+02,-8.032800719e+02,4.622269718e+02,-8.956877814e+02,5.828964796e+04,9.391235242e+05
4194,4691.296768788712998698198350,2.735652853555e+00,0.617823212,8.718429056378e-01,-1.873936960,5.205235293e-01,5.551552049e+02,-8.027595483e+02,4.622489925e+02,-8.956657608e+02,5.829139165e+04,9.391604039e+05
4195,4691.862100090804364183891460,4.081210942630e+00,-0.679339047,1.641259077623e+00,2.139206389,1.766955880e+00,5.569221608e+02,-8.009925924e+02,4.622601869e+02,-8.956545664e+02,5.829467417e+04,9.392154166e+05
4196,4692.866432862005417494041304,2.103680778239e+00,-0.175378365,7.487748323928e-01,-1.476954761,-1.403262356e-01,5.567818346e+02,-8.011329187e+02,4.622804458e+02,-8.956343075e+02,5.829617172e+04,9.392437671e+05
4197,4693.939417293336188869628023,5.654307863525e+00,-0.562323921,2.433130916169e+00,1.428792851,-6.887060117e-01,5.560931286e+02,-8.018216247e+02,4.623020478e+02,-8.956127055e+02,5.830103798e+04,9.393199507e+05
4198,4694.173942793324879121992727,5.126781044784e+00,-1.660535333,2.233231578857e+00,-1.198832934,-1.623314859e+00,5.544698137e+02,-8.034449396e+02,4.623067337e+02,-8.956080196e+02,5.830550444e+04,9.393890232e+05
4199,4696.095849872810785399511598,1.286905034899e+00,0.753743356,6.144140257662e-01,-2.862391105,1.181242654e+00,5.556510564e+02,-8.022636969e+02,4.623444520e+02,-8.955703013e+02,5.830673327e+04,9.394063544e+05
4200,4697.354147471542437570499781,4.186934374630e+00,1.808204181,1.799445809021e+00,-0.744591245,-2.646498809e+00,5.530045575e+02,-8.049101957e+02,4.623694464e+02,-8.955453069e+02,5.831033216e+04,9.394627262e+05
4201,4697.774403761154303022258941,4.390889730784e+00,0.089292587,1.778154495698e+00,-0.274070529,-3.423577500e+00,5.495809800e+02,-8.083337732e+02,4.623775545e+02,-8.955371988e+02,5.831388847e+04,9.395218388e+05
4202,4698.924504209172432605616668,4.036457388177e+00,0.812219045,1.528525107481e+00,-0.655589365,-2.423289385e+00,5.471576907e+02,-8.107570626e+02,4.623988982e+02,-8.955158550e+02,5.831694552e+04,9.395761665e+05
4203,4699.497252230962505996396056,4.398648387347e+00,-0.485886692,1.594666603045e+00,-2.763832024,2.964462681e+00,5.501221533e+02,-8.077925999e+02,4.624092281e+02,-8.955055251e+02,5.832013485e+04,9.396353617e+05
4204,4700.158603280910107107737668,1.951414237405e+00,-1.189429242,6.558629426214e-01,-2.239419959,8.131474975e-01,5.509353008e+02,-8.069794524e+02,4.624215701e+02,-8.954931832e+02,5.832144658e+04,9.396616194e+05
4205,4701.842587035350229945044028,1.785258736548e+00,0.929625947,5.591302325027e-01,-2.911038122,1.088671097e+00,5.520239719e+02,-8.058907813e+02,4.624532716e+02,-8.954614816e+02,5.832256484e+04,9.396856328e+05
4206,4702.437645696001115081075855,3.630699698522e+00,-0.239155311,1.362401296218e+00,1.863806146,7.870185381e-01,5.528109905e+02,-8.051037628e+02,4.624646061e+02,-8.954501471e+02,5.832528964e+04,9.397344627e+05
4207,4703.015173840539884166212344,2.451850145344e+00,-1.294372628,9.359024694077e-01,0.229404601,-1.822767318e+00,5.509882232e+02,-8.069265301e+02,4.624757006e+02,-8.954390526e+02,5.832716145e+04,9.397674341e+05
4208,4704.338118407428742202135951,1.351305063030e+00,-0.071808517,6.000268031843e-01,-2.503165493,9.636839172e-01,5.519519071e+02,-8.059628462e+02,4.625005919e+02,-8.954141613e+02,5.832836150e+04,9.397856007e+05
4209,4705.482138782043212792744317,1.311060272494e+00,0.853341253,5.552027365933e-01,-2.836028076,1.058968451e+00,5.530108755e+02,-8.049038777e+02,4.625223398e+02,-8.953924135e+02,5.832947191e+04,9.398032220e+05
4210,4706.468570903250873605011264,2.084216586644e+00,0.287953677,8.838352116613e-01,-2.095584152,8.856548400e-01,5.538965304e+02,-8.040182229e+02,4.625413054e+02,-8.953734479e+02,5.833123958e+04,9.398312290e+05
4211,4707.187171952140145536904157,2.053655103306e+00,-0.130535575,8.693886808283e-01,-0.112571518,-1.727771796e+00,5.521687586e+02,-8.057459947e+02,4.625552517e+02,-8.953595016e+02,5.833297835e+04,9.398588212e+05
4212,4708.595427452169518532707325,2.527827625201e+00,1.116741454,9.854951930627e-01,-1.116255474,-8.653630015e-01,5.513033956e+02,-8.066113577e+02,4.625820535e+02,-8.953326998e+02,5.833494934e+04,9.398927740e+05
4213,4709.332678157477530917877338,5.023274724872e+00,0.735878420,1.887157194396e+00,1.323208822,-9.249551683e-01,5.503784404e+02,-8.075363129e+02,4.625959429e+02,-8.953188104e+02,5.833872366e+04,9.399602341e+05
4214,4709.944940346285218461244278,5.139544300057e+00,-0.430922219,1.771423767584e+00,0.210962242,-3.464302156e+00,5.469141382e+02,-8.110006150e+02,4.626073540e+02,-8.953073992e+02,5.834226651e+04,9.400292466e+05
4215,4710.552242005027289891058371,3.136179180077e+00,-1.673675594,1.135703677411e+00,-1.159885660,-9.073008446e-01,5.460068374e+02,-8.119079159e+02,4.626182232e+02,-8.952965301e+02,5.834453791e+04,9.400713530e+05
4216,4711.691980184833244494989944,1.506397826245e+00,-1.039361486,6.280065740785e-01,-1.945839236,4.600932615e-01,5.464669307e+02,-8.114478226e+02,4.626383945e+02,-8.952763587e+02,5.834579393e+04,9.400915731e+05
4217,4712.777797477036918820697426,8.623555633975e-01,-0.088610818,3.543739481885e-01,2.886323780,6.857812316e-01,5.471527119e+02,-8.107620414e+02,4.626577085e+02,-8.952570448e+02,5.834650268e+04,9.401031456e+05
4218,4714.247723107137320849008070,1.657162148539e+00,0.894331329,7.251197742825e-01,2.686677361,1.302747649e+00,5.484554595e+02,-8.094592937e+02,4.626840544e+02,-8.952306988e+02,5.834795291e+04,9.401253773e+05
4219,4714.997962824891633344727573,2.400012931610e+00,0.579823370,1.001628509108e+00,-0.866790612,-1.296660691e+00,5.471587989e+02,-8.107559544e+02,4.626977022e+02,-8.952170511e+02,5.834995617e+04,9.401575695e+05
4220,4715.952621727107204636448513,2.595044687351e+00,0.487503433,9.952862885194e-01,-0.060294284,-1.986955409e+00,5.451718434e+02,-8.127429098e+02,4.627147998e+02,-8.951999535e+02,5.835194674e+04,9.401923708e+05
4221,4716.660239219091658148253512,2.415686275253e+00,0.049177285,9.131123904393e-01,1.717614664,2.671610623e-01,5.454390045e+02,-8.124757488e+02,4.627271704e+02,-8.951875828e+02,5.835377297e+04,9.402247619e+05
4222,4717.733401081525539588073410,2.334194068026e+00,-0.096057335,9.171028591490e-01,-1.525142194,-8.370998493e-02,5.453552945e+02,-8.125594587e+02,4.627459852e+02,-8.951687680e+02,5.835560717e+04,9.402560531e+05
4223,4718.529894766793406868459056,2.020507089051e+00,-0.183562546,7.300300217588e-01,2.452865462,1.127247504e+00,5.464825420e+02,-8.114322112e+02,4.627599298e+02,-8.951548235e+02,5.835706723e+04,9.402831346e+05
4224,4719.595704166862952002484914,2.574127047963e+00,-0.148474598,1.079094955768e+00,-0.630211824,-1.743607446e+00,5.447389346e+02,-8.131758187e+02,4.627788366e+02,-8.951359167e+02,5.835922542e+04,9.403176287e+05
4225,4720.386694373550362816859305,2.302887499997e+00,-0.480983015,9.445045195250e-01,2.862319597,1.815821422e+00,5.465547560e+02,-8.113599973e+02,4.627925705e+02,-8.951221827e+02,5.836111443e+04,9.403484829e+05
4226,4721.537540939960935212968461,3.675921498091e+00,0.212174624,1.523393279676e+00,2.434394837,2.316122823e+00,5.488708788e+02,-8.090438744e+02,4.628129871e+02,-8.951017662e+02,5.836416122e+04,9.403977211e+05
4227,4721.954561819576412351490779,3.291267571406e+00,-1.511377675,1.378902074406e+00,2.821113896,2.617389746e+00,5.514882686e+02,-8.064264847e+02,4.628205873e+02,-8.950941660e+02,5.836691902e+04,9.404418030e+05
4228,4723.234934939146447074774595,7.848737994363e-01,-0.376117052,3.123892562739e-01,-0.811853777,-4.299441960e-01,5.510583244e+02,-8.068564289e+02,4.628446233e+02,-8.950701300e+02,5.836754380e+04,9.404523125e+05
4229,4724.996421877651095846819912,2.650077690387e+00,2.422637405,1.031096140976e+00,1.063245634,-1.002304154e+00,5.500560202e+02,-8.078587330e+02,4.628775095e+02,-8.950372437e+02,5.836960600e+04,9.404877837e+05
4230,4725.487196574650090782726812,5.097303142413e+00,0.576582989,2.106988002032e+00,2.790345306,3.956688621e+00,5.540127088e+02,-8.039020444e+02,4.628865636e+02,-8.950281896e+02,5.837381997e+04,9.405560040e+05
4231,4726.271143852757387688053690,4.750271122958e+00,0.188627189,1.938310537782e+00,-0.144859974,-3.836017846e+00,5.501766910e+02,-8.077380623e+02,4.629016787e+02,-8.950130745e+02,5.837769659e+04,9.406195691e+05
4232,4726.949295824610082952916174,3.274861273775e+00,-0.425983802,1.314736606973e+00,0.821843668,-1.790334839e+00,5.483863562e+02,-8.095283971e+02,4.629141996e+02,-8.950005536e+02,5.838032607e+04,9.406633850e+05
4233,4728.211604352939923336085392,3.511788693449e+00,0.522379967,1.424141496920e+00,2.857035943,2.733742690e+00,5.511200988e+02,-8.067946544e+02,4.629370185e+02,-8.949777348e+02,5.838317435e+04,9.407103582e+05
4234,4728.750507230119510960458334,2.900100531687e+00,-1.152261168,1.019813285424e+00,-0.509999755,-1.780073131e+00,5.493400257e+02,-8.085747275e+02,4.629470681e+02,-8.949676852e+02,5.838521398e+04,9.407491452e+05
4235,4729.661501548357264038112273,1.892186139410e+00,-0.805817108,8.219016316935e-01,0.091762500,-1.636887414e+00,5.477031383e+02,-8.102116150e+02,4.629637085e+02,-8.949510448e+02,5.838685778e+04,9.407744471e+05
4236,4730.962714323503681029058330,1.606430438851e+00,0.261503126,7.592761802474e-01,2.976938117,1.498014000e+00,5.492011523e+02,-8.087136010e+02,4.629870154e+02,-8.949277379e+02,5.838837633e+04,9.407959220e+05
4237,4732.021907044924884252694169,4.534575365810e-01,0.849153933,1.214661602698e-01,1.330659582,-5.777791780e-02,5.491433744e+02,-8.087713789e+02,4.630063131e+02,-8.949084401e+02,5.838861926e+04,9.408019826e+05
4238,4733.193764940088243857277460,1.400209873871e+00,0.793202925,4.083294176451e-01,-0.820982459,-5.565550847e-01,5.485868193e+02,-8.093279340e+02,4.630276392e+02,-8.948871141e+02,5.838943592e+04,9.408206919e+05
4239,4733.844098699536374975903874,2.874752079037e+00,-0.071609283,1.096398610374e+00,-0.653440532,-1.741074256e+00,5.468457450e+02,-8.110690082e+02,4.630393933e+02,-8.948753600e+02,5.839162872e+04,9.408590985e+05
4240,4734.527817832890851481249829,2.132521764538e+00,-0.754838308,8.493176190028e-01,0.314676074,-1.615226620e+00,5.452305184e+02,-8.126842348e+02,4.630514959e+02,-8.948632574e+02,5.839332735e+04,9.408875848e+05
4241,4736.044923936178173026095223,2.641069827712e+00,1.352754215,1.049340939990e+00,2.696592956,1.894292921e+00,5.471248113e+02,-8.107899419e+02,4.630778204e+02,-8.948369328e+02,5.839542604e+04,9.409228530e+05
4242,4736.596840064478015168580541,2.387593495386e+00,-0.362714686,8.193037995500e-01,-0.555547224,-1.392180609e+00,5.457326307e+02,-8.121821225e+02,4.630876137e+02,-8.948271395e+02,5.839706464e+04,9.409547326e+05
4243,4737.784035547895767769998641,3.424904545486e+00,0.235370229,1.322507426218e+00,-0.409832281,-2.425974995e+00,5.433066557e+02,-8.146080975e+02,4.631083229e+02,-8.948064303e+02,5.839970966e+04,9.410004512e+05
4244,4738.432582516829772804612886,8.035722618113e+00,-0.475400463,3.324185376995e+00,-0.040029490,-6.643044923e+00,5.366636108e+02,-8.212511424e+02,4.631192996e+02,-8.947954536e+02,5.840635803e+04,9.411077042e+05
4245,4738.793733317309791083734614,6.348451057905e+00,-2.060454607,2.721224313981e+00,-0.617204612,-4.438314097e+00,5.322252967e+02,-8.256894565e+02,4.631249046e+02,-8.947898487e+02,5.841180048e+04,9.411924307e+05
4246,4740.332565971351204974505443,7.286642012046e-01,-0.444491015,2.757422668222e-01,1.625898103,3.037240233e-02,5.322556691e+02,-8.256590841e+02,4.631473363e+02,-8.947674170e+02,5.841235196e+04,9.412021523e+05
4247,4741.721885804414925812942099,1.229228933903e+00,0.754752298,5.003931794461e-01,0.078248825,-9.977240752e-01,5.312579450e+02,-8.266568082e+02,4.631675850e+02,-8.947471683e+02,5.841335275e+04,9.412185475e+05
4248,4742.414037310372691953468443,1.669127590570e+00,0.183925625,6.881647036736e-01,1.342399366,-3.116235581e-01,5.309463215e+02,-8.269684318e+02,4.631775227e+02,-8.947372305e+02,5.841472908e+04,9.412408067e+05
4249,4743.717920629169778018591538,2.574958097170e+00,1.193430003,9.922433518568e-01,-2.047434471,9.104718292e-01,5.318567933e+02,-8.260579599e+02,4.631961500e+02,-8.947186033e+02,5.841671356e+04,9.412751364e+05
4250,4744.421811483696119835873720,4.930875894740e+00,0.674867563,1.832329425972e+00,-0.443000635,-3.310907512e+00,5.285458858e+02,-8.293688675e+02,4.632063366e+02,-8.947084166e+02,5.842037822e+04,9.413408659e+05
4251,4744.996853269858667603641977,4.786966989137e+00,-0.640379705,1.778747845746e+00,-2.502987139,2.856412041e+00,5.314022978e+02,-8.265124554e+02,4.632142551e+02,-8.947004982e+02,5.842393572e+04,9.414046693e+05
4252,4745.842419030443606409872842,3.124111754477e+00,-0.761891291,1.307959806642e+00,2.394652206,1.919485822e+00,5.333217837e+02,-8.245929696e+02,4.632264041e+02,-8.946883492e+02,5.842655164e+04,9.414463018e+05
4253,4746.839593742937682383371889,1.235894474679e+00,-0.931713649,4.303256676594e-01,-2.418011777,6.450063124e-01,5.339667900e+02,-8.239479633e+02,4.632411291e+02,-8.946736241e+02,5.842741229e+04,9.414627681e+05
4254,4748.335806689634292785923839,4.051382006479e+00,0.858794505,1.728350441752e+00,-0.776251020,-2.466512034e+00,5.315002779e+02,-8.264144753e+02,4.632634150e+02,-8.946513383e+02,5.843086899e+04,9.415167293e+05
4255,4748.700881129172875367838216,4.237058073366e+00,-0.763160752,1.783708906865e+00,-1.319820362,-8.859663068e-01,5.306143116e+02,-8.273004416e+02,4.632686609e+02,-8.946460923e+02,5.843443641e+04,9.415731591e+05
4256,4749.728100218336966139125821,1.000418496407e+00,-0.616445590,3.376748376940e-01,1.364879010,-1.380854950e-01,5.304762261e+02,-8.274385271e+02,4.632832257e+02,-8.946315275e+02,5.843511176e+04,9.415864800e+05
4257,4751.215949059367057359545648,2.209872108592e+00,1.114533971,8.613282458523e-01,2.601529615,1.477481593e+00,5.319537077e+02,-8.259610455e+02,4.633042673e+02,-8.946104860e+02,5.843683442e+04,9.416158958e+05
4258,4751.682732579110661369393204,2.456517509113e+00,-0.413697241,9.703914405537e-01,-1.980388246,7.728877393e-01,5.327265955e+02,-8.251881578e+02,4.633110111e+02,-8.946037422e+02,5.843877520e+04,9.416485916e+05
4259,4753.084026101484586173342228,2.286955417107e+00,0.876149993,9.626606915667e-01,-3.002417868,1.906705089e+00,5.346333006e+02,-8.232814527e+02,4.633314760e+02,-8.945832772e+02,5.844070052e+04,9.416790216e+05
4260,4753.918835840181715726413755,3.485739936656e+00,0.632414319,1.374167939912e+00,1.489141432,-2.241657788e-01,5.344091348e+02,-8.235056185e+02,4.633439970e+02,-8.945707563e+02,5.844344886e+04,9.417253943e+05
4261,4754.589564975895352337695410,3.284574837397e+00,0.014559238,1.248183617992e+00,2.309813734,1.681458039e+00,5.360905928e+02,-8.218241604e+02,4.633540221e+02,-8.945607311e+02,5.844594522e+04,9.417690847e+05
4262,4755.588948859221431649418006,3.756074399859e+00,-0.272213390,1.580970802669e+00,-2.558351650,2.639216098e+00,5.387298089e+02,-8.191849443e+02,4.633693077e+02,-8.945454456e+02,5.844910716e+04,9.418190362e+05
4263,4756.356140489576219140275311,3.569743857776e+00,-0.634201390,1.512655467263e+00,0.464510067,-2.704752483e+00,5.360250564e+02,-8.218896968e+02,4.633814632e+02,-8.945332901e+02,5.845213248e+04,9.418665022e+05
4264,4757.222671632898185402104569,2.454310249584e+00,-1.061113098,1.032099829781e+00,-0.937168410,-1.222155504e+00,5.348029009e+02,-8.231118523e+02,4.633946952e+02,-8.945200580e+02,5.845419667e+04,9.418991305e+05
4265,4757.970669573234211562327755,1.171916757517e+00,-1.556800678,4.900192842217e-01,1.491966287,-7.717648958e-02,5.347257244e+02,-8.231890288e+02,4.634059213e+02,-8.945088320e+02,5.845517671e+04,9.419147079e+05
4266,4760.158590209302521649447736,4.976148874529e+00,1.973253693,2.168341760049e+00,0.286749935,-4.159608823e+00,5.305661156e+02,-8.273486376e+02,4.634387021e+02,-8.944760511e+02,5.845951340e+04,9.419808216e+05
4267,4760.441048058613566808245719,5.621542035906e+00,0.642322001,2.378676087024e+00,-1.621538968,2.412970344e-01,5.308074127e+02,-8.271073406e+02,4.634426851e+02,-8.944720682e+02,5.846427075e+04,9.420555056e+05
4268,4761.516430763499396543037106,4.398894742665e+00,0.722143354,1.634907654691e+00,2.055821251,1.524487329e+00,5.323319000e+02,-8.255828533e+02,4.634578993e+02,-8.944568539e+02,5.846754056e+04,9.421139331e+05
4269,4761.983993808134506527862400,4.631567850113e+00,-0.841640105,1.864097173152e+00,-2.596126501,3.187179421e+00,5.355190794e+02,-8.223956739e+02,4.634646619e+02,-8.944500914e+02,5.847126876e+04,9.421754451e+05
4270,4763.158188506213454892115991,1.725195682422e+00,0.092652470,6.671108032264e-01,-2.275926852,8.647533644e-01,5.363838328e+02,-8.215309205e+02,4.634824244e+02,-8.944323288e+02,5.847260298e+04,9.421983518e+05
4271,4764.275424407306483903777817,2.239792928651e+00,0.274513204,8.447788407727e-01,2.100162118,8.532030428e-01,5.372370358e+02,-8.206777174e+02,4.634995200e+02,-8.944152333e+02,5.847429254e+04,9.422280842e+05
4272,4764.998476803593949182182894,2.867649549968e+00,-0.191652705,1.125667606449e+00,-2.158425299,1.248116102e+00,5.384851519e+02,-8.194296013e+02,4.635107091e+02,-8.944040441e+02,5.847654387e+04,9.422661454e+05
4273,4765.803255384904621513468866,2.479044213515e+00,-0.476171614,1.049020585288e+00,1.678037667,2.245657255e-01,5.387097176e+02,-8.192050356e+02,4.635233697e+02,-8.943913836e+02,5.847864191e+04,9.422990433e+05
4274,4766.884818058115801703852201,9.911327612894e-01,-0.287013936,2.801636312829e-01,-0.842081757,-3.731282082e-01,5.383365894e+02,-8.195781638e+02,4.635404288e+02,-8.943743245e+02,5.847920224e+04,9.423121930e+05
4275,4767.868858831061510284738041,1.934170740532e+00,-0.227404463,8.456404675835e-01,0.685877105,-1.308821139e+00,5.370277683e+02,-8.208869850e+02,4.635558660e+02,-8.943588873e+02,5.848089352e+04,9.423378490e+05
4276,4768.726470928571001757842639,1.296887638629e+00,-0.657382166,5.494297666236e-01,-0.926993113,-6.595812666e-01,5.363681870e+02,-8.215465662e+02,4.635690792e+02,-8.943456740e+02,5.848199238e+04,9.423550487e+05
4277,4770.256497157692319214927393,1.630403236382e+00,1.498989057,6.304554205153e-01,1.741714196,2.144644353e-01,5.365826515e+02,-8.213321018e+02,4.635924290e+02,-8.943223242e+02,5.848325329e+04,9.423766645e+05
4278,4770.891284039308624229261232,1.869631186400e+00,0.615198926,6.394877497148e-01,1.461794738,-1.391344616e-01,5.364435170e+02,-8.214712363e+02,4.636021407e+02,-8.943126126e+02,5.848453227e+04,9.424014488e+05
4279,4772.057494829203420450517817,2.926259163388e+00,1.100686624,9.156139465827e-01,0.930507653,-1.094024914e+00,5.353494921e+02,-8.225652612e+02,4.636199419e+02,-8.942948114e+02,5.848636350e+04,9.424402304e+05
