j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
4369,4856.921830081505002677005222,1.036627252960e+00,0.164966133,1.743754586736e-02,1.295463135,-9.481407270e-03,-1.253156129e+02,-1.194037081e+02,-1.251788044e+02,-1.192668997e+02,1.842240633e+03,2.061809859e+04
4370,4857.815380260170590841969943,1.089501378312e+00,0.169576776,1.673743450328e-02,1.191563483,-1.239266195e-02,-1.253280055e+02,-1.194161008e+02,-1.251788296e+02,-1.192669249e+02,1.842274107e+03,2.061854715e+04
4371,4858.604172218367619708396165,1.127441794176e+00,-0.678273835,1.904598870030e-02,-1.530500326,-1.534538981e-03,-1.253295401e+02,-1.194176353e+02,-1.251788538e+02,-1.192669491e+02,1.842312199e+03,2.061901125e+04
4372,4859.680531624429214001495262,9.045602595788e-01,-0.022209571,1.617398649786e-02,1.557865125,-4.182865061e-04,-1.253299583e+02,-1.194180536e+02,-1.251788872e+02,-1.192669824e+02,1.842344547e+03,2.061938352e+04
4373,4860.809330725515107732067634,1.193140188375e+00,0.629835623,2.272333621637e-02,-0.994217115,-2.477567950e-02,-1.253547340e+02,-1.194428293e+02,-1.251789223e+02,-1.192670175e+02,1.842389994e+03,2.061987444e+04
4374,4862.076654387724518460715904,4.002400614653e+00,0.997820783,7.609650829394e-02,-1.947614316,5.600148653e-02,-1.252987325e+02,-1.193868278e+02,-1.251789681e+02,-1.192670634e+02,1.842542187e+03,2.062152082e+04
4375,4862.359349645750220956623790,4.581446476738e+00,0.225622007,8.796128430521e-02,1.096375689,-8.036550163e-02,-1.253790980e+02,-1.194671933e+02,-1.251789751e+02,-1.192670703e+02,1.842718110e+03,2.062340527e+04
4376,4863.760153919760932580099607,4.946042292877e+00,0.434389408,9.359068513924e-02,1.824934479,4.705951855e-02,-1.253320385e+02,-1.194201338e+02,-1.251790327e+02,-1.192671280e+02,1.842905291e+03,2.062543910e+04
4377,4864.191948667561191156468807,4.207057547679e+00,-0.562582855,7.425857151147e-02,0.376161028,-1.381330831e-01,-1.254701716e+02,-1.195582669e+02,-1.251790463e+02,-1.192671415e+02,1.843053808e+03,2.062716891e+04
4378,4865.055351272651282792549617,1.579544951700e+00,-1.009607270,2.566279383095e-02,-0.587497743,-4.271983842e-02,-1.255128914e+02,-1.196009867e+02,-1.251790979e+02,-1.192671932e+02,1.843105134e+03,2.062781825e+04
4379,4866.071578271192035601271512,1.178948269808e+00,-0.597254722,2.135303451973e-02,1.366925398,-8.646339099e-03,-1.255215378e+02,-1.196096330e+02,-1.251791677e+02,-1.192672629e+02,1.843147840e+03,2.062830281e+04
4380,4866.954021268905626335711283,5.766723474825e-01,-0.255223108,1.054953924957e-02,1.618972215,1.016073707e-03,-1.255205217e+02,-1.196086170e+02,-1.251792297e+02,-1.192673250e+02,1.843168939e+03,2.062853979e+04
4381,4868.588327038712939403402393,2.871599963132e-01,2.974384832,1.030208297421e-02,2.647849408,1.814330765e-02,-1.255023784e+02,-1.195904737e+02,-1.251793443e+02,-1.192674396e+02,1.843189543e+03,2.062865775e+04
4382,4869.466636285996003582395338,1.305197146350e+00,0.042543147,2.896000472336e-02,-1.711679767,8.133003585e-03,-1.254942454e+02,-1.195823407e+02,-1.251794026e+02,-1.192674978e+02,1.843247463e+03,2.062919382e+04
4383,4870.517253831919863044501351,6.191832929808e+00,0.396013800,1.182667829075e-01,0.899500578,-1.471241384e-01,-1.256413695e+02,-1.197294648e+02,-1.251794705e+02,-1.192675657e+02,1.843483997e+03,2.063173640e+04
4384,4870.696564723359276882393067,6.194171622774e+00,-0.094998073,1.181089439602e-01,2.828569067,2.247393159e-01,-1.254166302e+02,-1.195047255e+02,-1.251794875e+02,-1.192675827e+02,1.843720215e+03,2.063427984e+04
4385,4871.705539530006271272227094,7.878583214836e-01,0.336723225,1.919492240336e-02,-1.158636262,-1.537856632e-02,-1.254320088e+02,-1.195201040e+02,-1.251795366e+02,-1.192676319e+02,1.843758604e+03,2.063460328e+04
4386,4873.193181375946684880413619,2.197055569587e+00,0.705952074,3.822994553379e-02,0.486074119,-6.760382291e-02,-1.254996126e+02,-1.195877079e+02,-1.251796137e+02,-1.192677089e+02,1.843835064e+03,2.063550497e+04
4387,4873.818446227467478700957855,2.059086681710e+00,-0.209496642,3.398060909614e-02,1.808380892,1.599506223e-02,-1.254836175e+02,-1.195717128e+02,-1.251796547e+02,-1.192677500e+02,1.843903026e+03,2.063634993e+04
4388,4874.789996783109194462416953,2.768162669744e+00,-0.183994185,4.887632237950e-02,2.881919227,9.447537809e-02,-1.253891422e+02,-1.194772374e+02,-1.251797153e+02,-1.192678106e+02,1.844000778e+03,2.063748564e+04
4389,4875.237660837145282363841910,2.943244935351e+00,-1.212723022,5.582434315284e-02,1.591771696,2.341700736e-03,-1.253868005e+02,-1.194748957e+02,-1.251797345e+02,-1.192678298e+02,1.844112427e+03,2.063869306e+04
4390,4876.743142327452012738804245,2.838101815429e-01,-0.745519817,4.872573327519e-03,3.094675830,9.734423171e-03,-1.253770660e+02,-1.194651613e+02,-1.251797985e+02,-1.192678937e+02,1.844122172e+03,2.063880946e+04
4391,4877.725299567701846365741079,5.915541816073e-01,-0.033968316,7.967551007406e-03,-0.756135331,-1.159267588e-02,-1.253886587e+02,-1.194767540e+02,-1.251798382e+02,-1.192679334e+02,1.844138107e+03,2.063905201e+04
4392,4878.629005583154521603337748,7.873454187197e-01,0.021314323,1.249690903905e-02,-0.639910957,-2.004876444e-02,-1.254087075e+02,-1.194968027e+02,-1.251798769e+02,-1.192679721e+02,1.844163101e+03,2.063937478e+04
4393,4880.058127358884297524322347,2.771274194692e+00,1.654390148,4.947038002176e-02,2.147091334,5.391490721e-02,-1.253547926e+02,-1.194428878e+02,-1.251799439e+02,-1.192680391e+02,1.844262042e+03,2.064051054e+04
4394,4880.609661001629555419400813,4.404227199572e+00,0.546913779,7.688316557261e-02,2.226424616,9.374477960e-02,-1.252610478e+02,-1.193491431e+02,-1.251799636e+02,-1.192680589e+02,1.844415808e+03,2.064231532e+04
4395,4881.311012339880100852682325,2.805144108550e+00,-0.514373644,4.521992071879e-02,-1.841316966,2.416852617e-02,-1.252368793e+02,-1.193249745e+02,-1.251799753e+02,-1.192680705e+02,1.844506248e+03,2.064346466e+04
4396,4882.304462235103172031360806,2.883002903757e+00,-0.119890021,4.921855653359e-02,-0.043214025,-9.834521408e-02,-1.253352245e+02,-1.194233197e+02,-1.251799869e+02,-1.192680821e+02,1.844604685e+03,2.064464566e+04
4397,4882.890785935961674704651451,2.946653900063e+00,-1.316990391,5.465060305543e-02,0.365556828,-1.020791133e-01,-1.254373036e+02,-1.195253989e+02,-1.251800055e+02,-1.192681008e+02,1.844713986e+03,2.064585259e+04
4398,4883.927414234290994553647021,1.310323372598e+00,-0.727276588,2.657985536605e-02,2.838249388,5.073260576e-02,-1.253865710e+02,-1.194746662e+02,-1.251800601e+02,-1.192681554e+02,1.844767146e+03,2.064638918e+04
4399,4885.362074723990061207893317,2.850535224827e-01,-0.000991291,3.319669509261e-03,-2.842374952,6.344335803e-03,-1.253802267e+02,-1.194683219e+02,-1.251801208e+02,-1.192682160e+02,1.844773785e+03,2.064650587e+04
4400,4886.270478879995812961620243,8.647416008875e-01,0.010526992,1.447361841120e-02,-2.029103287,1.280713810e-02,-1.253674195e+02,-1.194555148e+02,-1.251801580e+02,-1.192682532e+02,1.844802732e+03,2.064685982e+04
4401,4887.198480646699728129695322,1.275313830916e+00,0.173340549,2.265509465196e-02,-1.447852211,-5.556598215e-03,-1.253729761e+02,-1.194610714e+02,-1.251801935e+02,-1.192682888e+02,1.844848043e+03,2.064738172e+04
4402,4888.175610835218177967055151,1.701672189320e+00,0.527394041,2.944021968703e-02,-0.035169736,-5.884402821e-02,-1.254318201e+02,-1.195199154e+02,-1.251802321e+02,-1.192683273e+02,1.844906923e+03,2.064807796e+04
4403,4888.908079346009931336947461,1.472500404046e+00,-0.098612808,2.248628893131e-02,-3.118279207,4.496035674e-02,-1.253868598e+02,-1.194749550e+02,-1.251802697e+02,-1.192683650e+02,1.844951896e+03,2.064868034e+04
4404,4890.214451316183896227397747,3.682176746910e+00,0.706598856,7.026439137009e-02,-3.052089723,1.399662862e-01,-1.252468935e+02,-1.193349888e+02,-1.251803249e+02,-1.192684202e+02,1.845092424e+03,2.065018628e+04
4405,4890.627756888265251446725445,3.978474296027e+00,-0.434122497,7.682419072252e-02,1.359624340,-3.220562201e-02,-1.252790991e+02,-1.193671944e+02,-1.251803306e+02,-1.192684258e+02,1.845246073e+03,2.065181326e+04
4406,4891.783056074756029841112712,2.367309985953e+00,-0.086401712,4.799673053608e-02,-1.127083258,-4.120960183e-02,-1.253203087e+02,-1.194084040e+02,-1.251803539e+02,-1.192684491e+02,1.845342066e+03,2.065278113e+04
4407,4892.934979042486623693239844,4.283498027797e+00,0.335547624,8.092959098859e-02,2.724112535,1.479576711e-01,-1.251723511e+02,-1.192604463e+02,-1.251803868e+02,-1.192684821e+02,1.845503925e+03,2.065453202e+04
4408,4893.388337635763625767179062,4.639570159291e+00,-0.829400694,8.547019514137e-02,1.415969057,-2.636062152e-02,-1.251987117e+02,-1.192868069e+02,-1.251803861e+02,-1.192684814e+02,1.845674866e+03,2.065642828e+04
4409,4893.963169529566907276760053,2.148769625926e+00,-2.267189863,3.974812739058e-02,1.475284873,-7.581263951e-03,-1.252062929e+02,-1.192943882e+02,-1.251803882e+02,-1.192684835e+02,1.845754362e+03,2.065730641e+04
4410,4895.963739545985896382775136,5.799678550221e-01,0.777511601,1.004882804429e-02,0.813941124,-1.379982604e-02,-1.252200928e+02,-1.193081880e+02,-1.251803988e+02,-1.192684941e+02,1.845774460e+03,2.065754333e+04
4411,4896.957746690963674625451246,1.708610079084e+00,1.441935553,2.821447901206e-02,2.880006467,5.450930045e-02,-1.251655835e+02,-1.192536787e+02,-1.251804069e+02,-1.192685021e+02,1.845830889e+03,2.065824115e+04
4412,4897.650781297577310623342360,2.543104378043e+00,0.635851136,4.093201584522e-02,-1.013710803,-4.328271210e-02,-1.252088662e+02,-1.192969614e+02,-1.251804048e+02,-1.192685000e+02,1.845912753e+03,2.065927965e+04
4413,4898.457291766483546550554530,2.412227158213e+00,0.202530698,3.565831500055e-02,-2.828387852,6.784714929e-02,-1.251410190e+02,-1.192291143e+02,-1.251804095e+02,-1.192685047e+02,1.845984069e+03,2.066026454e+04
4414,4899.161200688896832048036119,2.845882863638e+00,-0.652532152,5.092318177745e-02,-0.327766816,-9.642443303e-02,-1.252374435e+02,-1.193255387e+02,-1.251804038e+02,-1.192684991e+02,1.846085916e+03,2.066142633e+04
4415,4900.429563379257629682571759,3.785684581007e+00,-0.131496678,7.110824385584e-02,-1.056737198,-6.993009376e-02,-1.253073736e+02,-1.193954688e+02,-1.251804186e+02,-1.192685138e+02,1.846228132e+03,2.066297137e+04
4416,4900.742881746494619588806804,3.574702632444e+00,-0.953492644,6.728975386456e-02,2.346652133,9.424969320e-02,-1.252131239e+02,-1.193012191e+02,-1.251804267e+02,-1.192685220e+02,1.846362712e+03,2.066443021e+04
4417,4902.307209902897363830741808,1.215445542339e+00,0.206016392,1.796624501448e-02,0.188146214,-3.529837686e-02,-1.252484222e+02,-1.193365175e+02,-1.251804371e+02,-1.192685324e+02,1.846398644e+03,2.066492607e+04
4418,4902.821632068548983028577410,1.805342656277e+00,-0.592106656,3.328887358362e-02,0.086105180,-6.633109251e-02,-1.253147533e+02,-1.194028486e+02,-1.251804443e+02,-1.192685395e+02,1.846465222e+03,2.066566252e+04
4419,4904.228632937447432405917541,7.999712622356e-01,-0.161019449,1.493928259300e-02,0.816610397,-2.045772144e-02,-1.253352111e+02,-1.194233063e+02,-1.251804828e+02,-1.192685781e+02,1.846495101e+03,2.066598876e+04
4420,4905.142489080673256296046783,1.411354266286e+00,0.230834595,2.620283243870e-02,1.499215205,-3.748053617e-03,-1.253389591e+02,-1.194270544e+02,-1.251805116e+02,-1.192686069e+02,1.846547506e+03,2.066656422e+04
4421,4906.098238142345993544037536,2.140161284134e+00,0.589525879,3.938113733599e-02,2.663225661,6.992103831e-02,-1.252690381e+02,-1.193571333e+02,-1.251805425e+02,-1.192686377e+02,1.846626268e+03,2.066743667e+04
4422,4906.699541973659493237823865,1.749237533330e+00,-0.830953097,3.246535679245e-02,2.963605196,6.390493848e-02,-1.252051331e+02,-1.192932284e+02,-1.251805533e+02,-1.192686486e+02,1.846691199e+03,2.066814967e+04
4423,4908.330089351212601066640952,2.879603856563e+00,1.525894634,5.224141352388e-02,3.027413291,1.038024992e-01,-1.251013306e+02,-1.191894259e+02,-1.251805615e+02,-1.192686568e+02,1.846795682e+03,2.066932302e+04
4424,4908.913521444295983650698665,4.079021785862e+00,0.438603298,6.728590435459e-02,-2.712625047,1.223790161e-01,-1.249789516e+02,-1.190670469e+02,-1.251805521e+02,-1.192686473e+02,1.846930254e+03,2.067098490e+04
4425,4909.624111714983894970841862,4.218359429049e+00,-0.350494713,6.943929718777e-02,0.077150979,-1.384654777e-01,-1.251174171e+02,-1.192055123e+02,-1.251805229e+02,-1.192686182e+02,1.847069132e+03,2.067270331e+04
4426,4910.245081667458748148724754,3.013713542817e+00,-1.433195950,5.322884650100e-02,1.135017646,-4.493754189e-02,-1.251623546e+02,-1.192504499e+02,-1.251805149e+02,-1.192686102e+02,1.847175590e+03,2.067393083e+04
4427,4911.291910102137935316907354,1.182621590160e+00,-0.874914846,2.194171150524e-02,-2.551476141,3.646167642e-02,-1.251258930e+02,-1.192139882e+02,-1.251805111e+02,-1.192686063e+02,1.847219474e+03,2.067441242e+04
4428,4912.451308936105390130493217,8.627352285264e-01,-0.228219616,1.635796677657e-02,1.553569909,-5.635504596e-04,-1.251264565e+02,-1.192145518e+02,-1.251804982e+02,-1.192685934e+02,1.847252189e+03,2.067476366e+04
4429,4913.660637618066299383679594,9.235994611971e-01,0.381496171,1.770818931114e-02,-0.010330109,-3.541448898e-02,-1.251618710e+02,-1.192499663e+02,-1.251804849e+02,-1.192685801e+02,1.847287606e+03,2.067513960e+04
4430,4914.792645831573870071280487,1.346566852472e+00,0.971031848,2.460763705125e-02,-2.640510882,4.316491660e-02,-1.251187061e+02,-1.192068013e+02,-1.251804806e+02,-1.192685758e+02,1.847336821e+03,2.067568756e+04
4431,4915.700240689561518998173390,2.837378541000e+00,1.185481831,5.032874355195e-02,-2.262526952,6.420648853e-02,-1.250544996e+02,-1.191425948e+02,-1.251804692e+02,-1.192685644e+02,1.847437479e+03,2.067684197e+04
4432,4916.332164477558814301761867,3.336305512305e+00,-0.160317204,5.963338241829e-02,-1.454182736,-1.387662504e-02,-1.250683762e+02,-1.191564715e+02,-1.251804530e+02,-1.192685482e+02,1.847556745e+03,2.067819921e+04
4433,4917.230780504244470900920074,3.305252966585e+00,-0.019663347,6.007853948417e-02,-1.227914229,-4.039714808e-02,-1.251087734e+02,-1.191968686e+02,-1.251804325e+02,-1.192685278e+02,1.847676902e+03,2.067954356e+04
4434,4917.807535042850110860791484,2.617804485239e+00,-1.456096890,5.022499764562e-02,-1.270122421,-2.974966700e-02,-1.251385230e+02,-1.192266183e+02,-1.251804241e+02,-1.192685193e+02,1.847777352e+03,2.068060818e+04
4435,4919.487036337098303362461746,3.224055128025e+00,0.684370632,6.253844859610e-02,-0.792051826,-8.785230078e-02,-1.252263753e+02,-1.193144706e+02,-1.251804098e+02,-1.192685050e+02,1.847902429e+03,2.068191891e+04
4436,4919.889325052079112123278910,3.360720959739e+00,-0.438400693,6.375363031365e-02,-2.810588207,1.205857053e-01,-1.251057896e+02,-1.191938849e+02,-1.251804135e+02,-1.192685088e+02,1.848029937e+03,2.068328509e+04
4437,4920.840430543640467432903763,1.360874484516e+00,-0.240805119,2.633194405275e-02,-1.824670716,1.322685344e-02,-1.250925628e+02,-1.191806580e+02,-1.251803991e+02,-1.192684944e+02,1.848082601e+03,2.068383819e+04
4438,4921.970590627642932376411973,1.460649967754e+00,0.161956161,2.834751264956e-02,1.553181262,-9.986349083e-04,-1.250935614e+02,-1.191816567e+02,-1.251803790e+02,-1.192684742e+02,1.848139296e+03,2.068443172e+04
4439,4922.718991373756672788759465,3.817796595852e-01,-0.728007490,2.196486524615e-03,-1.982206830,1.756761051e-03,-1.250918046e+02,-1.191798999e+02,-1.251803658e+02,-1.192684610e+02,1.848143689e+03,2.068458683e+04
4440,4924.317098249989049526912988,8.459622351688e-01,1.162686811,1.153288303908e-02,-2.916411202,2.248343871e-02,-1.250693212e+02,-1.191574165e+02,-1.251803370e+02,-1.192684323e+02,1.848166754e+03,2.068493041e+04
4441,4925.077606689328753595155826,2.433281004350e+00,0.899368020,4.175849190389e-02,1.230738175,-2.785641465e-02,-1.250971776e+02,-1.191852729e+02,-1.251803199e+02,-1.192684151e+02,1.848250271e+03,2.068591853e+04
4442,4925.795026681425305622372503,1.947264800974e+00,0.078191958,2.842745346247e-02,-2.375958004,4.098912977e-02,-1.250561885e+02,-1.191442837e+02,-1.251803078e+02,-1.192684030e+02,1.848307126e+03,2.068670917e+04
4443,4926.727642209650995251540245,1.518425573653e+00,0.151970552,2.027294876371e-02,-1.877852570,1.225515484e-02,-1.250439333e+02,-1.191320286e+02,-1.251802843e+02,-1.192683795e+02,1.848347672e+03,2.068732557e+04
4444,4927.597951290635375503298486,1.824754854195e+00,-0.456738911,2.952749644227e-02,3.050444954,5.880985109e-02,-1.249851235e+02,-1.190732187e+02,-1.251802602e+02,-1.192683554e+02,1.848406727e+03,2.068806620e+04
4445,4928.526064803158376111679191,3.536899167310e+00,-0.441330638,6.380500497089e-02,-2.731329736,1.170204196e-01,-1.248681031e+02,-1.189561983e+02,-1.251802234e+02,-1.192683187e+02,1.848534337e+03,2.068950147e+04
4446,4928.957136245708192328274184,3.158834884846e+00,-1.491886830,5.911393684814e-02,2.019360382,5.127212950e-02,-1.248168309e+02,-1.189049262e+02,-1.251801961e+02,-1.192682914e+02,1.848652565e+03,2.069078322e+04
4447,4930.240318442930018207393625,7.655277760855e-01,-1.017913294,1.438625350942e-02,1.321960913,-7.085960956e-03,-1.248239169e+02,-1.189120122e+02,-1.251801016e+02,-1.192681968e+02,1.848681337e+03,2.069109376e+04
4448,4932.036812774137725341644982,2.107421739893e+00,2.097771212,3.810408388103e-02,-1.790893467,1.663810407e-02,-1.248072788e+02,-1.188953741e+02,-1.251799718e+02,-1.192680671e+02,1.848757546e+03,2.069194835e+04
4449,4932.600670527040718592685809,4.554567562162e+00,0.684392544,8.417605826870e-02,-1.879386614,5.113120063e-02,-1.247561476e+02,-1.188442429e+02,-1.251799292e+02,-1.192680245e+02,1.848925898e+03,2.069379507e+04
4450,4933.068125843811334931031600,3.913316402057e+00,-0.557756943,7.406070565702e-02,-3.092235234,1.479410246e-01,-1.246082066e+02,-1.186963018e+02,-1.251798891e+02,-1.192679843e+02,1.849074019e+03,2.069538163e+04
4451,4934.352289122012126565361001,1.286215468518e+00,0.024034126,2.081504538083e-02,2.555329644,3.467844792e-02,-1.245735281e+02,-1.186616234e+02,-1.251797403e+02,-1.192678355e+02,1.849115649e+03,2.069590296e+04
4452,4935.200994249787987339726765,1.695392266673e+00,-0.054866859,2.995269294562e-02,1.799753773,1.359626420e-02,-1.245599319e+02,-1.186480271e+02,-1.251796360e+02,-1.192677313e+02,1.849175555e+03,2.069659002e+04
4453,4936.133949523505740770364023,1.750284169340e+00,0.107033103,3.193416374444e-02,2.398484245,4.703065850e-02,-1.245129012e+02,-1.186009965e+02,-1.251795189e+02,-1.192676142e+02,1.849239423e+03,2.069729919e+04
4454,4937.207162985993665628324101,3.079694815399e+00,0.518040269,5.762491422884e-02,-1.153626731,-4.669628157e-02,-1.245595975e+02,-1.186476927e+02,-1.251793740e+02,-1.192674693e+02,1.849354673e+03,2.069854674e+04
4455,4937.770365700218142783288880,3.000103131145e+00,-0.888227322,5.543318585099e-02,-1.326500372,-2.681560895e-02,-1.245864131e+02,-1.186745083e+02,-1.251793033e+02,-1.192673986e+02,1.849465539e+03,2.069976190e+04
4456,4938.753815526292919965106745,1.575513307174e+00,-0.554041598,2.918308592062e-02,0.170100754,-5.752381467e-02,-1.246439369e+02,-1.187320322e+02,-1.251791853e+02,-1.192672805e+02,1.849523905e+03,2.070039992e+04
4457,4939.641724784706801753506043,8.546437008317e-01,-0.412929461,1.534799614681e-02,0.200108169,-3.008345629e-02,-1.246740204e+02,-1.187621156e+02,-1.251790890e+02,-1.192671843e+02,1.849554601e+03,2.070074596e+04
4458,4940.852294862652441600910477,9.603112883120e-01,0.086310875,1.912109079349e-02,-1.615186872,1.697033807e-03,-1.246723233e+02,-1.187604186e+02,-1.251789653e+02,-1.192670605e+02,1.849592843e+03,2.070113468e+04
4459,4942.135528578192400255083080,7.953033181643e-01,0.913040864,1.172900719511e-02,-2.046556374,1.074410414e-02,-1.246615792e+02,-1.187496745e+02,-1.251788337e+02,-1.192669290e+02,1.849616302e+03,2.070145653e+04
4460,4942.976896462189562261277609,1.576038185882e+00,0.744523933,2.663801430615e-02,-3.030621079,5.294832621e-02,-1.246086309e+02,-1.186967262e+02,-1.251787457e+02,-1.192668410e+02,1.849669578e+03,2.070209421e+04
4461,4943.977866731886657614485772,3.040719598427e+00,1.193884807,5.044556842900e-02,-1.134640844,-4.262226718e-02,-1.246512532e+02,-1.187393484e+02,-1.251786303e+02,-1.192667255e+02,1.849770469e+03,2.070332428e+04
4462,4944.641603020049773269807170,5.680218463942e+00,-0.005775626,9.893838580854e-02,0.390980439,-1.829441720e-01,-1.248341973e+02,-1.189222926e+02,-1.251785595e+02,-1.192666547e+02,1.849968345e+03,2.070562181e+04
4463,4945.186898517928171801013008,4.215766879335e+00,-1.133617227,7.430542566888e-02,0.378386933,-1.380983793e-01,-1.249722957e+02,-1.190603910e+02,-1.251785215e+02,-1.192666168e+02,1.850116956e+03,2.070732680e+04
4464,4946.119253478643517898788685,1.316346295480e+00,-0.728780934,2.421937244168e-02,1.367581522,-9.775860098e-03,-1.249820716e+02,-1.190701668e+02,-1.251784826e+02,-1.192665779e+02,1.850165395e+03,2.070785908e+04
4465,4947.500490321847553505484546,1.022773777599e+00,-0.246277746,1.859032301378e-02,1.758745646,6.947007458e-03,-1.249751246e+02,-1.190632198e+02,-1.251784278e+02,-1.192665231e+02,1.850202576e+03,2.070827253e+04
4466,4948.389808797441805194839953,1.518671829302e+00,0.065775741,2.707693264237e-02,2.005697165,2.281613210e-02,-1.249523084e+02,-1.190404037e+02,-1.251783913e+02,-1.192664865e+02,1.850256730e+03,2.070888633e+04
4467,4949.085915385102584865754542,7.831315085211e-01,-0.712027515,1.008974824576e-02,-1.851277419,5.586047316e-03,-1.249467224e+02,-1.190348176e+02,-1.251783595e+02,-1.192664547e+02,1.850276909e+03,2.070920281e+04
4468,4950.615812591258803037071956,7.706602961236e-01,0.569208031,1.330342841295e-02,1.480890620,-2.388886986e-03,-1.249491113e+02,-1.190372065e+02,-1.251782879e+02,-1.192663831e+02,1.850303516e+03,2.070951415e+04
4469,4951.502384929286173794437000,3.623696611849e+00,0.615040418,6.698325302205e-02,1.614313633,5.828021521e-03,-1.249432833e+02,-1.190313785e+02,-1.251782468e+02,-1.192663421e+02,1.850437482e+03,2.071097782e+04
4470,4951.878797918170585580617676,3.721570529824e+00,-0.384618128,7.037319361001e-02,-0.603137956,-1.159130568e-01,-1.250591963e+02,-1.191472916e+02,-1.251782290e+02,-1.192663242e+02,1.850578229e+03,2.071248092e+04
4471,4953.200555668674743231227955,1.507511656597e+00,-0.023844441,2.795691302853e-02,-0.909585405,-3.433517210e-02,-1.250935315e+02,-1.191816267e+02,-1.251781972e+02,-1.192662925e+02,1.850634143e+03,2.071308962e+04
4472,4954.255067679664776881071358,2.091323202636e+00,0.756243131,3.416943105103e-02,2.069765501,3.270155664e-02,-1.250608299e+02,-1.191489252e+02,-1.251781792e+02,-1.192662745e+02,1.850702481e+03,2.071393387e+04
4473,4954.976576379403295752937377,2.463817622025e+00,-0.041229805,3.900461147006e-02,-1.429450912,-1.098956794e-02,-1.250718195e+02,-1.191599147e+02,-1.251781621e+02,-1.192662574e+02,1.850780491e+03,2.071492835e+04
4474,4955.822259816116805721229930,2.657703209260e+00,-0.235764154,4.228973937037e-02,-2.365298536,6.034872011e-02,-1.250114708e+02,-1.190995660e+02,-1.251781440e+02,-1.192662392e+02,1.850865070e+03,2.071600091e+04
4475,4956.466055278855659403708347,2.553209378783e+00,-1.335953718,4.505730209747e-02,-1.066350481,-4.355440541e-02,-1.250550252e+02,-1.191431204e+02,-1.251781223e+02,-1.192662176e+02,1.850955185e+03,2.071703116e+04
4476,4957.331889630291060201566290,8.310977377501e-01,-0.991026329,1.516965801089e-02,-1.046196534,-1.519595174e-02,-1.250702211e+02,-1.191583164e+02,-1.251781008e+02,-1.192661961e+02,1.850985524e+03,2.071736646e+04
4477,4959.028989320631797117684505,6.296305577008e-01,1.477796970,1.266062953045e-02,-0.170974552,-2.495206046e-02,-1.250951732e+02,-1.191832684e+02,-1.251780639e+02,-1.192661592e+02,1.851010845e+03,2.071762040e+04
4478,4960.163928407693280929543604,2.369499750885e+00,1.730953356,4.485898088304e-02,3.102658086,8.964996860e-02,-1.250055232e+02,-1.190936185e+02,-1.251780449e+02,-1.192661402e+02,1.851100563e+03,2.071857581e+04
4479,4960.758090264619476083664210,2.897869605446e+00,0.246650665,5.259396008614e-02,-3.030266870,1.045367735e-01,-1.249009864e+02,-1.189890817e+02,-1.251780243e+02,-1.192661195e+02,1.851205751e+03,2.071974412e+04
4480,4961.688462943186695758512555,3.491773100461e+00,0.488239264,6.291039396415e-02,-2.267303198,8.071932871e-02,-1.248202671e+02,-1.189083624e+02,-1.251779723e+02,-1.192660676e+02,1.851331572e+03,2.072115162e+04
4481,4962.261952448162617438945639,3.210439069924e+00,-0.858302097,5.878541778388e-02,-2.215894179,7.069259568e-02,-1.247495745e+02,-1.188376698e+02,-1.251779310e+02,-1.192660262e+02,1.851449143e+03,2.072244556e+04
4482,4963.526118617487075963247960,1.423476251239e+00,0.138844453,2.050467916683e-02,-2.524898665,3.345522596e-02,-1.247161193e+02,-1.188042146e+02,-1.251778219e+02,-1.192659171e+02,1.851490152e+03,2.072301913e+04
4483,4964.307031405169229067656788,2.481404746396e+00,-0.322879926,4.194619009883e-02,1.599376860,2.397362549e-03,-1.247137219e+02,-1.188018172e+02,-1.251777493e+02,-1.192658445e+02,1.851574045e+03,2.072401883e+04
4484,4964.925235089607736324714787,1.554467041896e+00,-1.357386569,2.576385933517e-02,2.620890748,4.469876056e-02,-1.246690232e+02,-1.187571184e+02,-1.251776915e+02,-1.192657867e+02,1.851625572e+03,2.072464501e+04
4485,4966.633216269864611710005630,2.366118085510e+00,0.410422711,4.297648325193e-02,3.104556768,8.589402426e-02,-1.245831292e+02,-1.186712244e+02,-1.251775165e+02,-1.192656118e+02,1.851711525e+03,2.072559781e+04
4486,4966.868645587163261187416998,2.608961356162e+00,-0.179060835,4.805282731127e-02,-0.588220862,-7.995310100e-02,-1.246630823e+02,-1.187511775e+02,-1.251774884e+02,-1.192655836e+02,1.851807631e+03,2.072664836e+04
4487,4968.394640927225772984155541,1.770399950033e+00,0.139979309,3.071810425123e-02,1.896412673,1.965300115e-02,-1.246434293e+02,-1.187315245e+02,-1.251773304e+02,-1.192654256e+02,1.851869067e+03,2.072736102e+04
4488,4968.836094655103315129854160,1.268376569789e+00,-0.422223403,1.891239141096e-02,1.152233483,-1.537379903e-02,-1.246588031e+02,-1.187468983e+02,-1.251772829e+02,-1.192653782e+02,1.851906892e+03,2.072787156e+04
