j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
122,273.4596091884032870457142503,1.940077270162e+00,0.174302168,4.869630316472e+00,3.071544499,9.715376373e+00,-1.218795882e+03,-8.556358582e+02,-1.071082726e+03,-7.079227025e+02,8.580169114e+03,1.204352135e+05
123,275.5874926493438412487407026,4.642051956733e+00,0.978934790,1.178949182248e+01,-0.882693675,-1.497436917e+01,-1.233770251e+03,-8.706102273e+02,-1.072223259e+03,-7.090632346e+02,8.603748098e+03,1.207720970e+05
124,276.4520495031329386798873436,5.431671564629e+00,-0.151624302,1.377950237068e+01,1.398680244,-4.719963160e+00,-1.238490214e+03,-8.753301905e+02,-1.072728469e+03,-7.095684454e+02,8.631307103e+03,1.211650521e+05
125,278.2507435298419544927482767,4.680845584987e+00,-0.331248373,1.209828727407e+01,2.814953755,2.291720823e+01,-1.215573006e+03,-8.524129823e+02,-1.073800002e+03,-7.106399777e+02,8.655503677e+03,1.215014996e+05
126,279.2292509277451892284098805,3.005361546267e+00,-1.322251116,7.461220766713e+00,1.004587928,-8.004935211e+00,-1.223577941e+03,-8.604179175e+02,-1.074296819e+03,-7.111367951e+02,8.670426119e+03,1.217167605e+05
127,282.4651147650520962330272012,3.419252431397e+00,1.410763636,7.808267490231e+00,0.556224199,-1.326241605e+01,-1.236840357e+03,-8.736803335e+02,-1.076006954e+03,-7.128469297e+02,8.686042654e+03,1.219588610e+05
128,283.2111857332338674204938379,4.920137857494e+00,-0.053931533,1.171299708355e+01,0.282330796,-2.249852860e+01,-1.259338886e+03,-8.961788621e+02,-1.076430641e+03,-7.132706176e+02,8.709468648e+03,1.223063141e+05
129,284.8359639809047241331576339,3.660163458005e+00,-0.072880277,9.362247698123e+00,-1.205777162,-6.684030632e+00,-1.266022917e+03,-9.028628928e+02,-1.077473998e+03,-7.143139737e+02,8.728193143e+03,1.225633152e+05
130,286.6674453630028842928476241,3.089566924080e+00,0.166071903,6.893481482085e+00,1.347939700,-3.047146345e+00,-1.269070063e+03,-9.059100391e+02,-1.078678612e+03,-7.155185884e+02,8.741980106e+03,1.227788654e+05
131,287.9119205014221871552541203,3.457325683242e+00,-0.634015978,8.454563336284e+00,-1.721729647,2.542471623e+00,-1.266527591e+03,-9.033675675e+02,-1.079501563e+03,-7.163415395e+02,8.758889233e+03,1.230190306e+05
132,289.5798549292188341527380236,1.986656159344e+00,-0.487827319,4.707605364696e+00,-2.229297415,5.761469059e+00,-1.260766122e+03,-8.976060984e+02,-1.080578804e+03,-7.174187800e+02,8.768304443e+03,1.231562399e+05
133,291.8462913290673958355130544,2.398408164232e+00,0.710022419,6.059002238394e+00,3.067275702,1.208455595e+01,-1.248681566e+03,-8.855215425e+02,-1.081978113e+03,-7.188180889e+02,8.780422448e+03,1.233206007e+05
134,293.5584341393562853567766971,3.743209052845e+00,0.685179979,8.744374315176e+00,3.087493349,1.746316241e+01,-1.231218404e+03,-8.680583801e+02,-1.082950390e+03,-7.197903659e+02,8.797911197e+03,1.235756235e+05
135,294.9653696192655421750664486,8.222948934988e+00,0.418734158,1.885400898877e+01,-2.555967502,3.142460706e+01,-1.199793797e+03,-8.366337730e+02,-1.083657603e+03,-7.204975795e+02,8.835619215e+03,1.241331762e+05
136,295.5732548789582923884608315,6.679467181598e+00,-1.622098301,1.523673734709e+01,0.098037472,-3.032714640e+01,-1.230120943e+03,-8.669609194e+02,-1.083896453e+03,-7.207364289e+02,8.866092689e+03,1.245851425e+05
137,297.9792770619434152099296830,1.739687712199e+00,-0.033477054,3.964696744997e+00,2.187636235,4.586839602e+00,-1.225534104e+03,-8.623740798e+02,-1.085077137e+03,-7.219171129e+02,8.874022083e+03,1.247019080e+05
138,299.8403260537213129600270525,1.914774701682e+00,0.296407573,4.215793635736e+00,-0.953436425,-4.880914502e+00,-1.230415018e+03,-8.672549943e+02,-1.085948925e+03,-7.227889012e+02,8.882453670e+03,1.248296275e+05
139,301.6493254621941836234701002,4.036175776865e+00,0.715472858,9.684945666687e+00,1.446575748,-2.399955794e+00,-1.232814974e+03,-8.696549501e+02,-1.086815292e+03,-7.236552684e+02,8.901823561e+03,1.250972342e+05
140,302.6967495896069170517514771,4.339187276494e+00,-0.399441744,1.065765994058e+01,0.688598989,-1.645834829e+01,-1.249273322e+03,-8.861132984e+02,-1.087320496e+03,-7.241604723e+02,8.923138881e+03,1.253839358e+05
141,304.8643713408572977001487499,4.877018631316e+00,0.465564941,1.155372230890e+01,-2.489130666,1.836097737e+01,-1.230912345e+03,-8.677523210e+02,-1.088472000e+03,-7.253119761e+02,8.946246326e+03,1.257038821e+05
142,305.7289126020368092892228213,5.072648782756e+00,-0.643771877,1.189790870466e+01,-0.196342635,-2.333861951e+01,-1.254250964e+03,-8.910909405e+02,-1.088874793e+03,-7.257147694e+02,8.970042143e+03,1.260357213e+05
143,307.2194961281700547894100334,2.355953528569e+00,-0.735124723,5.739257024572e+00,2.094603896,5.741332454e+00,-1.248509632e+03,-8.853496081e+02,-1.089677174e+03,-7.265171501e+02,8.981520657e+03,1.261890938e+05
144,310.1094631467018988047862198,3.475303811325e+00,1.290693500,8.247538105250e+00,0.748864250,-1.208202588e+01,-1.260591658e+03,-8.974316340e+02,-1.091157363e+03,-7.279973389e+02,8.998015734e+03,1.264132275e+05
145,311.1651415303560032709426708,4.812908821038e+00,0.370688726,1.053072659499e+01,0.403173817,-1.937275460e+01,-1.279964412e+03,-9.168043886e+02,-1.091732196e+03,-7.285721723e+02,9.019077187e+03,1.267225747e+05
146,312.4278011806008919804859831,4.272095899244e+00,-0.340817544,9.400175056352e+00,-2.195046330,1.098859575e+01,-1.268975817e+03,-9.058157928e+02,-1.092492926e+03,-7.293329024e+02,9.037877537e+03,1.269960516e+05
147,313.9852857311589229790489658,3.448102058111e+00,-0.346093378,7.942693027029e+00,1.394639962,-2.783861860e+00,-1.271759679e+03,-9.085996547e+02,-1.093368348e+03,-7.302083236e+02,9.053762923e+03,1.272156860e+05
148,315.4756160894757338685960781,2.556796497349e+00,-0.442012615,6.060179747696e+00,-2.630517873,1.057161172e+01,-1.261188067e+03,-8.980280429e+02,-1.094211081e+03,-7.310510576e+02,9.065883282e+03,1.273777773e+05
149,317.7348059423701803956454942,2.720671058065e+00,0.505209695,6.119131841153e+00,2.156729688,6.767481957e+00,-1.254420585e+03,-8.912605610e+02,-1.095398338e+03,-7.322383141e+02,9.078121546e+03,1.275490313e+05
150,318.8531042563165979066891845,2.630547930181e+00,-0.158320305,5.605371851324e+00,-2.978094898,1.106123711e+01,-1.243359348e+03,-8.801993239e+02,-1.095956069e+03,-7.327960452e+02,9.089332290e+03,1.277140317e+05
151,321.1601343091135782919214714,4.687429488770e+00,0.906746612,1.087186866470e+01,2.845208146,2.079568198e+01,-1.222563666e+03,-8.594036419e+02,-1.097014930e+03,-7.338549058e+02,9.111076027e+03,1.280059374e+05
152,322.1445586724829322988374450,5.498709409490e+00,-0.094188245,1.193285419609e+01,1.105664241,-1.070474534e+01,-1.233268411e+03,-8.701083872e+02,-1.097398587e+03,-7.342385634e+02,9.134941735e+03,1.283473185e+05
153,323.4669695575120505062120304,3.671811233456e+00,-0.620244719,7.648602914554e+00,-0.168363613,-1.508090785e+01,-1.248349319e+03,-8.851892951e+02,-1.097954056e+03,-7.347940320e+02,9.150238941e+03,1.285743467e+05
154,324.8628660517396132649800870,2.011763773851e+00,-0.898664384,4.219316646767e+00,0.172939359,-8.312756077e+00,-1.256662075e+03,-8.935020512e+02,-1.098600286e+03,-7.354402623e+02,9.158677575e+03,1.286981997e+05
155,327.4439012619054573434692638,2.231789739876e+00,0.965654403,5.049880254449e+00,-0.649308109,-8.044482788e+00,-1.264706558e+03,-9.015465340e+02,-1.099846188e+03,-7.366861644e+02,9.168777335e+03,1.288345154e+05
156,329.0330716804809340336147276,5.289482683829e+00,0.797561678,1.195561373672e+01,-3.023855788,2.374569048e+01,-1.240960867e+03,-8.778008435e+02,-1.100642434e+03,-7.374824102e+02,9.192688563e+03,1.291560318e+05
157,329.9532397282338663438921222,5.738770956606e+00,-0.290066426,1.289701587505e+01,0.265850432,-2.488787235e+01,-1.265848740e+03,-9.026887158e+02,-1.101033752e+03,-7.378737279e+02,9.218482594e+03,1.295038850e+05
158,331.4744675826634243756617539,3.506770751760e+00,-0.426895519,8.026955772914e+00,3.025366726,1.594560169e+01,-1.249903138e+03,-8.867431141e+02,-1.101790133e+03,-7.386301094e+02,9.234536506e+03,1.297154709e+05
159,333.6453785248698505849616831,5.465920716894e+00,0.618824497,1.149145184164e+01,0.149794241,-2.272553665e+01,-1.272628675e+03,-9.094686508e+02,-1.102753852e+03,-7.395938277e+02,9.257519410e+03,1.300431191e+05
160,334.2113548332443832324034080,4.606458657637e+00,-1.372797339,9.307364754411e+00,2.098754399,9.377551570e+00,-1.263251123e+03,-9.000910992e+02,-1.103041529e+03,-7.398815053e+02,9.276134139e+03,1.303187802e+05
161,336.8418504283906847946547629,1.987302398398e+00,0.677526669,4.186560287344e+00,2.484741731,6.630833808e+00,-1.256620289e+03,-8.934602654e+02,-1.104292652e+03,-7.411326284e+02,9.284507260e+03,1.304367762e+05
162,338.3399928508066118862573261,3.220511920515e+00,0.590884579,6.833358582176e+00,-1.411535502,-2.167383209e+00,-1.258787673e+03,-8.956276486e+02,-1.104967147e+03,-7.418071230e+02,9.298173977e+03,1.306271473e+05
163,339.8582167253635401923265509,4.821534464866e+00,0.546473176,1.010851968245e+01,1.410578077,-3.225298387e+00,-1.262012971e+03,-8.988529470e+02,-1.105654298e+03,-7.424942742e+02,9.318391016e+03,1.309108850e+05
164,341.0422611110465604825977846,5.339232074594e+00,-0.428731940,1.074018617218e+01,-2.988267813,2.122838085e+01,-1.240784590e+03,-8.776245662e+02,-1.106197151e+03,-7.430371266e+02,9.339871389e+03,1.312239973e+05
165,342.0548775103635854514038251,3.522502581527e+00,-1.256771539,7.416920833326e+00,2.308650777,9.978754061e+00,-1.230805836e+03,-8.676458121e+02,-1.106595582e+03,-7.434355582e+02,9.354705230e+03,1.314299584e+05
166,344.6617029402523370441811881,1.854098975207e+00,0.933763528,4.014165397076e+00,2.415588382,6.003851319e+00,-1.224801985e+03,-8.616419608e+02,-1.107535038e+03,-7.443750140e+02,9.362733561e+03,1.315375477e+05
167,346.3478705660099473959364598,4.387841217793e+00,0.663978244,9.505510800438e+00,1.604468679,6.400248554e-01,-1.224161960e+03,-8.610019359e+02,-1.108105943e+03,-7.449459190e+02,9.381744583e+03,1.317909252e+05
168,347.2726775844204844757970949,4.255338287617e+00,-0.381439591,9.000480522808e+00,-1.264876897,-5.421350218e+00,-1.229583310e+03,-8.664232861e+02,-1.108415007e+03,-7.452549828e+02,9.399745544e+03,1.320359968e+05
169,349.3162608706961441231555557,4.024079691974e+00,0.562793360,8.372137381449e+00,-0.289043440,-1.604967147e+01,-1.245632982e+03,-8.824729576e+02,-1.109123870e+03,-7.459638462e+02,9.416489818e+03,1.322663941e+05
170,350.4084193491920991876719532,4.254632070033e+00,-0.474038145,8.649504763013e+00,-0.165592110,-1.706237511e+01,-1.262695357e+03,-8.995353327e+02,-1.109549344e+03,-7.463893200e+02,9.433788828e+03,1.325092323e+05
171,351.8786490253592804367133931,2.842268837767e+00,-0.489114553,5.809171769507e+00,1.851891053,3.223016510e+00,-1.259472340e+03,-8.963123162e+02,-1.110189223e+03,-7.470291991e+02,9.445407171e+03,1.326707803e+05
172,353.4889004887188067836037686,2.047461592968e+00,-0.504738515,4.383098014367e+00,0.026436065,-8.763133011e+00,-1.268235473e+03,-9.050754492e+02,-1.110869254e+03,-7.477092300e+02,9.454173368e+03,1.327866233e+05
173,356.0175749772649473179603620,3.561074128117e+00,1.581462412,7.368876184596e+00,-1.423719885,-2.159769976e+00,-1.270395243e+03,-9.072352192e+02,-1.111986974e+03,-7.488269499e+02,9.468911120e+03,1.329866735e+05
174,357.1513022520396248096029282,6.717997255656e+00,0.437499673,1.307979921917e+01,-0.704405970,-1.993351903e+01,-1.290328762e+03,-9.271687382e+02,-1.112489819e+03,-7.493297950e+02,9.495070718e+03,1.333628721e+05
175,357.9526851016322737551289190,5.576616705524e+00,-0.708178860,1.078204465444e+01,0.425835877,-1.963828169e+01,-1.309967044e+03,-9.468070199e+02,-1.112887964e+03,-7.497279400e+02,9.516634808e+03,1.336744558e+05
176,359.7437549531144487992919860,2.598771864656e+00,-0.603562474,5.005994401573e+00,1.992037620,4.093837640e+00,-1.305873206e+03,-9.427131823e+02,-1.113869169e+03,-7.507091451e+02,9.526646796e+03,1.338189347e+05
177,361.2893616958046503902913112,1.859084982302e+00,-0.423484596,3.505346899458e+00,-0.700659693,-5.359093767e+00,-1.311232300e+03,-9.480722761e+02,-1.114690568e+03,-7.515305442e+02,9.533657490e+03,1.339218486e+05
178,363.3313305789738347473344496,1.957648123725e+00,0.539406005,3.636588512606e+00,0.209281588,-7.114479375e+00,-1.318346779e+03,-9.551867554e+02,-1.115795158e+03,-7.526351340e+02,9.540930667e+03,1.340296095e+05
179,364.7360241140889937162621021,2.579604225445e+00,0.316273440,4.767618256712e+00,0.747209003,-6.994939549e+00,-1.325341719e+03,-9.621816950e+02,-1.116575237e+03,-7.534152131e+02,9.550465904e+03,1.341710598e+05
180,366.2127102883313168610771452,2.752469897960e+00,0.332936754,5.177476590432e+00,2.893097770,1.003688729e+01,-1.315304832e+03,-9.521448077e+02,-1.117417050e+03,-7.542570260e+02,9.560820857e+03,1.343213805e+05
181,367.9935754817403033261832980,4.918230191227e+00,0.432430594,9.594031564724e+00,-2.011810121,8.190549054e+00,-1.307114283e+03,-9.439542586e+02,-1.118374706e+03,-7.552146826e+02,9.580008920e+03,1.345886801e+05
182,368.9684380957343898915769013,5.593836002811e+00,-0.480616479,1.079000863283e+01,2.484683834,1.708886411e+01,-1.290025418e+03,-9.268653945e+02,-1.118873381e+03,-7.557133571e+02,9.601588937e+03,1.348918947e+05
183,370.0509192121060003396511631,3.124157204064e+00,-1.479901647,6.166871068935e+00,2.496417180,9.854589178e+00,-1.280170829e+03,-9.170108053e+02,-1.119374039e+03,-7.562140148e+02,9.613922679e+03,1.350607446e+05
184,373.0619283721128384491193964,2.630223928387e+00,1.311786689,4.658881388981e+00,-2.015715878,4.010227805e+00,-1.276160601e+03,-9.130005775e+02,-1.120671841e+03,-7.575118170e+02,9.623240442e+03,1.352017519e+05
185,373.8648739109085697447563627,3.601668972362e+00,0.132182995,6.447335379195e+00,-0.932399929,-7.684043029e+00,-1.283844644e+03,-9.206846206e+02,-1.121005782e+03,-7.578457586e+02,9.636135113e+03,1.353944239e+05
186,375.8259127667393341079077141,7.988216162914e+00,0.853982369,1.483845781510e+01,-1.680174126,3.239527333e+00,-1.280605117e+03,-9.174450932e+02,-1.121855467e+03,-7.586954428e+02,9.665812029e+03,1.358195255e+05
187,376.3240922306680521171908196,8.862117359943e+00,-1.173278692,1.738935069519e+01,-1.047767139,-1.737219232e+01,-1.297977309e+03,-9.348172856e+02,-1.122065620e+03,-7.589055962e+02,9.700590730e+03,1.362905083e+05
188,378.4366802499654797240909659,3.198419663276e+00,-0.154813612,6.668624667813e+00,1.259384177,-4.086575470e+00,-1.302063885e+03,-9.389038610e+02,-1.123047631e+03,-7.598876071e+02,9.713927979e+03,1.364595415e+05
189,379.8729753465323466510240597,3.110004501614e+00,-0.196228151,6.464426043326e+00,2.584933971,1.097692174e+01,-1.291086963e+03,-9.279269393e+02,-1.123724489e+03,-7.605644654e+02,9.726856831e+03,1.366232805e+05
190,381.4844686171865249196625224,2.098041717111e+00,-0.483407589,4.243580986256e+00,0.387043423,-7.859358725e+00,-1.298946322e+03,-9.357862980e+02,-1.124431473e+03,-7.612714496e+02,9.735343993e+03,1.367332740e+05
191,383.4435294495364877043457555,3.184877487705e+00,0.560456970,6.507425789437e+00,-0.058840008,-1.299232842e+01,-1.311938650e+03,-9.487786264e+02,-1.125323092e+03,-7.621630677e+02,9.748358845e+03,1.368993936e+05
192,384.9561168148636871037515842,5.559597629781e+00,0.535711234,1.062608347183e+01,2.650717929,1.874272920e+01,-1.293195921e+03,-9.300358972e+02,-1.126056350e+03,-7.628963262e+02,9.769611012e+03,1.371882365e+05
193,385.8613008459742291805619594,5.568384069970e+00,-0.465481105,1.025983681942e+01,-0.513496732,-1.787329545e+01,-1.311069217e+03,-9.479091927e+02,-1.126448439e+03,-7.632884155e+02,9.790130686e+03,1.374768573e+05
194,387.2228902223879809759485147,2.937822686130e+00,-0.756356386,5.276744512255e+00,-0.800213297,-7.351071653e+00,-1.318420288e+03,-9.552602643e+02,-1.127097620e+03,-7.639375963e+02,9.800684175e+03,1.376285952e+05
195,388.8461283542322546008094203,1.686105803644e+00,-0.659391648,3.089572152129e+00,-2.296555883,4.101121422e+00,-1.314319167e+03,-9.511591429e+02,-1.127896297e+03,-7.647362728e+02,9.806863319e+03,1.377153187e+05
196,391.4560835636380457705782281,3.224454603284e+00,1.426372431,5.440250430738e+00,-2.342629506,7.588606710e+00,-1.306730560e+03,-9.435705362e+02,-1.129139234e+03,-7.659792100e+02,9.817743820e+03,1.378800602e+05
197,392.2450833395190967490151842,4.817481839918e+00,0.235484434,8.100633641587e+00,-1.511817631,-9.549757439e-01,-1.307685536e+03,-9.445255120e+02,-1.129496458e+03,-7.663364344e+02,9.833945087e+03,1.381256963e+05
198,393.4277438444340259366989529,3.904726720065e+00,-0.750752452,7.298746250283e+00,0.290828449,-1.398449489e+01,-1.321670031e+03,-9.585100068e+02,-1.130032102e+03,-7.668720783e+02,9.848542580e+03,1.383241939e+05
199,395.5828700109937209708777113,3.988697974233e+00,0.428867775,7.041423408274e+00,-2.798257976,1.326093461e+01,-1.308409096e+03,-9.452490722e+02,-1.131076141e+03,-7.679161173e+02,9.862625426e+03,1.385258555e+05
200,396.3818542225921869319994545,4.396997863680e+00,-0.692539676,7.839889664799e+00,-1.702804516,2.063852890e+00,-1.306345243e+03,-9.431852193e+02,-1.131433590e+03,-7.682735661e+02,9.878305206e+03,1.387477120e+05
201,397.9187362096142433869811797,2.199875948494e+00,-0.717955812,4.056562867545e+00,1.422065427,-1.202228632e+00,-1.307547472e+03,-9.443874480e+02,-1.132109151e+03,-7.689491276e+02,9.886418331e+03,1.388582811e+05
202,399.9851198761948995059172999,1.483685757073e+00,0.302072241,2.496102192148e+00,2.776618595,4.663382960e+00,-1.302884089e+03,-9.397240650e+02,-1.133015492e+03,-7.698554685e+02,9.891410536e+03,1.389324680e+05
203,401.8392286005332165399113044,4.141673008692e+00,1.034672585,7.636678582726e+00,0.061780450,-1.524421858e+01,-1.318128307e+03,-9.549682836e+02,-1.133799276e+03,-7.706392517e+02,9.906683893e+03,1.391386037e+05
204,402.8619177638861141763154431,5.027118854344e+00,0.046778077,8.827382298322e+00,-1.024070779,-9.178586436e+00,-1.327306894e+03,-9.641468700e+02,-1.134267206e+03,-7.711071820e+02,9.924338658e+03,1.393881738e+05
205,404.2364418002080047402277996,5.090846862241e+00,-0.198958172,8.895253914583e+00,-1.016947505,-9.357176700e+00,-1.336664071e+03,-9.735040467e+02,-1.134923598e+03,-7.717635743e+02,9.942129165e+03,1.396400483e+05
206,405.1343874599099272574862680,3.719196496657e+00,-1.151652539,6.757356938066e+00,2.023249702,5.908272837e+00,-1.330755798e+03,-9.675957739e+02,-1.135370739e+03,-7.722107148e+02,9.955643879e+03,1.398236513e+05
207,407.5814603868961820763090012,1.441822929931e+00,0.402487408,2.180288005831e+00,-1.663500252,4.036637505e-01,-1.330352134e+03,-9.671921101e+02,-1.136543808e+03,-7.733837846e+02,9.960004455e+03,1.398944014e+05
208,408.9472455023511125196340398,2.293165264576e+00,0.206950145,3.828391855554e+00,-1.803626347,1.766665801e+00,-1.328585468e+03,-9.654254443e+02,-1.137191082e+03,-7.740310576e+02,9.967661239e+03,1.400065510e+05
209,410.5138691933666386467691053,2.895119220295e+00,0.367706440,5.082600516342e+00,2.088817459,5.033419915e+00,-1.323552048e+03,-9.603920244e+02,-1.137921490e+03,-7.747614665e+02,9.977826440e+03,1.401475995e+05
210,411.9722678042787506646402985,3.512464565000e+00,0.369095879,6.094099760548e+00,-2.422045454,9.166796319e+00,-1.314385252e+03,-9.512252281e+02,-1.138578630e+03,-7.754186063e+02,9.990014640e+03,1.403181188e+05
