n,X,dmax,n_d,E,Diag,Off,Diag_int,S_sq,S_sq_abs,n_sq,sum_abs_Bj,sum_abs_terms,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
7597,57729603,3864,3864,166.82659728028534,546262.1961191222,-518431.0825590037,2931171987975,-270.3255444193144,849.3663960240199,62,779.5095434557436,25523.156676586885,-127.911,88.2943,127.918,-46.7065,-11.4692,168.121,10.2417,0.47986,-88.8119,34.113,44.0005,-31.4429,0,0,0,0
7598,57744800,3865,3865,169.8056418347487,556803.4424729404,-527969.4864740295,2932584084830,-219.26106261603195,871.1205184539392,62,757.0556625756808,25443.935459011547,-139.902,70.7603,148.533,-49.9765,-11.0504,194.095,1.21056,1.4773,-71.5937,19.1586,28.196,-21.1021,0,0,0,0
7599,57759999,3866,3866,107.4857601054,551000.181501227,-539446.9928757914,2934110031406,-119.80707720173746,828.6075287116125,62,768.3491613368615,25159.9380753644,-120,67.4053,142.151,-55.3101,-16.4235,179.574,-10.2179,13.5532,-80.3089,12.848,22.3864,-48.1718,0,0,0,0
7600,57775200,3867,3867,-23.880130909918535,576985.3891524606,-576415.1285001858,2935570532953,-213.63947384632775,822.733266165199,62,927.4708228429085,25737.984638580463,-122.087,59.9278,148.758,-80.7183,-48.0837,208.249,-30.8075,-0.887202,-102.194,-12.9304,34.861,-77.9677,0,0,0,0
7601,57790403,3868,3868,122.53062425853363,572106.5441935814,-557092.7903123955,2937051487021,-222.87126867603888,826.7208909086528,62,970.2043238289018,25454.14313672868,-110.28,63.5099,178.366,-91.9288,-11.6028,169.863,-0.464676,36.3421,-113.741,-9.56598,98.2866,-86.2533,0,0,0,0
7602,57805608,3869,3869,98.31643715446035,548138.631564257,-538472.50974951,2938490285016,-152.55439136617883,746.6401764190975,62,947.7045106447499,25462.428457157483,-118.463,65.0889,169.029,-86.211,-6.18792,165.618,-22.1243,47.6559,-102.212,-9.27366,75.618,-80.2221,0,0,0,0
7603,57820815,3870,3870,27.573334677839966,548442.1345682889,-547681.8457830327,2939920446104,-204.4975788309839,719.2328095199682,62,927.2354484270661,25564.12932403621,-125.752,68.7275,162.817,-75.62,-20.6404,167.303,-28.7075,16.9676,-83.9362,-40.943,61.5895,-74.232,0,0,0,0
7604,57836024,3871,3871,-7.587922184438185,542163.8341135625,-542106.2575504854,2941329409883,-169.8274593946644,735.9619015244316,62,922.4632017991628,25669.483982487887,-142.031,72.2437,157.41,-66.7785,-50.0279,168.984,-21.1412,25.3739,-73.7269,-28.8981,33.4265,-82.422,0,0,0,0
7605,57851235,3872,3872,-53.70028994639938,522284.3559541267,-519400.63481379935,2942664301902,-248.83296928851678,732.6687984197865,62,958.829902601459,25161.93510410258,-179.416,80.9388,139.189,-60.1322,-64.6923,188.874,-10.8048,19.2142,-80.4488,-22.5388,24.3488,-88.2324,0,0,0,0
7606,57866448,3873,3873,-26.951248161686863,528692.9669094814,-527966.5971320086,2944187246023,-283.6847458405639,777.051728852967,62,953.9104672757505,25335.01764114818,-159.791,76.5114,152.837,-61.2947,-66.1492,183.416,-15.313,14.4451,-64.0872,-11.7686,36.2705,-112.027,0,0,0,0
7607,57881663,3874,3874,124.00336372099105,565326.3411414885,-549949.5069273681,2945720097647,-322.7302445330881,747.2187761093267,62,1007.1883007335853,25433.920837381906,-134.272,71.1437,192.735,-90.6492,-71.4014,186.097,25.9512,35.0779,-39.6473,0.433406,54.1582,-105.623,0,0,0,0
7608,57896880,3875,3875,289.5896209536995,532146.0750847084,-448283.92652060103,2947242063392,-207.89456485257074,728.4556506136221,62,979.7543518112443,25330.45525985464,-112.742,81.7728,172.373,-58.8852,-38.002,174.057,54.2119,61.0763,-18.5186,8.85957,82.3221,-116.934,0,0,0,0
7609,57912099,3876,3876,125.00012260939889,569541.0560894265,-553916.0254370618,2948590088757,-262.6457894023015,723.2949411522786,62,990.5630700760751,25631.039207338632,-153.319,59.4616,175.201,-103.054,-22.6051,166.731,34.5445,66.5505,-32.2278,-13.7086,55.2932,-107.867,0,0,0,0
7610,57927320,3877,3877,153.29437907081456,562118.1663872371,-538618.9997325306,2950162068237,-136.35246367200693,612.7945998183675,62,871.5316150905614,25234.919802515447,-120.886,81.0279,150.019,-112.227,2.13835,139.269,65.0346,53.7743,-27.9546,-8.94148,21.1502,-89.1104,0,0,0,0
7611,57942543,3878,3878,194.67169685507952,566901.2038617812,-529004.1343053451,2951640395413,-219.10419605310358,679.4084645255768,62,827.4202763630924,25242.601950608616,-117.558,69.7731,155.902,-102.594,30.6041,141.084,34.368,41.0157,-30.763,-29.3722,38.2997,-36.0871,0,0,0,0
7612,57957768,3879,3879,120.95696211405243,537712.3735037019,-523081.78681984154,2953084654557,-36.33392743697573,754.606097527105,62,834.0204167082568,25019.190351847494,-122.221,71.3959,173.65,-107.581,-11.0022,130.973,32.8511,57.9336,-20.3949,-50.2726,10.6857,-45.0607,0,0,0,0
7613,57972995,3880,3880,89.20737720706074,549079.8025467426,-541121.8463985798,2954536329875,-88.4794508707273,708.9255551641736,62,784.2561733228331,25155.200690156795,-126.989,53.0783,170.585,-91.8251,-8.33848,151.429,-0.810177,61.6395,-30.0278,-48.7807,-2.04699,-38.7059,0,0,0,0
7614,57988224,3881,3881,54.11058676052858,582146.1028550043,-579218.1472554356,2955900290841,-182.4364558595887,825.4131394731364,62,887.8677475524571,25606.190041436494,-157.748,45.7576,190.389,-114.01,-3.94706,141.456,-8.17481,66.3946,-34.5032,-44.0456,26.9912,-54.4504,0,0,0,0
7615,58003455,3882,3882,83.89339883115645,599685.5714407605,-592647.469073317,2957330863346,-127.64186366263584,867.2901111572237,62,976.1739397596184,25610.52786754522,-169.612,26.4964,218.38,-151.127,-11.0701,161.923,14.3891,86.9536,-20.2948,-39.4147,21.8916,-54.6214,0,0,0,0
7616,58018688,3883,3883,87.07087858914338,613070.585904157,-605489.2480058717,2958722709906,-180.96352628094996,871.5473764877081,62,935.3903072952903,25818.620793629278,-186.466,47.1129,200.238,-119.191,-27.6896,156.8,-17.5098,99.2648,-41.8543,-19.2783,7.81487,-12.1707,0,0,0,0
7617,58033923,3884,3884,192.64256091048287,607383.1619481375,-570272.0056739884,2960256305947,-126.61195882686138,786.7654433953683,62,1016.2550304420117,25711.891846427163,-165.427,40.9082,227.158,-120.446,-52.9595,176.397,40.13,93.6503,-13.32,-36.2229,26.2053,-23.4309,0,0,0,0
7618,58049160,3886,3886,207.9792686988767,592943.6106333986,-549688.2344248791,2961778175823,-53.081720163690306,800.9404500355793,62,994.3331620912677,25414.055001534147,-149.377,53.5812,196.133,-113.446,-54.5026,159.284,50.3881,96.8824,-5.96565,-32.7985,44.8875,-37.0873,0,0,0,0
7619,58064399,3887,3887,185.45744233428786,554599.6873634296,-520205.22444625385,2963278769437,-43.58245398648842,770.683706626282,62,955.3142347843445,25250.537120285677,-146.433,26.3137,182.172,-103.575,-45.845,151.953,60.7172,116.439,-16.691,-19.754,32.7911,-52.6303,0,0,0,0
7620,58079640,3888,3888,150.75235783567814,523577.2572464305,-500850.98385341413,2964803814610,6.665625295712516,758.2728033797869,62,934.4380625928848,25357.16446790476,-129.479,18.0431,167.075,-86.649,-47.1202,165.693,61.3461,90.2733,-28.0672,-15.2657,40.1646,-85.2618,0,0,0,0
7621,58094883,3889,3889,115.0932081836736,546267.8894179455,-533021.4428479351,2966253942048,12.297118300204602,731.7205474487719,62,879.1368511236242,25350.600852504467,-136.631,16.832,179.106,-103.721,-37.675,167.572,20.6816,89.9747,-22.2888,-29.2783,22.9491,-52.4275,0,0,0,0
7622,58110128,3890,3890,131.31283714247706,575666.4858769655,-558423.4246785587,2967721428467,48.383701783665174,830.5322968835746,62,880.7526933410502,25786.013907933382,-134.773,38.4987,157.065,-93.7986,2.11679,166.451,18.2345,74.658,-37.9337,-34.4589,49.0083,-73.756,0,0,0,0
7623,58125375,3891,3891,115.4922500100472,553887.5717365983,-540549.111924215,2969167265355,116.56986154833362,944.8310763899115,62,945.8464717211511,25161.22032448968,-144.021,42.3441,147.275,-89.8736,-6.22845,178.836,24.4918,74.443,-40.9009,-39.8608,63.2794,-94.2926,0,0,0,0
7624,58140624,3892,3892,205.81197386949975,556873.4428341213,-514514.87424606166,2970778842735,260.3044153847886,791.1704320988247,62,994.847777993951,24940.74154790252,-100.258,33.0672,174.164,-101.828,-12.6509,190.708,24.048,108.518,-50.5343,-23.6933,69.8247,-105.553,0,0,0,0
7625,58155875,3893,3893,209.42365902830625,521282.2430805127,-477423.9741197084,2972262035975,220.21314245932854,726.3119361440672,62,970.2602174142739,24749.97435437815,-96.6023,16.8498,164.365,-65.9764,-26.1422,192.726,23.6767,100.596,-44.6851,-32.6386,91.6281,-114.374,0,0,0,0
7626,58171128,3894,3894,49.90153940295795,531698.5917615092,-529208.4281267242,2973637854570,133.2768568314366,735.3012887897141,62,990.6017732883606,24975.646247995515,-129.936,-2.37066,159.372,-78.8043,-47.3575,211.252,10.8583,80.2187,-62.1512,-15.3028,58.551,-134.428,0,0,0,0
7627,58186383,3895,3895,-113.29194243484562,570560.8364520185,-557725.7722313581,2975089642326,93.11736933405086,698.5402835021225,62,1042.2800886750356,25595.221062319517,-134.376,5.46843,179.566,-107.955,-96.7116,214.123,-18.8195,64.1281,-91.1099,-12.4517,1.20835,-116.362,0,0,0,0
7628,58201640,3896,3896,-15.36586464429547,572154.6493645327,-571918.5395682659,2976557301624,-33.19899555465145,755.0518807628268,62,1146.5673116738235,25507.65690684616,-132.805,19.1852,177.688,-120.856,-67.1391,232.997,-20.4192,79.6715,-81.2639,-17.237,56.059,-141.246,0,0,0,0
7629,58216899,3897,3897,69.71366186591695,606134.2528386998,-601274.2581879444,2978066287344,-73.75366214130145,693.4313237362503,62,1109.7000833581242,25648.95799432395,-120.341,17.0807,198.75,-120.755,-76.4997,266.867,-20.8642,77.0704,-47.4646,0.372189,29.5668,-134.069,0,0,0,0
7630,58232160,3898,3898,-80.17822739999724,639248.2095048077,-632819.6613558021,2979466224844,19.424524228381188,804.157435619237,62,1086.0744990769574,25920.221283467312,-146.866,-6.14607,200.99,-136.92,-103.861,248.74,-44.3847,53.2184,-24.2775,-16.6766,-6.45271,-97.5413,0,0,0,0
7631,58247423,3899,3899,-58.87078094175263,618110.6161714564,-614644.8473227646,2980965311163,-46.87938682620211,751.1541700589089,62,1070.1540816459917,25409.95804429365,-136.497,6.6867,185.232,-124.757,-117.012,259.121,-56.6811,44.6101,9.9923,-39.415,-15.3404,-74.8095,0,0,0,0
7632,58262688,3900,3900,-121.98933266796871,624452.2164779109,-609570.8191931346,2982487442172,76.77472233534422,799.1956169816929,62,952.5595634093281,25277.034658013145,-130.119,-8.48366,161.339,-133.605,-52.5176,216.271,-36.3636,37.675,-15.2308,-19.3089,-58.0608,-83.5854,0,0,0,0
7633,58277955,3901,3901,43.5691050371388,644604.0999384479,-642705.8330247106,2984071572252,106.73256071541277,799.2350333434222,62,857.2905903664323,25740.876937865178,-91.8459,-5.59446,177.633,-112.71,-52.6786,215.852,-25.6625,53.0675,3.87674,-23.0697,-29.1506,-66.1491,0,0,0,0
7634,58293224,3902,3902,-2.108919359105357,650895.4009966584,-650890.9534557952,2985516686086,160.35820549514756,827.7583967271521,62,860.4513210208663,26203.701941344534,-103.563,4.17244,139.797,-105.364,-71.044,222.654,-47.1871,61.1364,1.41173,-3.07796,-54.6424,-46.4018,0,0,0,0
7635,58308495,3903,3903,-137.24200427140227,676166.4130016357,-657331.045265204,2986863153105,64.38900974208536,924.4107548319744,62,1010.1385648946837,26104.8368505592,-146.386,3.11807,138.209,-121.474,-108.409,235.524,-50.9377,59.5978,-14.7343,-2.48782,-74.8896,-54.3719,0,0,0,0
7636,58323768,3904,3904,-53.891909324368044,688118.8735579636,-685214.5356673377,2988406207925,88.36691133599925,886.1442058478742,62,978.2074535476645,26243.96213734398,-125.199,5.9414,157.301,-151.267,-89.5065,237.25,-28.5354,61.6658,-8.70349,-17.5316,-71.1489,-24.158,0,0,0,0
7637,58339043,3905,3905,-14.596132717740147,674315.7940873364,-674102.7469970225,2989939983063,84.43946810211241,802.0326152230302,62,1064.556714235926,26360.919949112118,-110.118,2.82429,159.705,-175.188,-85.9497,251.326,-37.2887,94.0606,17.0645,-12.3896,-61.9728,-56.6698,0,0,0,0
7638,58354320,3906,3906,26.925621046921833,649654.4089613846,-648929.4198926222,2991428182409,-1.138368021250244,769.3616764028966,62,1060.4849473438073,25922.89356706814,-105.027,0.704048,172.976,-180.05,-94.049,224.981,-22.6742,97.3714,47.6721,-30.6293,-56.6421,-27.7084,0,0,0,0
7639,58369599,3907,3907,112.6068861320125,628170.4573312999,-615490.1465269519,2993009654149,46.34902534539242,772.0503826341992,62,1046.6092948171465,25659.673096951854,-73.0416,-1.35663,176.375,-194.844,-62.2824,270.706,-18.1194,95.9122,36.6153,-44.5704,-45.0453,-27.7411,0,0,0,0
7640,58384880,3908,3908,174.59539895178932,641748.4671791105,-611264.913843976,2994485796403,17.222656476332077,735.4659104896048,62,1018.8305194906843,25910.512489565095,-69.0462,-15.5396,211.699,-192.714,-58.6626,246.64,4.65139,104.982,28.7407,-44.1482,-29.8135,-12.1939,0,0,0,0
7641,58400163,3909,3909,244.07117782824434,660585.3806132427,-601014.6407667763,2995905643390,-34.288524032354644,753.7045869598026,62,958.8555994264802,26415.933166951516,-84.1569,18.4561,170.026,-179.581,-14.041,244.496,15.7473,98.9188,48.2598,-66.479,5.55905,-13.1341,0,0,0,0
7642,58415448,3910,3910,277.885822638445,609222.9407980964,-532002.4103746511,2997318225527,-151.26569186112192,734.4537860368873,62,1035.00273690509,26029.33039014691,-97.2574,27.3296,182.407,-135.259,-42.1449,222.224,13.2153,127.906,83.3614,-45.8863,-7.53842,-50.4722,0,0,0,0
7643,58430735,3911,3911,127.29218035041936,591070.1746401857,-574866.875461822,2998738387075,-120.00930569723755,778.00861082692,62,985.5952550519926,25784.563352517263,-119.464,9.26258,166.913,-149.129,-35.3907,203.08,-0.239834,120.054,57.1342,-28.6516,-29.79,-66.486,0,0,0,0
7644,58446024,3912,3912,122.09257141235798,600244.2884379836,-585337.6924439019,3000261198878,-5.928873683884376,762.0937975053566,62,916.2333598291596,25720.183366766,-109.66,-8.80756,182.224,-156.88,-34.7747,205.084,-5.76843,112.529,19.3266,-28.5129,-4.40622,-48.2608,0,0,0,0
7645,58461315,3913,3913,101.89899889900266,620439.5025540143,-610056.0965773953,3001797281030,42.33513397467209,793.5855715283094,62,799.0171155702635,26227.008817965187,-95.9627,-1.81813,166.721,-171.694,-15.0237,181.728,-15.4517,93.8244,8.18447,-11.5377,-17.6687,-19.402,0,0,0,0
7646,58476608,3914,3914,292.86743754011127,603250.6441659123,-517479.3081946013,3003265801731,135.76719601213517,823.886061782182,62,850.6935437273767,25795.443675222406,-87.2548,22.049,198.15,-164.383,15.862,161.585,-6.75888,119.132,19.4568,-20.5162,7.13417,28.4122,0,0,0,0
7647,58491903,3915,3915,307.1992565877149,598159.7103917995,-503788.32714375475,3004775749794,209.1657672874071,854.6966984805672,62,844.2983087824937,25655.57710085626,-81.6531,11.0949,195.703,-154.264,17.9577,165.31,15.4176,129.515,34.2424,-32.6322,0.375407,6.13269,0,0,0,0
7648,58507200,3916,3916,250.73217832227897,550457.721296627,-487591.09605039185,3006318460702,169.39789681726847,864.4114588730683,62,763.668266983578,25519.94122892177,-70.0411,-10.9816,157.122,-110.961,-15.5048,169.373,19.3269,95.6668,51.9285,-48.2891,13.7831,-0.689964,0,0,0,0
7649,58522499,3917,3917,295.9762619248618,559542.6446415151,-471940.6970185007,3007882143389,190.7987507258033,767.2761352974551,62,655.4918763056789,25860.626405086005,-42.5352,3.00153,153.667,-99.591,-5.82617,159.441,23.5702,107.807,24.8614,-26.6214,-5.18396,3.38537,0,0,0,0
7650,58537800,3918,3918,307.18139622929857,569043.4408198255,-474683.0306304442,3009244929101,152.99257741019596,789.8497388299472,62,883.7716326834848,25740.46681717356,-77.019,2.98151,217.141,-152.356,-1.94384,185.228,29.0349,119.119,41.9713,-18.2188,-23.8508,-14.9068,0,0,0,0
7651,58553103,3919,3919,297.8214906203825,582246.7741296381,-493549.1338542915,3010756509066,151.07050921713994,803.61864979385,62,842.7881908752192,25952.384806024034,-71.609,-12.979,206.805,-139.119,-15.0643,176.941,38.5786,83.099,53.1507,11.7307,-31.9777,-1.73454,0,0,0,0
7652,58568408,3920,3920,378.00066636003567,588043.3584754991,-445158.85470686806,3012265879617,161.18005610609453,777.0592931261485,62,949.7244832490337,25621.55879660885,-56.1887,8.93829,233.27,-157.631,-33.1853,189.585,51.343,118.719,40.7596,14.4233,-38.8565,6.82421,0,0,0,0
7653,58583715,3921,3921,163.54243664645014,589009.6698119722,-562263.541227714,3013635966647,68.56798330917468,785.1809968529808,62,924.9441717236612,26007.084292888052,-95.8744,6.03423,215.924,-180.469,-12.449,162.788,26.4316,95.3533,24.2045,3.01977,-91.9089,10.4878,0,0,0,0
7654,58599024,3922,3922,178.28808063971496,570915.5755606021,-539128.9358624086,3015152658198,82.53880735768166,864.7458616316105,62,1004.8836623750237,25429.373291609925,-88.55,-13.9921,243.446,-192.984,27.494,131.499,35.1272,90.1803,15.811,37.6083,-117.772,10.4197,0,0,0,0
7655,58614335,3923,3923,104.12713972114034,575106.379307398,-564263.9180808921,3016593605785,136.0100829076498,837.0011275071868,62,793.0005703734578,25873.36527376505,-99.3316,6.04112,219.217,-147.758,-3.49453,118.427,18.365,70.56,4.49444,8.21655,-93.8528,3.24282,0,0,0,0
7656,58629648,3924,3924,120.40553322922915,557440.9993566736,-542943.5069244585,3018143377666,194.81268042067154,784.9793778515584,62,826.0755394081225,25522.635387364462,-82.1029,6.07121,210.731,-151.349,8.03452,89.3419,27.8975,67.3324,20.425,-15.4699,-103.914,43.4073,0,0,0,0
7657,58644963,3925,3925,170.88134564872894,561544.0241820747,-532343.5898913543,3019700366351,211.03351966713285,777.9959527795588,62,784.75938552105,25559.52395619003,-58.9804,7.16084,221.369,-137.934,14.9702,90.1887,44.4391,58.7969,14.7165,-3.47536,-106.549,26.1791,0,0,0,0
7658,58660280,3926,3926,158.2135480408565,543904.7384745483,-518873.2116908719,3021139898725,129.68096217663992,740.6585332182383,62,814.9722720487694,25491.593689017805,-70.8476,22.1282,206.124,-114.591,-6.09061,102.045,36.1968,94.6231,22.5758,2.89946,-129.016,-7.83377,0,0,0,0
7659,58675599,3927,3927,-5.0830217480820465,552658.0661086688,-552632.2289985773,3022481030093,196.87359508844497,831.8522655653194,62,802.4818483191125,25381.133635266982,-114.821,35.2742,195.819,-110.182,-23.2925,48.1713,17.5867,76.8437,0.599858,24.4049,-135.003,-20.4843,0,0,0,0
7660,58690920,3928,3928,15.752888109168225,541406.2806721617,-541158.1271883817,3024027955798,217.07311747336917,909.8554122442483,62,917.4035311571308,25785.979604925997,-97.7839,37.298,202.503,-149.717,1.50082,79.0186,32.0512,93.8371,-16.1349,20.37,-149.077,-38.1128,0,0,0,0
7661,58706243,3929,3929,-36.03978160000611,520582.9320170229,-519284.0661592468,3025369400424,57.39372545724723,907.6323240904751,62,866.1090227291008,25354.698887428527,-140.853,45.3813,170.251,-111.381,3.36211,91.8653,27.8813,76.294,-9.86461,-1.11977,-148.672,-39.1847,0,0,0,0
7662,58721568,3931,3931,-74.90457166203896,540000.8444908725,-534390.149634999,3026815662709,46.56086522467308,959.8988597196796,62,857.2851668350909,25729.31358165101,-154.912,50.4615,154.928,-110.854,12.1573,83.9218,0.964951,76.6709,8.7426,3.34302,-172.709,-27.6194,0,0,0,0
7663,58736895,3932,3932,-24.935793783537974,530521.3166384466,-529899.5228268316,3028316446847,0.7779476341524969,857.8891800541764,62,906.5862403312171,25528.982142161916,-144.077,96.6013,130.856,-91.5203,-1.63729,115.559,-8.19561,85.1332,12.6764,-15.1163,-147.213,-58.0013,0,0,0,0
7664,58752224,3933,3933,-53.288611582255726,518505.827064096,-515666.15093973145,3029854732246,69.89346078650192,881.7481337016222,62,906.3668048427362,25236.79507748385,-133.231,86.6187,119.463,-82.9366,-41.8545,129.681,6.33699,84.4401,-6.62902,-7.99058,-127.938,-79.2473,0,0,0,0
7665,58767555,3934,3934,3.1916465564206646,502962.7874885717,-502952.6008808306,3031313401492,35.92705121617064,893.2492999659453,62,943.8012881626548,25034.382685035598,-138.492,93.8149,123.381,-76.4815,-60.9972,141.524,7.41779,63.8156,24.0619,19.4813,-138.083,-56.2505,0,0,0,0
7666,58782888,3935,3935,12.27779638664174,523450.8923901727,-523300.14810606086,3032950316898,75.46122813918237,877.5268398999638,62,875.4882933501679,25277.738534109045,-96.7427,95.8887,102.106,-77.9655,-65.1384,144.367,-7.89448,56.2751,37.0735,8.17224,-126.334,-57.5306,0,0,0,0
7667,58798223,3936,3936,14.656215807770423,536107.2471278836,-535892.4424660796,3034445066859,166.29669787887929,904.0752066939624,62,927.3542670440111,25797.443124797028,-95.0993,66.0222,156.081,-82.5131,-64.218,137.422,-18.2119,62.4125,27.9273,21.1402,-133.689,-62.6178,0,0,0,0
7668,58813560,3937,3937,180.8093650851058,538540.2032370933,-505848.1767346142,3036052268311,215.69784795830083,847.0302193857929,62,985.8237147835337,25744.29031067043,-60.4456,54.1524,153.858,-75.9403,-67.0919,163.196,26.2435,119.483,4.44617,61.9373,-107.39,-91.6396,0,0,0,0
7669,58828899,3938,3938,332.5926310151224,534095.5218425018,-423477.6636369405,3037660304992,190.1368674074199,773.8740860493856,62,963.0839895079519,25808.938088937375,-18.898,54.3423,203.7,-63.4966,-83.312,167.381,10.7013,138.864,6.95692,65.893,-69.6446,-79.8945,0,0,0,0
7670,58844240,3939,3939,283.99324451058555,523586.915043614,-442934.7521159648,3039118777415,245.11206381319016,845.5379290949154,62,1002.0297884539527,25499.129551255264,-28.3401,65.4098,203.658,-44.9272,-113.326,157.152,3.23177,101.083,24.98,87.4963,-101.809,-70.6158,0,0,0,0
7671,58859583,3940,3940,268.7658267984366,542297.234698032,-470062.1650433848,3040698791516,185.47077197423528,760.5640469064845,62,979.7609215290236,25701.897399991856,-6.88832,49.6561,197.555,-41.3554,-135.27,174.853,-0.086414,110.705,9.41819,82.0765,-113.647,-58.2509,0,0,0,0
7672,58874928,3941,3941,327.9818003284979,522240.4663377569,-414668.4049910342,3042225913904,291.2103898635903,805.9081721100858,62,893.6612383801241,25367.61921620818,2.57372,45.78,192.443,-7.79574,-126.429,196.111,-1.70508,118.678,7.10344,48.1327,-94.5962,-52.3137,0,0,0,0
7673,58890275,3942,3942,358.609423747115,535629.6125773266,-407028.8937770887,3043730011700,183.3428280961955,727.9224348171881,62,852.3374588095469,25335.018989276243,6.92971,42.9635,206.455,-18.2314,-98.4492,175.085,-14.254,122.136,10.5381,41.3659,-86.9606,-28.9688,0,0,0,0
7674,58905624,3943,3943,408.63118420063915,547100.5620688768,-380121.11736766016,3045281263074,226.70807799373029,729.794454172136,62,861.2093231679562,25765.136641237365,23.2959,46.1439,197.336,-26.6076,-88.3317,195.639,-5.79824,123.673,-22.2748,48.8318,-74.6644,-8.61237,0,0,0,0
7675,58920975,3944,3944,431.64878611171366,574810.1580307574,-388489.4834790415,3046792416431,293.4097784043299,727.9839963962906,62,850.6230108685097,25744.194547275045,29.5561,64.3838,172.466,-22.1136,-64.6264,224.757,-9.04792,123.971,-8.00569,26.0021,-42.4088,-63.2847,0,0,0,0
7676,58936328,3945,3945,435.3106616309858,540964.4248335521,-351469.0527039455,3048265504207,264.31943274493733,746.9965479644839,62,867.94707538439,25610.318664806196,23.8265,73.5015,187.338,-38.303,-64.5171,220.804,-27.5187,112.195,-17.4881,33.9637,-48.2372,-20.2541,0,0,0,0
7677,58951683,3946,3946,417.2282743086155,541834.8318167842,-367755.39893423894,3049678173574,189.13268461035022,726.477737089308,62,767.2306484277694,25520.30335628451,-2.00912,76.7978,181.398,-15.8808,-58.5449,191.776,-33.9887,137.807,-23.1298,4.45007,-15.316,-26.1318,0,0,0,0
7678,58967040,3947,3947,329.65859501311206,547136.3699445325,-438461.5806785135,3051085487355,263.3926716080539,768.0725309192601,62,855.1497161559546,25774.60914398932,-28.8345,74.9719,179.387,-7.13939,-84.6404,171.605,-26.2399,147.024,-54.1245,19.4168,-29.7176,-32.0493,0,0,0,0
7679,58982399,3948,3948,400.0368104093084,549352.4169673701,-389322.96728491713,3052548329566,347.7817822926072,741.527588547292,62,780.9132694278326,25655.322808577377,-35.766,76.2055,178.565,5.54017,-38.4585,159.446,-6.85648,137.412,-43.8365,33.307,-53.5008,-12.02,0,0,0,0
7680,58997760,3949,3949,455.71737557713186,583542.4701953768,-375864.1437924681,3054016686859,249.47687073903717,785.3133309032405,62,844.388175319843,26336.127864011658,-43.6872,78.436,215.545,-17.8561,-33.5646,167.765,-7.48797,163.622,-13.2464,24.6839,-59.9596,-18.5336,0,0,0,0
7681,59013123,3950,3950,436.98433071080194,620976.6570090055,-430021.351722238,3055519902732,231.55478284576157,796.1627166803341,62,735.3938672609149,26490.571327658326,-46.7144,73.7259,212.652,-31.1853,-2.52758,160.809,-17.109,139.002,-11.6551,-3.91353,-29.6045,-6.49534,0,0,0,0
7682,59028488,3951,3951,502.74913147923985,591280.2773561995,-338523.5881530695,3057087705517,255.33338445614163,813.9612622573445,62,804.1362644104067,26000.200093780073,-26.7314,84.8937,199.751,-41.3895,-10.4932,185.566,4.93558,127.219,-13.2935,16.3031,-58.786,34.7746,0,0,0,0
7683,59043855,3952,3952,543.8577017051155,588266.4754878108,-292485.27578384045,3058700593141,288.016260697651,893.0268926405461,62,780.7396949359224,26015.94221868903,6.14554,83.2401,199.975,-41.787,16.5428,181.607,-1.05642,127.837,-22.8665,22.9273,-52.7311,24.0241,0,0,0,0
7684,59059224,3953,3953,477.03150191245345,580807.2014401772,-353248.14762332605,3060068094008,242.41607182506004,761.0952197695638,62,790.5775052904253,26457.98970695212,-34.9673,86.4643,185.003,-24.9987,16.6403,159.294,-1.31218,106.973,2.40943,-8.01739,-87.4775,77.0201,0,0,0,0
7685,59074595,3954,3954,358.1306772858152,617129.0956768203,-488871.51366362354,3061467355809,331.923974293343,817.580221532013,62,920.7386440570472,26500.551788451296,-66.1861,92.748,198.218,-48.3389,1.7348,167.471,-14.6382,110.27,-22.5773,-10.7918,-118.772,68.9939,0,0,0,0
7686,59089968,3955,3955,454.1778839180663,598009.3783498378,-391731.82810954534,3063037053122,177.47414609486736,850.3077586665593,62,921.0394986633448,26179.73136420941,-43.3947,86.0285,197.364,-32.5556,46.7649,149.511,-26.2618,115.802,-1.47577,22.4296,-129.743,69.709,0,0,0,0
7687,59105343,3956,3956,507.93993035870267,565996.2590506594,-307993.28619785566,3064573094756,183.64982568214896,772.3890672959376,62,856.6921193446417,25858.392477499656,-33.7094,104.369,135.635,21.1018,57.7957,137.484,-15.4422,120.943,-34.0451,45.9447,-91.1793,59.0431,0,0,0,0
7688,59120720,3957,3957,471.34170954155684,577164.6742854093,-355001.66713185195,3066012397319,179.70330895991106,788.7527729692049,62,921.9211584115562,25865.100625735293,-55.0138,94.5865,163.834,2.87886,69.8841,128.582,-33.2184,127.24,-37.2784,51.6062,-99.7791,58.0198,0,0,0,0
7689,59136099,3958,3958,459.037001536082,575913.1390081263,-365198.1702288894,3067525357621,163.20274147021655,713.5866025660271,62,923.3919569929747,25730.618074741615,-55.4242,74.9829,149.035,27.7215,74.836,127.476,-17.5489,131.776,-50.6044,27.7785,-108.6,77.6084,0,0,0,0
7690,59151480,3959,3959,527.7742907913569,613515.2075258327,-334969.505505513,3068968274154,253.05565626702264,729.8576847685326,62,1019.9705399903512,26065.824575721777,-70.8244,86.2572,143.289,43.4959,60.0684,162.442,3.19956,149.911,-92.9891,47.7086,-82.2846,77.5012,0,0,0,0
