k,n,X,q,P_q,abs_P_q,sqrt_X_over_q,Dpsi_max,Dpsi_rms,ratio_renewal,ratio_rawdisc,log10_rho
7,1566,2455488,14,0.0,0.0,418.7982807987635,526.5807596613886,331.31495263907675,0.0,0.0,-2631.3225258551347
7,1566,2455488,15,26.333333333333332,26.333333333333332,404.5975778474211,515.9471175903454,265.81914129581224,0.06508524710759382,0.051038822459788635,-2631.3225258551347
7,1566,2455488,20,248.4,248.4,350.39178072551874,560.1879974110052,293.55955171225816,0.708920738624818,0.4434225673310009,-2631.3225258551347
7,1566,2455488,21,0.0,0.0,341.94736437060016,626.0956681644893,323.4410501892645,0.0,0.0,-2631.3225258551347
7,1566,2455488,25,713.8,713.8,313.3999361837842,804.1705203095771,332.67274741122225,2.2776009743071963,0.8876226894330972,-2631.3225258551347
7,1566,2455488,28,-566.1428571428571,566.1428571428571,296.13510430207356,629.5172136948386,289.18368474090494,1.911772190862456,0.8993286360193122,-2631.3225258551347
7,1566,2455488,30,-198.5,198.5,286.0936909475636,515.9471175903454,266.5015565677116,0.6938286522242181,0.38472935157979915,-2631.3225258551347
7,1566,2455488,35,-105.57142857142857,105.57142857142857,264.8712894973708,636.6782751977007,269.5559802297001,0.3985763378573973,0.16581597438462406,-2631.3225258551347
7,1566,2455488,49,-821.8571428571429,821.8571428571429,223.85709727413155,658.1626102443261,247.40594865980162,3.67134726959633,1.2487144211246661,-2631.3225258551347
7,1566,2455488,63,-436.7142857142857,436.7142857142857,197.42340286804907,739.724709847811,289.0621689100449,2.212069488064545,0.5903740674069603,-2631.3225258551347
7,1566,2455488,105,1157.904761904762,1157.904761904762,152.9235102919103,534.2388552283228,242.98103064378543,7.571790365617938,2.167391515186399,-2631.3225258551347
7,1566,2455488,210,1306.5238095238096,1306.5238095238096,108.13325113026058,534.2388552283228,243.03455685003016,12.082535167188599,2.4455799063237884,-2631.3225258551347
7,1566,2455488,225,1282.6666666666667,1282.6666666666667,104.46664539459474,451.03360044859073,216.15930727675376,12.278241172785222,2.843838386743132,-2631.3225258551347
7,1566,2455488,441,1999.4285714285713,1999.4285714285713,74.61903242471053,484.631427960534,166.40943735919234,26.795155424267456,4.125668407108329,-2631.3225258551347
7,1727,2985983,2,112.5,112.5,1221.8803132876803,44.953653941396624,44.953653941396624,0.09207121088423079,2.5025774355664057,-2631.2177823546
7,1727,2985983,3,-388.0,388.0,997.6610981022898,35.50531251425855,26.03030626729608,0.38890962145165103,10.927942116948932,-2631.2177823546
7,1727,2985983,4,-200.0,200.0,863.999855324062,645.7790633896366,623.7073718015275,0.2314815202428311,0.309703444007952,-2631.2177823546
7,1727,2985983,5,-320.8,320.8,772.7849636218344,163.84744862222578,135.92042583590785,0.41512194866796714,1.9579188000641454,-2631.2177823546
7,1727,2985983,6,171.0,171.0,705.4529277941465,27.88069352810271,19.81316174448645,0.24239746305213206,6.133276413215414,-2631.2177823546
7,1727,2985983,7,0.0,0.0,653.1224999952153,507.8344723175396,313.7420830722813,0.0,0.0,-2631.2177823546
7,1727,2985983,9,945.0,945.0,575.9999035493746,617.0027401506086,413.870673707129,1.6406252747210657,1.5315977361289,-2631.2177823546
7,1727,2985983,10,-229.0,229.0,546.4414881759985,167.31318452500273,135.4733153948668,0.41907506101777436,1.3686907021112793,-2631.2177823546
7,1727,2985983,12,10.166666666666666,10.166666666666666,498.8305490511449,531.8150299956324,373.7578861488421,0.020381002498754908,0.0191169224133251,-2631.2177823546
7,1727,2985983,14,405.42857142857144,405.42857142857144,461.8273486921276,507.8344723175396,313.11602963922985,0.8778790874484269,0.7983478742165112,-2631.2177823546
7,1727,2985983,15,-628.0666666666667,628.0666666666667,446.16760677276125,253.38063423224958,143.09495876689428,1.4076922150615676,2.478747709230922,-2631.2177823546
7,1727,2985983,20,-73.5,73.5,386.3924818109172,485.7414004737511,232.42534454530727,0.19022109243825178,0.15131508232222807,-2631.2177823546
7,1727,2985983,21,621.4285714285714,621.4285714285714,377.0804511860389,864.5771940018167,335.1724670388396,1.6479999678423514,0.7187658612092256,-2631.2177823546
7,1727,2985983,25,-1042.6,1042.6,345.5999421296248,818.6652368792566,398.5280524716836,3.016782912564696,1.2735364261641062,-2631.2177823546
7,1727,2985983,28,-447.42857142857144,447.42857142857144,326.56124999760766,557.1961372437945,359.41329256715966,1.3701214440839176,0.8030001314111846,-2631.2177823546
7,1727,2985983,30,-746.3666666666667,746.3666666666667,315.48814029479246,253.38063423224958,144.310419427733,2.3657518978978445,2.945634219158771,-2631.2177823546
7,1727,2985983,35,-105.57142857142857,105.57142857142857,292.0852615247815,658.0704806268332,299.31731651353954,0.36144045071055914,0.16042571681815665,-2631.2177823546
7,1727,2985983,49,-339.7142857142857,339.7142857142857,246.85710152116056,551.231453203116,285.66889690070184,1.376157637843631,0.6162824776058432,-2631.2177823546
7,1727,2985983,63,1301.0,1301.0,217.7074999984051,653.593945349654,337.1583299732236,5.975908041797049,1.990532515266803,-2631.2177823546
7,1727,2985983,105,-220.8095238095238,220.8095238095238,168.63550436765485,685.0270056107693,274.9048635792235,1.309389292827212,0.3223369619021812,-2631.2177823546
7,1727,2985983,210,604.8238095238095,604.8238095238095,119.24330868718239,685.0270056107693,274.929706581469,5.0721823822456775,0.8829196580134082,-2631.2177823546
7,1727,2985983,225,586.4666666666667,586.4666666666667,115.19998070987494,640.1545133147483,244.4542883152428,5.0908573339404635,0.9161329873781822,-2631.2177823546
7,1727,2985983,441,2071.190476190476,2071.190476190476,82.28570050705352,602.1976868046495,190.48449361000422,25.17072180740485,3.4393863038241164,-2631.2177823546
7,1906,3636648,2,0.0,0.0,1348.4524463250457,29.110001767985523,29.110001767985523,0.0,0.0,-2631.1164324028714
7,1906,3636648,3,0.0,0.0,1101.0068119680277,161.15546867693774,147.4441607866759,0.0,0.0,-2631.1164324028714
7,1906,3636648,4,-219.5,219.5,953.4998689040287,37.16136520099826,26.886720863952796,0.23020454135174404,5.906672126084959,-2631.1164324028714
7,1906,3636648,5,-320.8,320.8,852.8362093626184,638.2526991667692,441.4709338829892,0.37615663650087666,0.5026222378985633,-2631.1164324028714
7,1906,3636648,6,0.0,0.0,778.5293828751745,168.0869404822588,147.98996140399527,0.0,0.0,-2631.1164324028714
7,1906,3636648,7,969.7142857142857,969.7142857142857,720.7781509293569,498.7519222892588,279.13131390596993,1.3453713662989861,1.9442818009869947,-2631.1164324028714
7,1906,3636648,9,782.0,782.0,635.6665792693525,527.2835751266684,301.6910374157405,1.2302046788409828,1.4830729362509376,-2631.1164324028714
7,1906,3636648,10,102.0,102.0,603.0462668817377,642.4115822501481,441.7934359633189,0.1691412510144981,0.1587767138984775,-2631.1164324028714
7,1906,3636648,12,-1.3333333333333333,1.3333333333333333,550.5034059840139,617.1607007214334,527.4215559961825,0.0024220255839289976,0.002160431362163414,-2631.1164324028714
7,1906,3636648,14,199.0,199.0,509.6671182532491,498.7519222892588,277.3744023388205,0.3904509293870488,0.39899595591851555,-2631.1164324028714
7,1906,3636648,15,26.333333333333332,26.333333333333332,492.3852150501678,774.4886865524459,440.3682777881431,0.053481161757975,0.034000927051050116,-2631.1164324028714
7,1906,3636648,20,248.4,248.4,426.4181046813092,495.4213001189637,329.1937934194736,0.5825268610150733,0.5013914418704901,-2631.1164324028714
7,1906,3636648,21,582.3333333333334,582.3333333333334,416.14145946506494,642.9305104826344,307.6924447960013,1.3993638943879858,0.9057484811168597,-2631.1164324028714
7,1906,3636648,25,-2667.4,2667.4,381.3999475616115,690.2698269275133,366.58410669766846,6.993708355371777,3.8642859588299943,-2631.1164324028714
7,1906,3636648,28,-586.6428571428571,586.6428571428571,360.38907546467846,449.83357018680545,267.54964737001376,1.627804217945429,1.3041331194984802,-2631.1164324028714
7,1906,3636648,30,-198.5,198.5,348.16892451797014,774.4886865524459,440.9729743570023,0.5701255511956375,0.25629812732785245,-2631.1164324028714
7,1906,3636648,35,-253.37142857142857,253.37142857142857,322.3417884349291,601.6233026419359,305.4733477976324,0.7860334516403432,0.42114630111364876,-2631.1164324028714
7,1906,3636648,49,-1409.142857142857,1409.142857142857,272.42853397257966,820.5035562702542,390.4039707081798,5.172522997479733,1.7174122480935587,-2631.1164324028714
7,1906,3636648,63,1206.2857142857142,1206.2857142857142,240.25938364311898,880.6360695468611,376.58415297166755,5.020764209058031,1.3697891285629704,-2631.1164324028714
7,1906,3636648,105,280.77142857142854,280.77142857142854,186.10411832397168,791.6365958980168,276.78745353658076,1.5086792871647214,0.35467211852798064,-2631.1164324028714
7,1906,3636648,210,-284.3095238095238,284.3095238095238,131.595484073624,791.6365958980168,276.7983643873857,2.160480853966543,0.3591414612244002,-2631.1164324028714
7,1906,3636648,225,207.33333333333334,207.33333333333334,127.1333158538705,701.0883247870624,256.88181270729075,1.630833994541968,0.29573068899172655,-2631.1164324028714
7,1906,3636648,441,1295.047619047619,1295.047619047619,90.80951132419321,736.9307921241871,205.187080912738,14.26114511754449,1.7573531095296917,-2631.1164324028714
7,2102,4422608,2,0.0,0.0,1487.0453927167118,733.1261199666187,733.1261199666187,0.0,0.0,-2631.0190308228957
7,2102,4422608,3,-388.0,388.0,1214.167478837523,731.7275066105649,517.4095717999754,0.31956052749121705,0.5302520357574841,-2631.0190308228957
7,2102,4422608,4,-219.5,219.5,1051.4998811221997,1074.9537248499691,797.6125695052089,0.20874942921129144,0.2041948364155262,-2631.0190308228957
7,2102,4422608,5,-320.8,320.8,940.4900850088745,1213.2913657759782,683.3583906761897,0.34109875809798984,0.2644047497979413,-2631.0190308228957
7,2102,4422608,6,-25.0,25.0,858.5460577821864,739.3521255967207,522.8319347650588,0.029118996905746104,0.03381338760583511,-2631.0190308228957
7,2102,4422608,7,969.7142857142857,969.7142857142857,794.8591968752345,1301.366563493968,567.1771047748753,1.2199824692554917,0.7451507614509111,-2631.0190308228957
7,2102,4422608,9,945.0,945.0,700.999920748133,713.4382230261108,485.38740033145393,1.3480743321503674,1.324571587980946,-2631.0190308228957
7,2102,4422608,10,102.0,102.0,665.0269167484877,1216.7571016787551,684.2913952862004,0.15337725050093914,0.0838293853878239,-2631.0190308228957
7,2102,4422608,12,163.16666666666666,163.16666666666666,607.0837394187615,1209.58570723515,655.4684897760219,0.2687712683968226,0.13489467153148674,-2631.0190308228957
7,2102,4422608,14,199.0,199.0,562.0503281989713,1301.366563493968,566.6280910791941,0.3540608198516202,0.1529161771804831,-2631.0190308228957
7,2102,4422608,15,-628.0666666666667,628.0666666666667,542.9922037500477,1017.6001623205375,441.547226305629,1.1566771351947087,0.6172037799546162,-2631.0190308228957
7,2102,4422608,20,248.4,248.4,470.24504250443727,1024.8477543798508,487.40378350164633,0.5282352338624731,0.24237746429986587,-2631.0190308228957
7,2102,4422608,21,340.76190476190476,340.76190476190476,458.9121712837664,660.6561020831577,429.25678695624714,0.7425427480135324,0.5157931693772694,-2631.0190308228957
7,2102,4422608,25,-1042.6,1042.6,420.5999524488799,1070.353982579516,474.0090601788481,2.4788400329805516,0.9740702767203893,-2631.0190308228957
7,2102,4422608,28,-586.6428571428571,586.6428571428571,397.42959843761724,1082.7306817764766,460.49732483415255,1.4760925191507592,0.5418178934214096,-2631.0190308228957
7,2102,4422608,30,793.5,793.5,383.9534694030862,1017.6001623205375,441.14508024178804,2.0666566738766963,0.779775819011763,-2631.0190308228957
7,2102,4422608,35,-253.37142857142857,253.37142857142857,355.47183935078255,854.5545952490065,428.57698456888033,0.7127749670246017,0.2964953087609333,-2631.0190308228957
7,2102,4422608,49,-1409.142857142857,1409.142857142857,300.4285374634856,895.2626693361963,341.8220599968082,4.6904427556723896,1.5739993472392675,-2631.0190308228957
7,2102,4422608,63,-685.3333333333334,685.3333333333334,264.9530656250782,1018.0940020492999,396.1942054776383,2.5866216407668,0.6731532962121772,-2631.0190308228957
7,2102,4422608,105,-0.34285714285714286,0.34285714285714286,205.23176213850573,796.3352715045912,320.35154502721815,0.0016705851924896365,0.0004305437108284185,-2631.0190308228957
7,2102,4422608,210,310.2761904761905,310.2761904761905,145.12077072300193,796.3352715045912,320.29394385444004,2.138055007083911,0.38963009875219573,-2631.0190308228957
7,2102,4422608,225,586.4666666666667,586.4666666666667,140.19998414962663,927.9596431561586,295.3948698109451,4.183072275106449,0.6319958750274823,-2631.0190308228957
7,2102,4422608,441,78.95238095238095,78.95238095238095,100.14284582116187,567.0829834917422,216.26424032784863,0.7883976164745359,0.13922544539467854,-2631.0190308228957
7,2319,5382399,2,112.5,112.5,1640.4875799590804,859.2032343083993,859.2032343083993,0.06857717264936937,0.13093526130701186,-2630.923743163569
7,2319,5382399,3,0.0,0.0,1339.4525000909887,844.1331043196842,596.9857056234353,0.0,0.0,-2630.923743163569
7,2319,5382399,4,-200.0,200.0,1159.9998922413743,1320.5890848957933,989.1492390177683,0.17241380911989235,0.1514475640360013,-2630.923743163569
7,2319,5382399,5,-72.4,72.4,1037.5354451776575,533.1732841602061,406.1264378683045,0.0697807485387672,0.1357907497447781,-2630.923743163569
7,2319,5382399,6,146.0,146.0,947.1359458916128,836.5084853335284,591.5234328502537,0.15414893778797387,0.1745349898534354,-2630.923743163569
7,2319,5382399,7,969.7142857142857,969.7142857142857,876.8774959235428,576.7345127416775,318.0695939088525,1.1058720177246257,1.681387647679455,-2630.923743163569
7,2319,5382399,9,0.0,0.0,773.3332614942495,983.7090548246633,546.279859556032,0.0,0.0,-2630.923743163569
7,2319,5382399,10,77.0,77.0,733.6483490065251,529.7075482574292,404.0087135089588,0.10495491485024136,0.1453632296789157,-2630.923743163569
7,2319,5382399,12,-213.33333333333334,213.33333333333334,669.7262500454943,907.2365968592931,536.4987603837187,0.3185381091436115,0.23514630480280335,-2630.923743163569
7,2319,5382399,14,206.42857142857142,206.42857142857142,620.0460236374163,576.7345127416775,317.2717739174097,0.33292459520599144,0.35792651014979554,-2630.923743163569
7,2319,5382399,15,-679.6666666666666,679.6666666666666,599.0213685670988,691.2798474200536,359.2525580453465,1.1346284161656488,0.9832004638979006,-2630.923743163569
7,2319,5382399,20,-285.0,285.0,518.7677225888287,931.2187357207295,443.7199412174157,0.5493788213687473,0.3060505433016448,-2630.923743163569
7,2319,5382399,21,582.3333333333334,582.3333333333334,506.2654583177824,673.3324284679256,374.0874444183157,1.1502529429290103,0.8648526473889754,-2630.923743163569
7,2319,5382399,25,-2765.2,2765.2,463.9999568965497,1086.139536003815,472.530481601855,5.959483312229079,2.5458975650346707,-2630.923743163569
7,2319,5382399,28,-175.92857142857142,175.92857142857142,438.4387479617714,772.7470870887628,420.8250761340396,0.401261458405385,0.22766643105878587,-2630.923743163569
7,2319,5382399,30,851.6333333333333,851.6333333333333,423.57207178944174,691.2798474200536,358.5806702598893,2.0105984082838244,1.231966093777708,-2630.923743163569
7,2319,5382399,35,443.34285714285716,443.34285714285716,392.1515377649673,731.7885316571046,345.0589308630391,1.1305396369721006,0.6058346611949845,-2630.923743163569
7,2319,5382399,49,-1411.2857142857142,1411.2857142857142,331.42854064039267,817.2271928981208,410.12950660017543,4.258190050738541,1.7269196700135396,-2630.923743163569
7,2319,5382399,63,536.0,536.0,292.29249864118094,1265.9637951014156,459.35200898930003,1.8337795273288728,0.4233928348298944,-2630.923743163569
7,2319,5382399,105,-228.03809523809525,228.03809523809525,226.40879589172957,1022.9101416771737,351.4770901093363,1.0071962723000605,0.22293072083946858,-2630.923743163569
7,2319,5382399,210,162.83809523809524,162.83809523809524,160.09519489532292,1022.9101416771737,351.42176745957454,1.017132933593452,0.159191006720399,-2630.923743163569
7,2319,5382399,225,54.0,54.0,154.6666522988499,934.3868603005831,333.20066792175544,0.34913796346778203,0.05779190857053441,-2630.923743163569
