n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
15542,241584848,3003,2189.597596,159.838,98.9255,588.474,-244.096,298.397,297.62,112.563,325.533,153.39,104.194,34.1803,260.579,0,0,0,0
15543,241615935,3003,2278.039278,174.558,131.456,612.501,-261.39,268.092,309.675,137.632,328.552,151.552,96.6595,92.5534,236.197,0,0,0,0
15544,241647024,3004,2376.726440,207.287,157.874,590.292,-261.572,291.719,277.239,179.24,369.795,168.722,101.082,49.7453,245.302,0,0,0,0
15545,241678115,3004,2186.208007,148.917,126.347,598.369,-265.872,277.408,260.739,163.643,375.037,150.249,71.9393,40.2355,239.197,0,0,0,0
15546,241709208,3004,2135.791930,132.556,177.817,579.211,-271.998,254.224,256.05,171.048,352.63,158.739,67.3985,54.9538,203.164,0,0,0,0
15547,241740303,3005,2084.120189,129.096,154.342,600.341,-316.361,267.85,257.481,176.383,342.083,153.423,49.1946,64.071,206.217,0,0,0,0
15548,241771400,3005,2179.331507,154.645,136.755,615.289,-317.433,264.593,269.853,174.447,349.823,174.073,61.8836,93.7816,201.622,0,0,0,0
15549,241802499,3006,2436.928985,171.095,123.332,676.297,-302.684,244.401,289.22,219.393,360.986,193.458,117.963,150.407,193.06,0,0,0,0
15550,241833600,3006,2432.953828,129.554,130.797,681.354,-269.938,254.084,243.848,228.525,380.653,199.617,119.688,143.533,191.239,0,0,0,0
15551,241864703,3006,2379.357509,87.9147,155.317,706.47,-312.071,270.082,215.834,259.068,328.76,212.085,100.652,173.066,182.179,0,0,0,0
15552,241895808,3007,2449.293116,105.284,150.834,688.464,-334.215,310.633,262.453,254.53,359.354,216.315,101.131,165.729,168.781,0,0,0,0
15553,241926915,3007,2428.963367,146.555,133.406,697.571,-300.414,274.499,243.015,221.593,327.084,240.319,67.3251,196.504,181.505,0,0,0,0
15554,241958024,3008,2410.103430,103.834,145.865,688.674,-304.439,263.242,242.382,243,350.682,214.328,58.5784,220.789,183.169,0,0,0,0
15555,241989135,3008,2524.933371,112.015,150.489,704.891,-296.702,223.043,266.685,269.328,340.918,255.499,96.162,216.015,186.59,0,0,0,0
15556,242020248,3008,2241.763303,71.2046,149.001,661.928,-284.675,219.904,221.987,260.002,316.444,238.913,60.1409,142.873,184.04,0,0,0,0
15557,242051363,3009,2201.802410,41.2956,154.568,645.138,-263.884,259.638,196.605,236.266,331.826,248.751,59.4105,139.665,152.523,0,0,0,0
15558,242082480,3009,2202.034265,33.3955,135.131,692.284,-305.919,215.561,257.97,223.73,343.211,250.902,50.2693,159.066,146.433,0,0,0,0
15559,242113599,3010,2049.137550,-17.6034,124.75,688.546,-297.953,167.483,231.208,250.929,341.942,254.991,-22.5955,178.583,148.856,0,0,0,0
15560,242144720,3010,2251.224321,27.4066,144.257,717.683,-263.114,140.212,248.888,272.799,345.182,256.687,47.1142,178.282,135.827,0,0,0,0
15561,242175843,3010,2345.899819,20.318,140.928,723.938,-257.154,158.942,276.44,268.93,348.846,256.091,64.5547,173.255,170.811,0,0,0,0
15562,242206968,3011,2266.959823,1.23818,134.486,717.128,-205.08,98.9232,289.547,243.194,348.582,246.478,87.6961,146.309,158.457,0,0,0,0
15563,242238095,3011,2227.270092,-50.9403,108.099,729.548,-227.242,174.713,219.228,259.581,364.891,242.932,81.3704,149.271,175.819,0,0,0,0
15564,242269224,3011,2046.894916,-59.1099,84.7101,782.674,-313.173,190.438,207.78,267.052,312.27,201.71,77.4865,161.059,133.997,0,0,0,0
15565,242300355,3012,2034.019500,-76.3782,79.3757,778.028,-263.284,237.347,173.878,248.514,319.933,239.266,80.1978,123.914,93.2278,0,0,0,0
15566,242331488,3012,2056.206089,-31.6377,81.9288,742.32,-267.219,179.196,266.817,215.843,336.597,239.117,47.2692,133.624,112.352,0,0,0,0
15567,242362623,3013,1851.888525,-74.9958,91.6467,766.669,-307.27,161.235,207.987,203.58,337.692,249.205,25.2788,135.508,55.3528,0,0,0,0
15568,242393760,3013,1891.880207,-100.345,71.252,806.011,-333.272,156.951,226.597,216.838,349.279,215.89,64.5486,154.722,63.4087,0,0,0,0
15569,242424899,3013,1877.812705,-99.793,75.9122,854.353,-349.093,145.919,270.886,180.094,352.876,244.438,45.1799,121.911,35.1286,0,0,0,0
15570,242456040,3014,1728.240546,-101.232,92.5698,750.746,-333.097,135.763,205.374,214.695,331.249,246.276,37.9202,105.897,42.0801,0,0,0,0
15571,242487183,3014,1668.863464,-89.7698,85.2822,711.197,-354.099,180.732,167.791,203.086,344.98,271.845,2.19406,101.692,43.9344,0,0,0,0
15572,242518328,3015,1775.330603,-80.2988,143.882,678.525,-350.871,146.633,220.278,238.547,327.94,247.448,19.7002,120.305,63.2424,0,0,0,0
15573,242549475,3015,1766.159929,-54.9263,116.647,723.025,-358.941,169.408,210.884,243.147,334.529,218.935,10.3327,92.6245,60.4938,0,0,0,0
15574,242580624,3015,1683.978964,-90.545,111.299,685.348,-349.716,164.371,191.303,251.466,318.192,234.766,-0.661097,109.311,58.8439,0,0,0,0
15575,242611775,3016,1739.149992,-59.2624,98.006,690.014,-314.727,148.46,198.655,243.727,318.564,248.397,0.703298,91.6043,75.0083,0,0,0,0
15576,242642928,3016,1631.821373,-103.971,80.7104,735.33,-345.51,108.229,237.2,220.254,320.226,249.716,-3.16689,49.2351,83.5702,0,0,0,0
15577,242674083,3016,1527.524818,-149.778,87.4697,778.875,-378.469,67.1845,230.804,215.575,323.751,240.388,-26.454,52.0979,86.0813,0,0,0,0
15578,242705240,3017,1698.474160,-161.577,102.116,799.412,-371.312,90.2075,238.221,202.17,350.125,253.774,13.1724,103.83,78.3343,0,0,0,0
15579,242736399,3017,1601.044552,-167.474,96.9279,809.952,-386.156,63.9764,219.759,149.694,338.641,265.487,19.8979,106.863,83.4743,0,0,0,0
15580,242767560,3018,1691.920582,-126.362,86.6269,793.482,-347.007,29.9906,289.367,161.15,332.739,270.861,25.1846,86.9064,88.9802,0,0,0,0
15581,242798723,3018,1723.903654,-141.349,89.3808,839.014,-352.796,70.8782,275.647,169.473,334.601,271.24,24.1473,41.8679,101.799,0,0,0,0
15582,242829888,3018,1713.372019,-129.327,71.132,855.597,-342.591,142.83,228.314,159.933,323.058,240.101,3.41909,46.8825,114.024,0,0,0,0
15583,242861055,3019,1761.772917,-100.403,94.9381,871.294,-320.502,130.034,215.733,150.188,312.576,223.48,18.0086,44.3582,122.069,0,0,0,0
15584,242892224,3019,1641.899145,-135.471,62.6317,844.812,-302.124,117.791,228.457,125.845,313.02,273.793,-27.7352,39.1435,101.737,0,0,0,0
15585,242923395,3020,1747.664970,-148.637,71.49,862.502,-286.984,124.738,235.802,146.231,301.532,276.577,-13.0997,45.7753,131.739,0,0,0,0
15586,242954568,3020,1756.369156,-170.795,65.2358,820.071,-268.728,120.809,235.341,150.689,306.982,274.949,2.86403,93.6285,125.322,0,0,0,0
15587,242985743,3020,1792.933276,-128.051,76.0365,795.87,-227.47,122.816,214.878,144.008,300.43,265.19,11.4236,78.0355,139.767,0,0,0,0
15588,243016920,3021,1873.558101,-116.299,88.8346,736.431,-204.221,184.948,235.159,143.938,254.805,308.122,36.8277,70.308,134.703,0,0,0,0
15589,243048099,3021,1660.643556,-171.645,51.6875,742.166,-214.97,203.824,197.077,152.052,208.462,290.275,41.8962,36.4353,123.383,0,0,0,0
15590,243079280,3022,1688.770707,-88.982,38.4279,734.893,-214.664,181.952,230.291,100.644,251.769,271.581,24.2892,-12.0155,170.585,0,0,0,0
15591,243110463,3022,1708.538115,-96.4178,40.333,759.68,-247.476,196.082,226.956,76.959,288.783,284.81,20.553,-5.73237,164.009,0,0,0,0
15592,243141648,3022,1580.403420,-134.845,60.1257,745.343,-239.058,193.892,249.356,76.4082,249.147,237.591,-19.3321,25.1344,136.641,0,0,0,0
15593,243172835,3023,1532.541913,-203.371,31.9732,805.178,-245.816,208.952,263.079,50.0677,263.605,233.203,-40.841,42.59,123.922,0,0,0,0
15594,243204024,3023,1687.897005,-210.887,19.8181,858.893,-256.46,212.076,274.616,39.3167,319.121,236.575,-44.3861,93.1456,146.068,0,0,0,0
15595,243235215,3023,1642.133939,-171.503,7.71782,841.779,-263.102,242.011,225.08,47.7643,320.491,227.807,-22.4504,56.6999,129.84,0,0,0,0
15596,243266408,3024,1726.690210,-93.1095,16.5051,931.545,-321.694,250.003,223.803,45.22,311.146,215.668,-18.0938,45.0622,120.636,0,0,0,0
15597,243297603,3024,1774.581634,-42.8148,23.457,843.367,-284.462,273.057,232.202,44.8725,320.59,211.043,-16.9031,75.1941,94.9788,0,0,0,0
15598,243328800,3025,1822.258144,-60.5113,9.29649,839.24,-264.997,252.112,256.729,89.5926,332.108,203.821,7.0269,47.1465,110.693,0,0,0,0
15599,243359999,3025,1779.341808,-54.3064,18.1908,784.172,-234.648,288.416,221.264,70.7728,307.27,173.423,16.9874,71.7606,116.04,0,0,0,0
15600,243391200,3025,1860.784625,-44.0926,26.0825,774.979,-245.249,324.34,206.912,64.4231,353.926,184.431,63.8967,42.7271,108.407,0,0,0,0
15601,243422403,3026,1732.437890,-118.978,45.0291,699.904,-206.848,319.267,236.636,40.0061,367.301,161.738,60.3446,62.8489,65.1897,0,0,0,0
15602,243453608,3026,1684.117023,-147.854,33.8632,666.763,-195.332,360.503,207.032,82.1861,353.167,200.507,54.2612,31.2071,37.8121,0,0,0,0
15603,243484815,3027,1622.978689,-154.828,6.86193,696.853,-197.994,365.613,190.494,69.6351,354.61,171.04,32.7405,44.4279,43.5241,0,0,0,0
15604,243516024,3027,1553.213802,-133.794,-1.25178,639.649,-192.484,357.784,172.149,74.4223,366.058,134.269,29.6945,45.0488,61.6689,0,0,0,0
15605,243547235,3027,1569.468813,-158.859,5.68939,594.731,-117.153,350.765,170.926,77.6655,388.57,145.114,43.8133,4.50753,63.6986,0,0,0,0
15606,243578448,3028,1730.058837,-102.914,14.6279,619.635,-137.587,380.056,167.195,106.448,381.151,160.423,32.5409,22.4493,86.0338,0,0,0,0
15607,243609663,3028,1803.079764,-79.0686,17.6213,583.712,-114.198,374.227,158.851,144.759,356.744,207.723,48.2602,-2.09338,106.543,0,0,0,0
15608,243640880,3029,1797.750860,-114.214,13.5022,576.723,-94.6984,345.202,217.432,152.138,341.464,192.579,29.5291,-8.72193,146.816,0,0,0,0
15609,243672099,3029,1958.880360,-70.4581,30.5478,627.678,-119.078,347.303,208.142,150.652,336.695,225.411,42.3275,22.097,157.563,0,0,0,0
15610,243703320,3029,1824.958910,-126.693,47.4809,597.797,-122.641,292.531,256.668,134.231,384.991,168.34,48.8982,4.88422,138.472,0,0,0,0
15611,243734543,3030,1749.127655,-122.027,23.4689,587.918,-61.1422,256.628,261.249,115.676,357.856,177.812,7.48417,6.58568,137.619,0,0,0,0
15612,243765768,3030,1669.966993,-152.352,2.45418,634.916,-62.5339,283.663,215.091,104.119,338.306,148.191,10.6801,25.4717,121.96,0,0,0,0
15613,243796995,3030,1702.638853,-163.776,-23.5056,682.086,-97.0424,267.82,243.671,140.698,331.742,159.714,-10.1484,9.99731,161.381,0,0,0,0
15614,243828224,3031,1797.257200,-190.191,5.4221,670.136,-83.3759,262.976,272.188,143.21,353.612,161.566,15.1323,3.92921,182.651,0,0,0,0
15615,243859455,3031,1924.655577,-142.704,18.5145,668.415,-75.9468,266.386,284.645,157.86,361.628,219.958,13.305,-33.5951,186.189,0,0,0,0
15616,243890688,3032,1895.028902,-136.209,37.4944,648.4,-53.2881,235.285,350.543,101.164,342.352,198.622,49.7216,-36.7198,157.663,0,0,0,0
15617,243921923,3032,1953.663281,-121.812,47.5292,687.672,-62.7457,200.503,372.123,87.6725,342.864,227.557,32.6004,-41.1848,180.885,0,0,0,0
15618,243953160,3032,1869.340848,-118.407,51.5614,668.823,-67.0893,215.718,348.574,96.3188,314.163,179.295,50.4822,-48.4056,178.308,0,0,0,0
15619,243984399,3033,1831.517197,-179.1,66.6484,653.089,-53.5504,235.055,324.282,105.757,335.953,139.781,58.2795,-34.1071,179.428,0,0,0,0
15620,244015640,3033,1675.664128,-227.784,70.6229,595.289,-38.8409,289.267,278.732,78.2003,334.185,122.449,24.6126,-16.158,165.088,0,0,0,0
15621,244046883,3034,1561.919403,-268.567,70.7621,570.491,-20.2495,276.35,255.435,89.845,297.048,121.858,42.7338,-4.27427,130.487,0,0,0,0
15622,244078128,3034,1542.898602,-279.341,82.7889,558.744,-6.60325,323.623,233.205,76.3544,275.208,140.825,43.679,-31.8196,126.236,0,0,0,0
15623,244109375,3034,1358.837711,-299.214,73.8705,509.11,-34.894,354.955,230.851,88.7947,261.575,90.059,50.1589,-71.3411,104.912,0,0,0,0
15624,244140624,3035,1402.025757,-270.077,66.9495,477.299,10.8051,345.035,236.356,86.5026,245.58,83.0644,85.3138,-73.6575,108.855,0,0,0,0
15625,244171875,3035,1324.922525,-285.04,42.0833,521.658,-6.61286,366.238,219.187,77.8755,213.878,74.3609,94.3332,-92.4706,99.4316,0,0,0,0
15626,244203128,3035,1468.443293,-257.993,74.1047,544.955,-3.73655,377.569,260.765,103.45,219.322,71.4376,100.201,-113.17,91.5395,0,0,0,0
15627,244234383,3036,1368.791820,-251.046,37.2907,554.366,9.78357,331.832,246.334,88.8192,229.038,84.5875,79.6415,-100.375,58.5202,0,0,0,0
15628,244265640,3036,1383.896349,-242.089,27.3643,544.654,11.593,265.031,301.035,101.392,266.765,98.8894,87.2757,-139.758,61.7449,0,0,0,0
15629,244296899,3037,1473.309201,-204.231,20.4927,604.059,-45.5963,250.23,298.735,110.964,300.135,81.26,103.442,-112.957,66.7769,0,0,0,0
15630,244328160,3037,1621.020152,-192.364,-0.381544,655.399,-64.0279,291.427,294.563,118.876,321.568,112.634,101.962,-120.773,102.138,0,0,0,0
15631,244359423,3037,1591.172923,-188.596,2.7991,651.912,-36.2196,263.94,304.881,110.108,302.508,89.4898,67.9081,-82.7137,105.156,0,0,0,0
15632,244390688,3038,1660.843255,-175.819,-19.1327,675.245,-30.3606,261.067,280.766,135.678,303.446,114.559,88.4378,-61.0145,87.9706,0,0,0,0
15633,244421955,3038,1411.861447,-229.141,-43.8999,686.75,-21.7377,239.385,256.593,81.0494,286.028,86.3886,80.1947,-77.1347,67.3863,0,0,0,0
15634,244453224,3039,1404.425166,-244.453,-53.7795,643.135,16.2389,212.578,252.966,81.6872,276.892,72.7515,162.561,-75.3506,59.1991,0,0,0,0
15635,244484495,3039,1424.312695,-233.865,-42.6043,616.748,32.9181,205.958,228.731,91.0489,306.612,43.4581,172.719,-56.8034,59.3916,0,0,0,0
15636,244515768,3039,1408.877601,-211.267,-10.4317,651.126,-16.1728,182.274,234.491,67.8921,292.768,82.054,201.541,-111.198,45.8013,0,0,0,0
15637,244547043,3040,1506.945085,-219.769,-10.2042,692.618,-15.3801,165.582,229.052,53.1932,328.772,104.914,224.875,-95.8319,49.1234,0,0,0,0
15638,244578320,3040,1581.798110,-166.261,-3.08924,680.218,-7.65231,183.018,237.686,74.6876,294.992,103.193,232.505,-62.7808,15.2817,0,0,0,0
15639,244609599,3041,1619.101253,-132.852,7.19041,700.762,-13.6843,197.21,195.445,78.6685,309.714,59.0428,270.026,-19.9194,-32.501,0,0,0,0
15640,244640880,3041,1733.466968,-154.434,-21.6424,760.297,7.15588,184.638,236.942,109.966,287.081,94.1948,299.06,-32.4511,-37.3395,0,0,0,0
15641,244672163,3041,1697.856033,-116.115,-36.4203,775.891,-10.061,120.881,297.823,94.3984,304.657,83.7082,268.786,-35.1735,-50.519,0,0,0,0
15642,244703448,3042,1838.432707,-63.7866,-30.201,770.42,-7.98563,170.13,252.457,123.232,275.093,83.2743,310.126,5.19944,-49.5257,0,0,0,0
15643,244734735,3042,1821.757617,-69.5571,-44.9267,771.179,-11.2653,184.372,230.207,139.662,263.6,78.5306,295.55,-19.0158,3.42121,0,0,0,0
15644,244766024,3042,1796.796636,-33.3187,-62.7649,825.645,-70.2549,198.921,181.023,162.297,239.04,78.6878,311.023,-16.8179,-16.6835,0,0,0,0
15645,244797315,3043,1780.611826,-42.179,-64.4384,843.397,-90.4232,225.16,182.713,162.588,230.827,64.7573,305.061,-10.8391,-26.0121,0,0,0,0
15646,244828608,3043,2049.853821,89.9695,-30.2244,798.971,-51.4168,231.524,219.464,181.563,251.34,62.6036,357.401,-12.9676,-48.3735,0,0,0,0
15647,244859903,3044,2061.803887,75.0194,-35.9556,793.774,-53.5264,228.014,241.964,211.929,235.769,67.2809,344.746,-7.18086,-40.0306,0,0,0,0
15648,244891200,3044,2102.328643,99.0782,-48.6894,806.398,-69.5863,222.308,229.901,241.357,217.558,61.0448,355.248,3.68683,-15.9764,0,0,0,0
15649,244922499,3044,2065.402217,106.038,-65.3683,827.08,-104.584,243.605,195.846,259.853,227.922,1.33408,332.023,25.894,15.7597,0,0,0,0
15650,244953800,3045,2147.356131,166.007,-17.1597,821.869,-86.5866,228.086,189.276,260.484,216.64,-12.7593,362.059,20.4224,-0.982282,0,0,0,0
15651,244985103,3045,2289.194592,189.878,-47.7864,867.602,-101.647,241.57,224.897,230.315,244.866,46.7804,369.497,-22.0605,45.2826,0,0,0,0
15652,245016408,3046,2547.400195,201.757,-31.5256,904.327,-89.5974,240.925,277.841,251.609,265.37,67.0774,452.598,-19.4173,26.4356,0,0,0,0
15653,245047715,3046,2589.638180,224.538,-40.2099,848.167,-31.6053,250.337,297.585,223.511,265.873,74.9721,474.459,-10.1136,12.1251,0,0,0,0
15654,245079024,3046,2514.327519,194.327,-68.8969,880.887,-40.5577,249.751,250.139,220.874,242.739,107.902,485.437,-59.4234,51.1491,0,0,0,0
15655,245110335,3047,2419.344689,164.018,-13.5291,845.835,-55.6276,246.355,227.89,205.298,213.171,96.8821,462.84,-17.6424,43.8553,0,0,0,0
15656,245141648,3047,2512.023022,222.717,-53.2736,943.547,-90.4683,238.702,233.634,174.128,239.604,121.115,427.721,9.24745,45.348,0,0,0,0
15657,245172963,3048,2596.940455,201.318,-29.8536,932.432,-97.4851,248.048,261.372,191.693,255.319,99.8769,404.16,54.2622,75.7969,0,0,0,0
15658,245204280,3048,2568.075216,172.928,-57.5459,986.251,-133.387,234.585,233.187,235.047,286.825,107.853,391.189,32.4638,78.678,0,0,0,0
15659,245235599,3048,2568.364002,188.44,-77.1835,1033.25,-178.288,206.805,278.993,268.877,281.26,132.322,364.368,9.67444,59.8509,0,0,0,0
15660,245266920,3049,2589.654568,185.96,-56.8236,1014.06,-163.197,229.336,298.798,255.507,259.049,141.225,366.998,21.0367,37.7078,0,0,0,0
15661,245298243,3049,2538.612339,199.381,-90.409,1048.99,-207.165,222.801,303.476,247.861,248.547,111.133,362.953,36.0027,55.0443,0,0,0,0
15662,245329568,3049,2403.691894,136.812,-78.1067,1045.91,-237.899,232.204,274.412,240.281,228.909,122.5,355.163,22.5282,60.9807,0,0,0,0
15663,245360895,3050,2452.254094,212.143,-75.6399,1065.94,-269.928,219.86,295.963,275.98,231.846,89.7973,347.173,-0.75769,59.8718,0,0,0,0
15664,245392224,3050,2584.228784,216.484,-55.2854,1056.8,-222.728,201.069,292.892,255.807,286.129,115.025,367.294,-4.55487,75.2931,0,0,0,0
15665,245423555,3051,2614.970530,192.726,-64.8762,1052.83,-233.525,268.656,219.694,299.501,288.775,135.314,369.769,4.88504,81.2214,0,0,0,0
15666,245454888,3051,2508.052591,216.977,-85.4695,1032.8,-210.388,237.056,216.5,286.852,270.703,89.3076,389.491,-34.7373,98.963,0,0,0,0
15667,245486223,3051,2474.014262,194.129,-79.0081,1002.88,-208.307,211.764,209.046,303.679,289.921,98.3726,373.012,-19.4515,97.9778,0,0,0,0
15668,245517560,3052,2602.840070,214.29,-58.659,1000.89,-204.997,233.161,204.85,322.236,299.141,103.043,381.038,-19.0023,126.846,0,0,0,0
15669,245548899,3052,2596.296503,213.352,-90.1454,992.911,-207.865,264.676,200.773,324.726,302.141,83.2579,391.241,-19.7179,140.945,0,0,0,0
15670,245580240,3053,2516.149053,162.424,-82.7441,987.978,-180.676,247.258,196.383,351.55,279.499,87.1809,351.636,1.7656,113.896,0,0,0,0
15671,245611583,3053,2508.774789,120.396,-74.288,991.161,-187.486,259.837,168.121,349.903,304.287,90.5438,384.522,-43.8965,145.675,0,0,0,0
15672,245642928,3053,2580.111707,109.378,-65.8346,1008.11,-179.187,223.348,255.112,337.728,296.288,97.8371,382.838,-40.1944,154.693,0,0,0,0
15673,245674275,3054,2500.736035,126.261,-120.326,1016.34,-145.944,261.675,218.906,354.417,286.93,85.287,327.263,-48.5583,138.489,0,0,0,0
15674,245705624,3054,2467.194957,88.1523,-112.93,1021.39,-170.645,251.375,243.839,333.767,288.86,93.283,384.838,-83.7854,129.05,0,0,0,0
15675,245736975,3055,2559.777963,76.9455,-104.37,971.675,-111.466,260.885,237.31,342.453,292.432,112.71,389.268,-70.7348,162.671,0,0,0,0
15676,245768328,3055,2457.180731,67.7474,-95.922,992.722,-112.056,246.331,218.232,323.005,272.214,107.009,390.43,-80.957,128.425,0,0,0,0
15677,245799683,3055,2408.259754,44.4508,-90.4191,951.941,-63.9413,192.963,258.155,319.56,245.708,114.075,387.578,-75.2626,123.451,0,0,0,0
15678,245831040,3056,2382.586859,88.163,-87.9189,986.153,-111.594,227.407,268.013,308.312,215.072,129.142,398.43,-123.211,84.6189,0,0,0,0
15679,245862399,3056,2378.652960,116.777,-70.3638,980.367,-105.185,233.227,237.687,304.006,171.291,153.963,380.022,-150.02,126.882,0,0,0,0
15680,245893760,3057,2379.932330,119.399,-80.9212,1001.63,-121.963,231.54,260.602,285.683,160.222,120.865,406.882,-133.058,129.053,0,0,0,0
15681,245925123,3057,2346.777547,121.923,-55.3139,1019.84,-172.62,283.168,245.458,259.303,156.642,113.781,448.854,-188.601,114.349,0,0,0,0
15682,245956488,3057,2347.435335,134.456,-58.8191,1009.09,-145.223,293.856,218.121,211.788,159.145,179.307,409.811,-208.338,144.24,0,0,0,0
15683,245987855,3058,2219.040641,76.8896,-77.2694,960.52,-115.942,251.42,218.042,196.612,179.855,162.37,412.438,-205.871,159.976,0,0,0,0
15684,246019224,3058,2259.546192,90.3325,-94.7224,947.655,-97.4318,291.166,196.837,198.093,186.641,111.658,403.765,-175.421,200.973,0,0,0,0
15685,246050595,3058,2059.844201,61.6768,-138.12,921.077,-113.218,303.536,209.009,193.572,155.999,112.099,348.274,-201.953,207.892,0,0,0,0
15686,246081968,3059,2107.904625,95.03,-135.631,906.32,-132.652,313.345,208.605,177.191,174.643,86.0961,362.553,-165.271,217.676,0,0,0,0
15687,246113343,3059,2079.967642,59.2845,-113.977,903.793,-150.38,324.03,202.331,151.672,174.996,95.6763,378.154,-153.403,207.789,0,0,0,0
15688,246144720,3060,2013.600946,68.5479,-152.435,898.086,-157.939,276.58,241.245,141.691,164.639,101.445,373.902,-146.684,204.524,0,0,0,0
15689,246176099,3060,2042.880973,62.7127,-137.839,895.495,-149.437,309.071,202.351,168.513,150.994,109.816,384.233,-166.323,213.295,0,0,0,0
15690,246207480,3060,2078.396452,46.8864,-126.245,898.896,-116.058,312.876,198.08,169.856,119.781,119.962,375.528,-151.771,230.605,0,0,0,0
15691,246238863,3061,1962.855053,45.9614,-146.596,910.357,-161.618,269.488,218.797,155.467,181.277,94.1688,385.532,-209.343,219.365,0,0,0,0
15692,246270248,3061,1867.016716,-39.9547,-208.06,953.751,-121.068,314.098,132.969,137.15,202.981,124.32,365.702,-215.449,220.578,0,0,0,0
15693,246301635,3062,1903.403570,-31.9694,-162.359,921.203,-138.694,297.647,153.683,127.033,212.407,136.675,366.148,-228.185,249.815,0,0,0,0
15694,246333024,3062,2040.063979,17.0247,-173.771,887.65,-81.146,297.255,144.532,152.377,236.266,137.882,361.484,-201.319,261.83,0,0,0,0
15695,246364415,3062,2101.688894,21.9202,-165.128,917.267,-113.715,283.24,163.258,157.26,233.907,155.735,384.498,-176.453,239.899,0,0,0,0
15696,246395808,3063,1951.187491,28.8246,-187.487,941.649,-132.174,311.717,154.421,113.734,201.332,139.69,355.457,-201.905,225.929,0,0,0,0
15697,246427203,3063,1800.176372,-21.3696,-223.791,919.203,-150.691,320.325,147.137,157.55,204.113,127.375,344.432,-217.474,193.368,0,0,0,0
15698,246458600,3064,1942.740431,41.445,-188.208,930.75,-153.092,308.115,125.047,182.093,150.611,93.1134,363.996,-122.441,211.312,0,0,0,0
15699,246489999,3064,2020.953290,34.161,-149.461,925.356,-143.552,321.783,156.89,152.906,177.175,52.1736,395.876,-150.377,248.023,0,0,0,0
15700,246521400,3064,1974.429691,30.8859,-166.826,979.837,-193.021,314.509,136.868,189.382,177.883,28.7639,397.67,-184.619,263.095,0,0,0,0
15701,246552803,3065,1911.688803,-16.4878,-179.135,970.493,-166.428,284.166,158.835,180.929,189.454,33.8276,392.147,-183.386,247.274,0,0,0,0
15702,246584208,3065,2082.184616,4.14726,-184.448,967.027,-128.781,268.891,192.551,205.737,185.159,62.7525,409.657,-192.625,292.117,0,0,0,0
15703,246615615,3065,2209.780518,26.6838,-148.706,996.79,-155.369,273.803,213.2,222.483,205.516,88.7699,379.45,-171.49,278.649,0,0,0,0
15704,246647024,3066,2370.451150,23.2291,-128.076,996.318,-206.608,282.333,305.491,252.161,164.156,127.546,380.546,-138.457,311.813,0,0,0,0
15705,246678435,3066,2548.316632,62.6759,-108.282,1014.02,-194.085,301.926,314.328,295.63,166.933,149.985,349.989,-88.6096,283.809,0,0,0,0
15706,246709848,3067,2603.723308,78.1315,-125.6,975.652,-132.387,294.896,327.975,305.309,151.289,164.11,367.732,-79.0784,275.693,0,0,0,0
15707,246741263,3067,2662.296363,54.4886,-99.8626,999.402,-127.805,281.611,343.071,317.253,168.06,149.634,384.41,-66.6945,258.729,0,0,0,0
15708,246772680,3067,2545.427902,46.8544,-100.128,952.087,-116.174,344.264,289.843,311.995,154.564,170.619,363.09,-78.4126,206.827,0,0,0,0
15709,246804099,3068,2497.698335,2.12171,-88.3394,930.773,-107.481,370.038,283,289.533,137.056,203.5,337.642,-103.297,243.152,0,0,0,0
15710,246835520,3068,2472.626638,23.3978,-85.6628,948.567,-141.852,329.811,281.836,303.347,112.548,182.338,349.051,-78.6753,247.923,0,0,0,0
15711,246866943,3069,2434.328822,15.5753,-101.822,980.362,-129.221,339.776,254.681,315.951,117.334,143.551,360.335,-108.054,245.861,0,0,0,0
15712,246898368,3069,2426.332476,-41.2383,-107.093,1044.03,-160.362,317.17,291.766,308.556,105.963,153.98,365.51,-121.956,270.002,0,0,0,0
15713,246929795,3069,2507.582301,-2.1505,-56.3091,989.935,-136.737,326.25,266.537,326.159,103.673,180.117,336.994,-105.017,278.131,0,0,0,0
15714,246961224,3070,2618.663753,5.9461,-77.5281,1017.6,-114.939,334.898,251.562,349.037,90.8854,153.034,371.246,-78.8914,315.812,0,0,0,0
15715,246992655,3070,2485.318068,11.9442,-90.6922,970.611,-123.318,335.792,229.461,304.503,90.7972,134.319,396.228,-66.2759,291.949,0,0,0,0
15716,247024088,3071,2466.132130,24.951,-83.9688,1010.33,-159.467,344.62,189.296,318.449,109.082,170.832,355.782,-80.9639,267.193,0,0,0,0
15717,247055523,3071,2438.027632,20.8593,-92.0808,1015.22,-164.793,350.32,161.447,314.052,113.789,157.969,371.208,-100.953,290.993,0,0,0,0
15718,247086960,3071,2309.502147,1.77645,-100.305,1024.1,-160.064,336.333,148.28,322.653,75.4953,130.256,356.01,-138.657,313.628,0,0,0,0
15719,247118399,3072,2397.385796,-1.40498,-100.475,1044.04,-166.214,316.16,149.242,330.392,101.918,151.605,367.114,-120.041,325.051,0,0,0,0
15720,247149840,3072,2568.907523,-22.5776,-93.647,1045.91,-161.492,365.857,132.132,351.855,130.479,183.892,356.37,-80.0288,360.156,0,0,0,0
