k,n,X,Msm,sum_M_pi,Mplus,B,C,E,H=C-2E,float_resid
6,412,170568,-1293,-1377,-2670,-1350.1191907099671,30.238381419934285,-26.880809290032886,84.0,5.684341886080802e-14
6,413,171395,-1292,-1407,-2699,-1356.078846909588,13.157693819176075,-50.921153090411565,115.0,7.958078640513122e-13
6,414,172224,-1309,-1388,-2697,-1361.5343725693415,26.06874513868297,-26.465627430658003,79.0,1.0231815394945443e-12
6,415,173055,-1316,-1398,-2714,-1367.9964905789434,21.99298115788679,-30.0035094210553,82.0,2.6147972675971687e-12
6,416,173888,-1315,-1404,-2719,-1374.1640547324268,29.328109464853696,-29.83594526757173,89.0,2.8421709430404007e-12
6,417,174723,-1318,-1400,-2718,-1380.0628077691229,42.12561553824571,-19.937192230877656,82.0,1.0231815394945443e-12
6,418,175560,-1320,-1429,-2749,-1386.655111706111,24.310223412222058,-42.344888293888175,109.0,1.5916157281026244e-12
6,419,176399,-1322,-1392,-2714,-1392.9198512675773,71.83970253515463,0.9198512675791903,70.0,3.751665644813329e-12
6,420,177240,-1336,-1386,-2722,-1399.2641489796647,76.5282979593294,13.264148979664924,50.0,4.547473508864641e-13
6,421,178083,-1343,-1416,-2759,-1405.843733843717,52.68746768743404,-10.156266156282442,73.0,1.0800249583553523e-12
6,422,178928,-1349,-1423,-2772,-1411.738874675109,51.47774935021789,-11.26112532489131,74.0,5.115907697472721e-13
6,423,179775,-1364,-1413,-2777,-1418.159154912955,59.31830982591009,5.159154912956126,49.0,2.1600499167107046e-12
6,424,180624,-1365,-1433,-2798,-1423.4376507026884,48.87530140537683,-9.562349297312068,68.0,9.663381206337363e-13
6,425,181475,-1377,-1450,-2827,-1429.748540564423,32.49708112884582,-20.251459435575555,73.0,3.069544618483633e-12
6,426,182328,-1383,-1440,-2823,-1434.8523781341082,46.70475626821644,-5.147621865892148,57.0,7.389644451905042e-13
6,427,183183,-1384,-1450,-2834,-1440.9755210616472,47.95104212329443,-9.024478938352246,66.0,1.0800249583553523e-12
6,428,184040,-1412,-1439,-2851,-1447.3224978592425,43.644995718485006,8.322497859243867,27.0,2.7284841053187847e-12
6,429,184899,-1402,-1457,-2859,-1454.1712374164526,49.34247483290528,-2.828762583547501,55.0,2.8421709430404007e-13
6,430,185760,-1415,-1444,-2859,-1459.6967250464033,60.39345009280669,15.696725046404651,29.0,2.6147972675971687e-12
6,431,186623,-1403,-1456,-2859,-1466.4107927327873,73.82158546557457,10.410792732786518,53.0,1.5347723092418164e-12
6,432,187488,-1422,-1443,-2865,-1472.5577171305763,80.11543426115259,29.55771713057763,21.0,2.6716406864579767e-12
6,433,188355,-1424,-1470,-2894,-1478.9146766475033,63.82935329500651,8.914676647503114,46.0,2.8421709430404007e-13
6,434,189224,-1424,-1472,-2896,-1485.8359276397887,75.67185527957736,13.835927639788537,48.0,2.8421709430404007e-13
6,435,190095,-1430,-1465,-2895,-1491.2627208994447,87.52544179888946,26.26272089944601,35.0,2.5579538487363607e-12
6,436,190968,-1436,-1499,-2935,-1498.2376239291136,61.47524785822725,-0.7623760708869725,63.0,1.1937117960769683e-12
6,437,191843,-1432,-1514,-2946,-1504.559211948424,63.11842389684807,-9.440788051575595,82.0,7.389644451905042e-13
6,438,192720,-1442,-1503,-2945,-1510.2863729702524,75.57274594050477,7.286372970253751,61.0,2.7284841053187847e-12
6,439,193599,-1479,-1497,-2976,-1517.4207724045168,58.84154480903362,20.420772404515162,18.0,3.296918293926865e-12
6,440,194480,-1473,-1494,-2967,-1523.2174654923822,79.43493098476438,29.21746549238165,21.0,1.0800249583553523e-12
6,441,195363,-1491,-1480,-2971,-1530.8793855240056,90.75877104801111,50.87938552400459,-11.0,1.9326762412674725e-12
6,442,196248,-1509,-1504,-3013,-1538.3327553497797,63.66551069955949,34.332755349780655,-5.0,1.8189894035458565e-12
6,443,197135,-1524,-1532,-3056,-1545.6784283144138,35.3568566288277,13.678428314413367,8.0,9.663381206337363e-13
6,444,198024,-1523,-1525,-3048,-1552.5265238281115,57.05304765622304,27.52652382810956,2.0,3.922195901395753e-12
6,445,198915,-1542,-1523,-3065,-1559.8772792946465,54.75455858929308,36.87727929464543,-19.0,2.2168933355715126e-12
6,446,199808,-1544,-1544,-3088,-1567.2374361810002,46.4748723620005,23.237436180999538,0.0,1.4210854715202004e-12
6,447,200703,-1548,-1547,-3095,-1574.0146472469742,53.02929449394833,27.014647246974988,-1.0,1.6484591469634324e-12
6,448,201600,-1553,-1567,-3120,-1581.5641979334432,43.12839586688642,14.5641979334425,14.0,1.4210854715202004e-12
6,449,202499,-1551,-1564,-3115,-1589.6031540811018,64.20630816220364,25.603154081102986,13.0,2.3305801732931286e-12
6,450,203400,-1571,-1592,-3163,-1597.5800140300182,32.16002806003644,5.580014030018816,21.0,1.1937117960769683e-12
6,451,204303,-1574,-1634,-3208,-1606.816602055489,5.633204110978113,-27.183397944511142,60.0,3.979039320256561e-13
6,452,205208,-1579,-1624,-3203,-1616.2162771277392,29.432554255478408,-7.783722872259432,45.0,2.7284841053187847e-12
6,453,206115,-1599,-1619,-3218,-1625.3978974015777,32.79579480315533,6.3978974015781205,20.0,9.094947017729282e-13
6,454,207024,-1615,-1612,-3227,-1634.3030506145442,41.60610122908838,22.303050614544475,-3.0,5.684341886080801e-13
6,455,207935,-1628,-1573,-3201,-1643.9810406716626,86.96208134332528,70.98104067166528,-55.0,5.286437954055145e-12
6,456,208848,-1645,-1576,-3221,-1653.0474602963573,85.09492059271452,77.04746029635638,-69.0,1.7621459846850485e-12
6,457,209763,-1652,-1592,-3244,-1662.342278045141,80.68455609028206,70.3422780451397,-60.0,2.6716406864579767e-12
6,458,210680,-1651,-1591,-3242,-1671.2422920625804,100.48458412516084,80.2422920625792,-60.0,2.4442670110147446e-12
6,459,211599,-1676,-1616,-3292,-1681.2655386195318,70.5310772390635,65.26553861953201,-60.0,5.115907697472721e-13
6,460,212520,-1677,-1623,-3300,-1690.6720869591657,81.34417391833131,67.67208695916545,-54.0,3.979039320256561e-13
6,461,213443,-1671,-1642,-3313,-1699.3149882622631,85.62997652452623,57.31498826226343,-29.0,6.252776074688882e-13
6,462,214368,-1682,-1683,-3365,-1708.6156825690719,52.2313651381437,25.615682569071936,1.0,1.7053025658242404e-13
6,463,215295,-1695,-1666,-3361,-1716.200531028212,71.40106205642405,50.200531028211,-29.0,2.0463630789890885e-12
6,464,216224,-1699,-1665,-3364,-1723.9447244230732,83.88944884614648,58.94472442307185,-34.0,2.7853275241795927e-12
6,465,217155,-1702,-1691,-3393,-1731.2319158883797,69.46383177675943,40.231915888380655,-11.0,1.8758328224066645e-12
6,466,218088,-1716,-1704,-3420,-1737.7522320119251,55.50446402385023,33.752232011926395,-12.0,2.5579538487363607e-12
6,467,219023,-1716,-1715,-3431,-1744.2681245860058,57.536249172011594,29.268124586004006,-1.0,3.581135388230905e-12
6,468,219960,-1733,-1702,-3435,-1750.993740036896,66.98748007379209,48.99374003689471,-31.0,2.6716406864579767e-12
6,469,220899,-1746,-1690,-3436,-1758.166290207109,80.33258041421777,68.16629020710931,-56.0,8.526512829121202e-13
6,470,221840,-1764,-1695,-3459,-1764.0083418295678,69.01668365913565,69.008341829567,-69.0,1.6484591469634324e-12
6,471,222783,-1764,-1697,-3461,-1771.6224771072216,82.24495421444317,74.62247710722318,-67.0,3.183231456205249e-12
6,472,223728,-1778,-1692,-3470,-1778.984230380634,87.96846076126803,86.98423038063498,-86.0,1.9326762412674725e-12
6,473,224675,-1779,-1718,-3497,-1787.440623762791,77.88124752558178,69.44062376278936,-61.0,3.069544618483633e-12
6,474,225624,-1789,-1701,-3490,-1793.8519305889827,97.70386117796534,92.85193058898301,-88.0,6.821210263296962e-13
6,475,226575,-1798,-1738,-3536,-1801.6650572952426,67.33011459048521,63.66505729524519,-60.0,5.172751116333529e-12
6,476,227528,-1792,-1744,-3536,-1809.991729317465,83.98345863492978,65.99172931746392,-48.0,1.9326762412674725e-12
6,477,228483,-1803,-1753,-3556,-1817.4320729611256,78.86414592225128,64.4320729611255,-50.0,2.8421709430404007e-13
6,478,229440,-1820,-1716,-3536,-1825.0423573767202,114.0847147534405,109.04235737672008,-104.0,3.410605131648481e-13
6,479,230399,-1815,-1661,-3476,-1833.1717176078619,190.34343521572373,172.17171760786147,-154.0,7.958078640513122e-13
6,480,231360,-1821,-1688,-3509,-1840.8533620735093,172.70672414701858,152.8533620735044,-133.0,9.777068044058979e-12
6,481,232323,-1825,-1718,-3543,-1849.003894235378,155.00778847075617,131.00389423537825,-107.0,3.410605131648481e-13
6,482,233288,-1830,-1753,-3583,-1856.3315095038859,129.6630190077717,103.3315095038875,-77.0,3.296918293926865e-12
6,483,234255,-1842,-1777,-3619,-1863.4526219678455,107.90524393569103,86.45262196784546,-65.0,1.1368683772161603e-13
6,484,235224,-1836,-1768,-3604,-1870.0976795875301,136.19535917506028,102.09767958753002,-68.0,2.2737367544323206e-13
6,485,236195,-1851,-1806,-3657,-1876.8853928873864,96.77078577477278,70.88539288738673,-45.0,6.821210263296962e-13
6,486,237168,-1854,-1811,-3665,-1882.174109699485,99.34821939896983,71.17410969948267,-43.0,4.490630090003833e-12
6,487,238143,-1862,-1839,-3701,-1888.0905837704174,75.18116754083485,49.09058377041549,-23.0,3.865352482534945e-12
6,488,239120,-1859,-1837,-3696,-1894.0011406352385,92.00228127047694,57.001140635241455,-22.0,5.9685589803848416e-12
6,489,240099,-1879,-1843,-3722,-1899.912037193838,77.82407438767586,56.91203719383864,-36.0,1.4210854715202004e-12
6,490,241080,-1889,-1841,-3730,-1905.2611776797003,80.52235535940054,64.26117767969987,-48.0,7.958078640513122e-13
6,491,242063,-1882,-1842,-3724,-1911.665056584643,99.33011316928605,69.66505658464382,-40.0,1.5916157281026244e-12
6,492,243048,-1884,-1873,-3757,-1916.3851974669174,75.77039493383472,43.385197466916736,-11.0,1.2505552149377763e-12
6,493,244035,-1896,-1888,-3784,-1922.143980655107,60.28796131021409,34.14398065510727,-8.0,4.547473508864641e-13
6,494,245024,-1894,-1885,-3779,-1926.4645745824923,73.92914916498466,41.464574582494805,-9.0,4.945377440890297e-12
6,495,246015,-1906,-1898,-3804,-1932.6426563216844,61.2853126433688,34.64265632168269,-8.0,3.410605131648481e-12
6,496,247008,-1899,-1897,-3796,-1936.5904933114116,77.18098662282318,39.590493311411365,-2.0,4.547473508864641e-13
6,497,248003,-1903,-1913,-3816,-1942.712222546174,69.42444509234792,29.712222546173365,10.0,1.1937117960769683e-12
6,498,249000,-1911,-1892,-3803,-1947.9405488393897,92.8810976787795,55.94054883939097,-19.0,2.4442670110147446e-12
6,499,249999,-1919,-1880,-3799,-1953.1113338578853,107.22266771577051,73.1113338578864,-39.0,2.2737367544323206e-12
6,500,251000,-1923,-1923,-3846,-1958.5177457190855,71.035491438171,35.51774571908663,0.0,2.2737367544323206e-12
6,501,252003,-1931,-1908,-3839,-1964.9900972995827,90.98019459916532,56.9900972995822,-23.0,9.094947017729282e-13
6,502,253008,-1947,-1931,-3878,-1971.2401056945143,64.48021138902868,40.2401056945134,-16.0,1.8758328224066645e-12
6,503,254015,-1949,-1920,-3869,-1977.7245108951959,86.44902179039173,57.72451089519734,-29.0,2.9558577807620168e-12
6,504,255024,-1961,-1907,-3868,-1983.3202632736247,98.64052654724946,76.32026327362473,-54.0,0.0
6,505,256035,-1973,-1892,-3865,-1990.2263464739076,115.4526929478152,98.22634647390467,-81.0,5.8548721426632255e-12
6,506,257048,-1973,-1925,-3898,-1997.7287016575642,97.45740331512843,72.72870165756609,-48.0,3.751665644813329e-12
6,507,258063,-1986,-1933,-3919,-2004.4406030504474,89.88120610089481,71.44060305044766,-53.0,5.115907697472721e-13
6,508,259080,-1982,-1964,-3946,-2010.7550212657545,75.51004253150904,46.75502126575435,-18.0,3.410605131648481e-13
6,509,260099,-1985,-1975,-3960,-2016.2828919966978,72.5657839933956,41.2828919966976,-10.0,3.979039320256561e-13
6,510,261120,-1980,-2000,-3980,-2023.1064947362545,66.21298947250898,23.106494736252046,20.0,4.888534022029489e-12
6,511,262143,-1987,-2011,-3998,-2028.8388092625476,59.67761852509511,17.838809262548352,24.0,1.5916157281026244e-12
6,512,263168,-1990,-2028,-4018,-2036.6673108575555,55.3346217151111,8.667310857552792,38.0,5.5138116294983774e-12
6,513,264195,-1991,-2000,-3991,-2042.8814817967727,94.76296359354546,42.881481796774835,9.0,4.206412995699793e-12
6,514,265224,-1995,-2001,-3996,-2049.247946982039,102.49589396407828,48.24794698203843,6.0,1.4210854715202004e-12
6,515,266255,-2011,-2015,-4026,-2057.2513120513736,88.50262410274718,42.25131205137512,4.0,3.069544618483633e-12
6,516,267288,-2011,-2014,-4025,-2063.8054457050484,102.61089141009688,49.80544570504517,3.0,6.536993168992922e-12
6,517,268323,-2048,-2004,-4052,-2071.8566678037632,91.71333560752646,67.85666780376269,-44.0,1.0800249583553523e-12
6,518,269360,-2052,-2001,-4053,-2079.7350457231128,106.47009144622552,78.73504572311316,-51.0,7.958078640513122e-13
6,519,270399,-2062,-2009,-4071,-2086.3206610606253,101.6413221212506,77.3206610606253,-53.0,0.0
6,520,271440,-2074,-2023,-4097,-2094.1339172842854,91.26783456857083,71.13391728428488,-51.0,1.0800249583553523e-12
6,521,272483,-2064,-2015,-4079,-2101.4005748583086,123.80114971661715,86.40057485830849,-49.0,1.7053025658242404e-13
6,522,273528,-2071,-2049,-4120,-2108.7497282722866,97.49945654457315,59.74972827228905,-22.0,4.945377440890297e-12
6,523,274575,-2073,-2080,-4153,-2115.900159924676,78.80031984935158,35.900159924677325,7.0,3.069544618483633e-12
6,524,275624,-2092,-2098,-4190,-2123.5052331603274,57.010466320654814,25.50523316032229,6.0,1.0231815394945443e-11
6,525,276675,-2101,-2091,-4192,-2130.0103406249664,68.02068124993275,39.01034062496828,-10.0,3.808509063674137e-12
6,526,277728,-2087,-2083,-4170,-2138.885233446169,107.77046689233794,55.885233446170446,-4.0,2.9558577807620168e-12
6,527,278783,-2092,-2104,-4196,-2146.381904441615,96.76380888323001,42.38190444161228,12.0,5.4569682106375694e-12
6,528,279840,-2103,-2138,-4241,-2153.552686299109,66.10537259821831,15.552686299108842,35.0,6.252776074688882e-13
6,529,280899,-2109,-2156,-4265,-2160.775711172796,56.55142234559207,4.775711172795582,47.0,9.094947017729282e-13
6,530,281960,-2105,-2145,-4250,-2167.269532614104,84.53906522820762,22.269532614103156,40.0,1.3073986337985843e-12
6,531,283023,-2111,-2160,-4271,-2172.834111295865,74.66822259173023,12.834111295865682,49.0,1.1368683772161603e-12
6,532,284088,-2095,-2208,-4303,-2178.487336655947,53.97467331189364,-29.512663344052328,113.0,1.7053025658242404e-12
6,533,285155,-2102,-2175,-4277,-2185.4308270868914,93.86165417378288,10.430827086889565,73.0,3.751665644813329e-12
6,534,286224,-2113,-2194,-4307,-2190.1880979200746,73.3761958401492,-3.8119020799221346,81.0,6.536993168992922e-12
6,535,287295,-2118,-2197,-4315,-2197.3798699283325,79.75973985666496,0.3798699283316296,79.0,1.7053025658242404e-12
6,536,288368,-2126,-2226,-4352,-2205.037454786634,58.07490957326809,-20.962545213369822,100.0,7.73070496506989e-12
6,537,289443,-2126,-2232,-4358,-2211.345083539237,64.69016707847368,-20.65491646076495,106.0,3.581135388230905e-12
6,538,290520,-2135,-2227,-4362,-2217.6829340158483,73.36586803169666,-9.317065984152691,92.0,2.0463630789890885e-12
6,539,291599,-2141,-2238,-4379,-2224.6566213206706,70.31324264134128,-13.343378679330016,97.0,1.3073986337985843e-12
6,540,292680,-2153,-2251,-4404,-2231.8872076147873,59.774415229574515,-19.112792385212316,98.0,8.526512829121202e-13
6,541,293763,-2153,-2268,-4421,-2239.125632609039,57.251265218077606,-28.874367390960856,115.0,6.821210263296962e-13
6,542,294848,-2153,-2289,-4442,-2245.3495898759347,48.69917975186945,-43.65041012406908,136.0,7.617018127348274e-12
6,543,295935,-2165,-2322,-4487,-2253.0529424118686,19.105884823737142,-68.94705758813399,157.0,5.115907697472721e-12
6,544,297024,-2168,-2314,-4482,-2259.943060630635,37.88612126127009,-54.05693936936635,146.0,2.7853275241795927e-12
6,545,298115,-2165,-2352,-4517,-2266.266174702403,15.532349404806155,-85.73382529759854,187.0,3.240074875066057e-12
6,546,299208,-2168,-2398,-4566,-2271.7746850001577,-22.45062999968468,-126.22531499983972,230.0,5.229594535194337e-12
6,547,300303,-2175,-2409,-4584,-2278.748588270638,-26.50282345872438,-130.25141172936495,234.0,5.5138116294983774e-12
6,548,301400,-2178,-2370,-4548,-2285.266815032128,22.533630064255703,-84.73318496787252,192.0,7.389644451905042e-13
6,549,302499,-2196,-2365,-4561,-2292.3677176827623,23.73543536552461,-72.63228231723687,169.0,1.6484591469634324e-12
6,550,303600,-2200,-2371,-4571,-2298.6350995725547,26.270199145109473,-72.3649004274441,171.0,2.3305801732931286e-12
6,551,304703,-2203,-2388,-4591,-2304.984264829679,18.968529659357955,-83.01573517032091,185.0,2.2737367544323206e-13
6,552,305808,-2221,-2383,-4604,-2312.117520192117,20.2350403842338,-70.88247980788142,162.0,3.353761712787673e-12
6,553,306915,-2232,-2396,-4628,-2318.276328376273,8.552656752545772,-77.72367162372916,164.0,4.092726157978177e-12
6,554,308024,-2235,-2413,-4648,-2327.4086817761645,6.81736355232897,-85.59131822383466,178.0,1.7053025658242404e-12
6,555,309135,-2245,-2410,-4655,-2334.583739639544,14.167479279088184,-75.4162603604546,165.0,2.6147972675971687e-12
6,556,310248,-2268,-2418,-4686,-2342.3087782377884,-1.3824435244232518,-75.69122176220844,150.0,6.366462912410498e-12
6,557,311363,-2272,-2409,-4681,-2350.9766226618194,20.95324532363884,-58.02337733818206,137.0,2.9558577807620168e-12
6,558,312480,-2277,-2414,-4691,-2360.1057422339163,29.211484467832634,-53.89425776608124,137.0,4.888534022029489e-12
6,559,313599,-2293,-2409,-4702,-2368.454692741317,34.90938548263421,-40.545307258681845,116.0,2.1032064978498966e-12
6,560,314720,-2305,-2437,-4742,-2378.7682991587276,15.536598317455173,-58.2317008412692,132.0,6.423306331271306e-12
6,561,315843,-2306,-2440,-4746,-2388.6321089366124,31.26421787322488,-51.367891063385144,134.0,4.831690603168681e-12
6,562,316968,-2331,-2434,-4765,-2397.8617334880228,30.72346697604553,-36.13826651197758,103.0,6.821210263296962e-13
6,563,318095,-2345,-2430,-4775,-2409.358896804042,43.71779360808432,-20.641103195958465,85.0,1.2505552149377763e-12
6,564,319224,-2357,-2443,-4800,-2418.4047231590393,36.8094463180787,-24.595276840959173,86.0,2.9558577807620168e-12
6,565,320355,-2369,-2427,-4796,-2428.643859050442,61.287718100884376,1.6438590504372428,58.0,9.890754881780595e-12
6,566,321488,-2382,-2409,-4791,-2437.3069381728924,83.61387634578477,28.306938172892956,27.0,1.1368683772161603e-12
6,567,322623,-2399,-2381,-4780,-2447.1172574702505,114.23451494050096,66.11725747025068,-18.0,3.979039320256561e-13
6,568,323760,-2415,-2399,-4814,-2456.750005683545,99.50001136709034,57.750005683547016,-16.0,3.694822225952521e-12
