n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
30000,900060000,11189,-3709.529815,-1278.22,103.412,278.27,-265.928,30.077,-184.998,-6.21002,-479.003,168.684,-425.062,-430.036,-851.609,-196.177,-172.727,0,0
30001,900120003,11190,-3753.436993,-1303.74,113.124,276.256,-321.123,11.0677,-166.378,-18.6093,-434.936,177.472,-394.115,-460.969,-864.757,-180.129,-186.599,0,0
30002,900180008,11191,-3785.884176,-1324.25,99.7306,249.343,-270.322,9.88594,-190.636,-20.0737,-391.132,129.258,-386.605,-438.193,-820.359,-279.375,-153.157,0,0
30003,900240015,11192,-3505.086312,-1308.85,102.491,267.483,-179.742,-20.1226,-180.135,-55.2288,-366.003,206.12,-366.163,-459.771,-808.304,-169.873,-166.988,0,0
30004,900300024,11192,-3694.499606,-1255.44,92.1465,246.457,-168.836,-109.305,-164.516,-101.567,-384.326,249.764,-410.205,-528.779,-782.887,-200.783,-176.22,0,0
30005,900360035,11193,-3726.267767,-1229.13,114.853,212.644,-214.151,-83.4943,-224.721,-107.657,-378.65,231.368,-378.692,-560.049,-747.788,-148.606,-212.195,0,0
30006,900420048,11194,-3594.191150,-1200.81,135.558,260.666,-261.304,-92.5636,-226.159,-92.9386,-345.518,238.415,-352.528,-591.646,-730.74,-162.874,-171.751,0,0
30007,900480063,11194,-3502.520609,-1153.58,143.313,247.901,-257.619,-38.5769,-250.361,-85.5247,-336.586,200.466,-311.95,-610.906,-737.144,-169.133,-142.822,0,0
30008,900540080,11195,-3417.834605,-1105.34,123.964,277.969,-308.778,-15.7101,-222.687,-81.5566,-329.973,205.317,-309.559,-606.172,-719.973,-166.296,-159.038,0,0
30009,900600099,11196,-3387.035579,-1120.2,97.7685,359.146,-318.935,-10.9591,-213.953,-85.0861,-353.777,185.038,-352.042,-597.691,-673.579,-130.41,-172.357,0,0
30010,900660120,11197,-3289.798625,-1064.05,65.4682,318.316,-250.15,-8.86038,-254.334,-46.1796,-324.974,172.412,-288.241,-615.729,-637.817,-232.698,-122.965,0,0
30011,900720143,11197,-3545.774420,-1125.99,54.2191,290.593,-241.365,52.8898,-356.662,-88.2099,-332.043,148.674,-319.865,-650.185,-575.81,-227.175,-174.85,0,0
30012,900780168,11198,-3506.923292,-1162.92,53.9676,251.704,-208.366,8.75252,-345.928,-58.6797,-307.974,135.05,-236.992,-606.58,-551.383,-268.76,-208.816,0,0
30013,900840195,11199,-3353.874078,-1123.94,46.7674,254.974,-201.642,4.7305,-368.138,8.10218,-297.366,175.845,-226.18,-635.629,-543.39,-254.693,-193.309,0,0
30014,900900224,11200,-3175.149531,-1100.96,46.4624,311.187,-170.7,-49.4667,-343.466,36.0704,-316.783,195.29,-211.095,-584.235,-538.368,-286.298,-162.785,0,0
30015,900960255,11200,-3076.667326,-1100.07,73.311,293.505,-185.867,-6.19923,-375.966,82.4213,-277.976,167.558,-181.853,-574.172,-510.849,-324.541,-155.965,0,0
30016,901020288,11201,-3068.485972,-1011.18,69.0549,293.711,-209.988,104.483,-411.122,49.2558,-304.176,90.057,-167.483,-565.166,-532.153,-305.992,-167.793,0,0
30017,901080323,11202,-3226.283542,-1029.37,47.8499,347.023,-269.05,2.45722,-354.449,81.3483,-352.567,26.0549,-160.971,-548.237,-525.483,-315.614,-175.275,0,0
30018,901140360,11203,-3270.778474,-1051.56,21.6426,333.33,-252.171,1.42972,-365.778,76.8811,-388.307,-0.95903,-100.227,-524.029,-545.631,-280.978,-194.423,0,0
30019,901200399,11203,-3514.037898,-1082.84,28.4865,352.691,-286.237,10.4022,-423.047,26.7843,-386.506,-18.7196,-111.727,-567.552,-546.926,-294.251,-214.599,0,0
30020,901260440,11204,-3521.446809,-1056.11,1.22567,376.991,-277.254,-47.5136,-361.555,-17.5001,-438.116,4.85691,-104.771,-561.728,-572.341,-261.932,-205.698,0,0
30021,901320483,11205,-3580.050109,-1087.48,10.1185,405.346,-314.435,-67.7181,-335.536,-35.718,-434.249,-7.81237,-53.3136,-533.254,-624.225,-259.794,-241.983,0,0
30022,901380528,11206,-3446.307856,-1048.83,-15.0935,368.642,-271.401,-69.6351,-317.981,-29.6924,-425.446,-46.1525,-19.9431,-502.809,-580.706,-245.506,-241.751,0,0
30023,901440575,11206,-3439.957771,-1041.28,8.74566,349.204,-300.473,-66.6083,-297.371,-21.0987,-387.386,-52.6488,-16.4293,-535.998,-627,-187.378,-264.234,0,0
30024,901500624,11207,-3469.753612,-1055.73,26.5825,309.44,-260.444,16.2967,-395.471,-55.3226,-381.456,-72.6537,-40.0553,-532.96,-638.711,-103.234,-286.039,0,0
30025,901560675,11208,-3375.054657,-1062.26,32.4706,374.942,-289.523,9.2029,-385.627,-8.60886,-375.389,-12.1423,-68.321,-531.541,-687.409,-103.122,-267.727,0,0
30026,901620728,11209,-3565.595220,-1071.79,-23.7461,355.333,-277.44,-26.7176,-385.076,-50.7052,-352.262,-50.5624,-90.1358,-551.931,-721.363,-112.682,-206.52,0,0
30027,901680783,11209,-3471.573440,-1050.41,-8.80917,360.831,-263.522,17.1861,-396.414,-40.1202,-382.589,-83.588,-64.4929,-522.474,-737.538,-129.255,-170.38,0,0
30028,901740840,11210,-3656.531565,-1035.02,-27.977,324.268,-292.445,40.147,-389.393,-35.1568,-383.722,-118.664,-110.117,-529.635,-700.652,-207.813,-190.354,0,0
30029,901800899,11211,-3580.771181,-1029.72,-24.0937,310.706,-287.421,-11.7813,-301.553,3.62051,-366.726,-135.93,-97.5345,-519.349,-738.221,-182.601,-200.162,0,0
30030,901860960,11212,-3623.279171,-1072.42,-64.2126,372.245,-207.403,4.17815,-353.128,9.58377,-443.603,-154.366,-151.369,-558.083,-736.195,-112.561,-155.944,0,0
30031,901921023,11212,-3465.356856,-1003.21,-42.2804,351.784,-240.382,22.3121,-305.34,-7.8288,-446.928,-171.444,-132.636,-503.579,-756.835,-56.3607,-172.631,0,0
30032,901981088,11213,-3614.091995,-1064.99,-49.453,398.264,-299.258,-53.6793,-248.446,-18.1182,-462.737,-164.524,-99.6166,-535.815,-798.132,-19.034,-198.55,0,0
30033,902041155,11214,-3963.563196,-1119.87,-53.4719,437.85,-370.243,-88.6673,-283.725,20.8449,-501.874,-179.421,-163.385,-604.251,-787.518,-17.5919,-252.242,0,0
30034,902101224,11215,-4147.454210,-1122.73,-62.5956,439.324,-441.066,-110.711,-244.887,12.556,-539.809,-197.162,-158.019,-611.144,-878.089,10.187,-243.306,0,0
30035,902161295,11215,-3923.336990,-1053.69,-19.668,462.065,-473.054,-114.471,-226.284,77.2673,-589.883,-209.973,-215.847,-605.443,-827.061,94.0835,-221.377,0,0
30036,902221368,11216,-4356.212622,-1187.64,-22.7429,489.479,-520.883,-144.347,-236.504,-3.20827,-561.078,-259.459,-292.549,-598.374,-891.05,103.827,-231.679,0,0
30037,902281443,11217,-4519.121658,-1177.69,6.23351,448.161,-562.876,-187.399,-250.611,-23.1243,-508.278,-255.54,-301.321,-632.689,-973.756,129.968,-230.202,0,0
30038,902341520,11218,-4337.709473,-1155.72,-30.8949,465.783,-532.652,-220.391,-199.069,-1.22781,-478.028,-245.895,-311.23,-619.402,-911.347,142.51,-240.141,0,0
30039,902401599,11218,-4380.923150,-1180.85,-70.8696,494.46,-525.538,-189.039,-218.291,-6.82906,-510.288,-222.451,-278.861,-607.466,-950.463,196.962,-311.397,0,0
30040,902461680,11219,-4457.093429,-1216.97,-58.9492,440.075,-456.43,-265.037,-188.578,-29.7435,-538.36,-196.33,-318.341,-560.925,-998.262,209.943,-279.181,0,0
30041,902521763,11220,-4653.883759,-1239.19,-135.978,410.745,-416.211,-255.149,-189.565,-65.9147,-525.43,-175.612,-294.962,-605.382,-1058.84,169.163,-271.564,0,0
30042,902581848,11221,-4818.060692,-1261.39,-142.008,410.41,-388.051,-196.971,-275.848,-104.141,-558.37,-214.633,-290.587,-583.276,-1057.29,141.491,-297.392,0,0
30043,902641935,11221,-4764.277591,-1291.69,-137.988,541.18,-492.889,-201.973,-270.192,-149.56,-531.854,-233.329,-243.348,-621.594,-970.894,115.746,-275.89,0,0
30044,902702024,11222,-4981.332251,-1348.98,-156.072,553.839,-556.624,-193.801,-289.244,-195.477,-541.446,-214.928,-264.413,-595.074,-968.057,96.3277,-307.378,0,0
30045,902762115,11223,-5065.369778,-1402.37,-163.003,532.603,-554.524,-144.803,-281.353,-213.834,-553.192,-259.56,-220.882,-588.862,-982.599,80.0285,-313.023,0,0
30046,902822208,11224,-5134.525757,-1389.74,-187.038,485.31,-567.206,-160.691,-257.638,-211.627,-563.588,-233.782,-263.083,-606.705,-934.101,92.4181,-337.049,0,0
30047,902882303,11224,-4847.284900,-1392.21,-168.022,486.176,-566.107,-85.4039,-208.98,-183.98,-544.33,-231.063,-191.768,-603.475,-971.912,135.909,-322.118,0,0
30048,902942400,11225,-4892.655469,-1367.67,-137.009,435.875,-552.85,-67.4123,-201.976,-221.216,-572.602,-258.217,-195.337,-571.073,-1026.94,138.664,-294.891,0,0
30049,903002499,11226,-4937.651915,-1428.23,-112.944,446.682,-545.537,-102.304,-195.264,-201.448,-533.413,-290.571,-153.385,-569.211,-1068.23,157.403,-341.201,0,0
30050,903062600,11227,-5145.559465,-1457.77,-151.984,479.482,-589.282,-151.138,-166.495,-212.43,-559.547,-340.27,-180.665,-531.759,-1062.54,80.4158,-301.577,0,0
30051,903122703,11227,-5011.272854,-1404.41,-151.87,522.391,-591.082,-118.971,-205.605,-209.725,-549.293,-290.735,-154.781,-564.627,-1060.23,81.316,-313.647,0,0
30052,903182808,11228,-4834.695263,-1392.04,-121.862,543.133,-549.668,-92.8086,-202.892,-216.892,-525.563,-247.287,-186.259,-579.325,-1041.31,100.963,-322.881,0,0
30053,903242915,11229,-4660.293891,-1372.76,-102.802,570.087,-565.473,-118.707,-187.951,-173.25,-513.63,-254.177,-225.9,-551.416,-1008.39,138.565,-294.485,0,0
30054,903303024,11230,-4634.380116,-1351.48,-129.744,571.877,-508.116,-74.4311,-264.241,-186.232,-564.029,-222.464,-238.083,-555.072,-1002.04,179.458,-289.779,0,0
30055,903363135,11230,-4668.568906,-1371.29,-100.635,553.88,-476.924,-44.2104,-281.531,-192.278,-567.518,-222.098,-250.855,-591.128,-1000.11,113.654,-237.525,0,0
30056,903423248,11231,-4420.681370,-1252.09,-74.6312,551.717,-483.463,10.8863,-267.587,-182.768,-544.656,-220.904,-263.561,-612.574,-945.211,127.717,-263.56,0,0
30057,903483363,11232,-4592.462301,-1293.98,-77.4735,504.607,-438.166,-82.0716,-236.707,-193.811,-594.405,-212.664,-258.887,-634.127,-972.367,117.595,-220.006,0,0
30058,903543480,11233,-4725.551983,-1362.86,-37.4206,492.598,-460.873,-106.741,-235.876,-203.046,-584.802,-189.345,-293.94,-653.196,-968.845,88.4948,-209.697,0,0
30059,903603599,11233,-4673.109661,-1317.84,-18.3165,487.59,-505.467,-116.587,-220.114,-184.033,-603.939,-152.569,-329.001,-585.334,-1019.09,117.427,-225.83,0,0
30060,903663720,11234,-4472.337601,-1335.81,-41.2147,478.521,-427.125,-128.434,-231.232,-164.145,-583.142,-141.654,-323.415,-546.079,-993.138,191.751,-227.221,0,0
30061,903723843,11235,-4150.935115,-1286.87,-13.0617,469.506,-356.781,-143.167,-191.53,-164.567,-579.498,-122.212,-274.458,-558.857,-967.341,252.226,-214.32,0,0
30062,903783968,11236,-4263.664105,-1236.93,-50.0135,465.486,-389.33,-113.016,-263.47,-134.616,-576.296,-108.362,-281.243,-606.827,-1006.28,198.3,-161.068,0,0
30063,903844095,11236,-4408.739511,-1288.08,-85.8117,476.626,-438.989,-110.746,-274.761,-132.725,-584.71,-136.453,-243.364,-597.139,-1043.59,211.957,-160.958,0,0
30064,903904224,11237,-4497.442499,-1242.22,-102.715,481.493,-483.489,-87.7169,-263.767,-130.839,-624.72,-153.143,-247.253,-593.052,-1039.99,157.436,-167.471,0,0
30065,903964355,11238,-4512.079378,-1254.45,-106.566,480.679,-480.153,-116.339,-280.008,-81.0798,-585.055,-190.826,-237.667,-558.328,-1026.68,89.5079,-165.12,0,0
30066,904024488,11239,-4839.864073,-1327.67,-130.42,514.648,-535.6,-139.134,-278.246,-132.313,-624.678,-184.969,-247.731,-573.408,-1055.13,103.082,-228.294,0,0
30067,904084623,11239,-4693.880081,-1308.99,-101.223,483.83,-548.266,-96.8143,-236.306,-139.493,-585.947,-205.269,-218.51,-518.712,-1050.89,57.4725,-224.763,0,0
30068,904144760,11240,-4515.263149,-1319.3,-102.131,513.897,-550.774,-85.6109,-201.367,-106.478,-525.081,-184.484,-184.697,-528.917,-1070.57,112.895,-282.647,0,0
30069,904204899,11241,-4431.549737,-1214.7,-97.8849,441.967,-505.282,-63.4711,-170.375,-143.844,-559.831,-184.848,-215.973,-594.673,-991.799,191.615,-322.449,0,0
30070,904265040,11242,-4485.348133,-1275.1,-100.744,432.136,-526.902,-114.039,-96.7335,-126.649,-533.232,-157.586,-243.022,-569.684,-1037.41,174.181,-310.57,0,0
30071,904325183,11242,-4265.244394,-1228.58,-80.5513,407.306,-532.356,-43.6673,-114.033,-64.8858,-487.244,-182.881,-247.442,-612.981,-991.835,254.374,-340.465,0,0
30072,904385328,11243,-4460.446058,-1216.06,-99.3612,358.417,-519.818,-88.701,-121.983,-102.252,-515.994,-199.305,-250.417,-619.411,-964.834,197.873,-318.598,0,0
30073,904445475,11244,-4557.071215,-1214.63,-102.12,398.633,-564.443,-93.3351,-108.05,-96.4928,-514.262,-208.333,-262.34,-643.583,-912.838,118.577,-353.85,0,0
30074,904505624,11245,-4565.849599,-1303.2,-20.9834,327.792,-561.74,-63.9649,-134.232,-101.482,-505.885,-240.163,-272.948,-569.506,-936.373,212.14,-395.306,0,0
30075,904565775,11245,-4618.592118,-1352.85,-38.6933,408.11,-600.368,-33.771,-226.359,-121.665,-512.094,-198.987,-271.514,-593.401,-951.389,244.698,-370.304,0,0
30076,904625928,11246,-4651.487248,-1432.5,-75.5079,416.209,-611.727,47.4215,-238.37,-76.5952,-535.232,-168.131,-281.771,-598.165,-933.099,221.47,-385.485,0,0
30077,904686083,11247,-4421.642370,-1395.25,-53.2713,358.521,-520.195,35.7828,-203.378,-84.0228,-529.305,-165.016,-248.9,-580.392,-933.452,264.396,-367.166,0,0
30078,904746240,11248,-4451.564954,-1439.98,-101.037,454.721,-553.667,20.088,-254.508,-66.0159,-488.191,-118.367,-262.536,-513.039,-1022.84,219.946,-326.14,0,0
30079,904806399,11248,-4366.103033,-1398.81,-102.752,475.082,-530.026,24.4554,-285.869,-50.0043,-477.133,-193.93,-265.94,-469.269,-989.335,296.9,-399.477,0,0
30080,904866560,11249,-4292.531830,-1433.62,-79.571,583.328,-545.449,88.5808,-324.704,-67.2512,-452.015,-212.157,-233.351,-483.103,-973.357,273.587,-433.445,0,0
30081,904926723,11250,-4281.802952,-1436.54,-54.2367,538.629,-559.98,165.055,-327.835,-92.4928,-437.964,-242.454,-177.624,-498.65,-948.976,254.125,-462.865,0,0
30082,904986888,11251,-4193.171312,-1460.44,-48.0072,574.924,-530.184,86.3002,-237.142,-61.4868,-449.236,-231.402,-185.259,-473.736,-929.359,252.361,-500.507,0,0
30083,905047055,11251,-4513.658251,-1475.43,-70.7265,587.379,-559.662,-9.28439,-211.214,-89.7353,-460.18,-324.56,-166.738,-524.49,-990.737,251.883,-470.158,0,0
30084,905107224,11252,-4238.728267,-1377.42,-128.448,686.615,-538.037,36.0716,-253.283,-91.7275,-492.389,-277.443,-104.144,-591.768,-946.24,282.808,-443.32,0,0
30085,905167395,11253,-4272.607522,-1360.5,-118.119,651.01,-589.356,45.3095,-253.359,-89.8465,-501.819,-259.481,-106.982,-576.141,-1038.37,354.918,-429.865,0,0
30086,905227568,11254,-4157.130255,-1329.58,-115.894,716.401,-650.734,16.836,-208.429,-76.9678,-466.088,-223.357,-103.754,-596.16,-1043.09,318.755,-395.07,0,0
30087,905287743,11254,-4011.293631,-1299.74,-54.5153,643.845,-653.165,91.1913,-229.682,8.85135,-508.902,-247.661,-140.873,-611.077,-976.323,336.976,-370.216,0,0
30088,905347920,11255,-3756.577810,-1235.9,-53.2417,666.228,-648.438,101.539,-272.637,23.7301,-471.238,-225.404,-147.931,-546.361,-931.274,378.595,-394.245,0,0
30089,905408099,11256,-3789.824224,-1247.15,-47.9168,634.666,-625.71,142.602,-317.48,13.7972,-455.385,-153.964,-156.346,-562.421,-992.245,366.91,-389.18,0,0
30090,905468280,11257,-3985.538042,-1233.4,3.40571,613.098,-663.985,151.298,-322.848,-19.5119,-530.267,-178.709,-205.834,-641.604,-940.626,349.57,-366.13,0,0
30091,905528463,11257,-3977.045083,-1211.73,-37.2206,611.637,-679.37,185.531,-346.748,2.30018,-522.891,-171.942,-182.173,-696.397,-908.197,356.117,-375.961,0,0
30092,905588648,11258,-3966.684224,-1112.06,-60.9516,582.009,-585.54,73.9338,-329.826,4.18211,-495.969,-199.568,-210.076,-711.847,-860.809,285.047,-345.211,0,0
30093,905648835,11259,-4111.411681,-1223.48,-77.529,561.595,-553.876,89.2216,-370.083,-44.7561,-433.109,-198.39,-208.066,-703.663,-806.584,211.522,-354.214,0,0
30094,905709024,11259,-4240.369345,-1254.89,-69.2112,530.015,-565.104,129.622,-390.924,-60.6931,-450.123,-204.021,-212.254,-710.918,-885.845,212.572,-308.594,0,0
30095,905769215,11260,-3999.699525,-1202.4,-62.8422,541.702,-600.441,176.257,-366.998,-34.1248,-474.942,-215.519,-175.592,-676.305,-905.44,267.642,-270.699,0,0
30096,905829408,11261,-4103.980595,-1210.89,-62.4756,506.117,-573.566,198.422,-390.081,-45.1269,-473.157,-218.61,-240.158,-677.601,-897.176,284.768,-304.442,0,0
30097,905889603,11262,-4283.897692,-1235.48,-62.0577,475.691,-578.909,162.88,-416.162,-33.1269,-454.227,-248.955,-249.981,-647.06,-908.765,226.228,-313.967,0,0
30098,905949800,11262,-4274.017181,-1190.07,-64.7446,461.312,-607.089,173.278,-433.181,-55.1893,-418.248,-283.993,-258.687,-640.048,-875.612,209.479,-291.227,0,0
30099,906009999,11263,-4253.406682,-1188.74,-105.278,514.882,-605.27,130.791,-398.324,-42.3766,-432.066,-324.736,-261.098,-595.262,-925.59,234.747,-255.085,0,0
30100,906070200,11264,-4413.595127,-1205.41,-102.916,466.497,-604.512,149.3,-426.284,-102.502,-436.275,-352.96,-258.73,-573.815,-863.633,110.786,-213.142,0,0
30101,906130403,11265,-4308.601881,-1205.17,-76.5028,436.113,-583.698,134.576,-420.19,-45.317,-470.483,-326.987,-222.923,-513.539,-889.624,84.5051,-209.365,0,0
30102,906190608,11265,-4187.937629,-1201.92,-50.092,449.724,-579.833,164.143,-438.333,-17.7549,-519.975,-313.692,-240.113,-493.008,-841.323,110.2,-215.96,0,0
30103,906250815,11266,-4409.034832,-1289.77,-112.63,472.494,-518.076,172.709,-480.414,-14.002,-506.933,-341.784,-230.25,-547.706,-852.724,49.0724,-209.026,0,0
30104,906311024,11267,-4646.876187,-1301.6,-126.273,472.046,-564.105,198.096,-473.5,-36.8195,-530.272,-344.598,-274.014,-536.16,-903.131,0.606727,-227.149,0,0
30105,906371235,11268,-4706.919298,-1322.53,-133.762,421.81,-544.3,221.369,-473.466,-72.0734,-495.155,-374.174,-278.369,-571.21,-928.353,52.3508,-209.053,0,0
30106,906431448,11268,-4733.491550,-1310.45,-160.356,437.409,-564.387,235.876,-457.552,-80.0125,-486.906,-335.185,-311.842,-567.256,-1017.44,83.701,-199.082,0,0
30107,906491663,11269,-4456.277137,-1274.47,-86.8985,389.275,-541.583,254.433,-435.46,-30.205,-487.988,-351.079,-253.183,-568.1,-908.618,10.3422,-172.746,0,0
30108,906551880,11270,-4244.655150,-1263.48,-112.443,489.92,-561.621,197.819,-433.486,-4.27035,-473.939,-301.122,-243.671,-539.879,-865.171,42.5676,-175.883,0,0
30109,906612099,11271,-4028.714791,-1233.57,-62.9374,464.674,-558.768,241.317,-409.399,-34.5244,-431.958,-283.396,-239.576,-495.432,-871.425,111.298,-225.013,0,0
30110,906672320,11271,-4141.880038,-1205.67,-47.536,428.474,-621.863,235.644,-423.369,-62.5279,-471.104,-254.824,-264.145,-472.441,-910.452,162.422,-234.491,0,0
30111,906732543,11272,-4133.613392,-1194.85,-69.981,461.275,-652.958,249.432,-468.688,-64.3424,-421.182,-259.119,-285.11,-494.545,-889.675,192.48,-236.349,0,0
30112,906792768,11273,-4184.969687,-1187.03,-63.5307,473.016,-705.005,224.751,-418.487,-83.4142,-403.068,-249.146,-256.53,-527.455,-896.616,211.248,-303.706,0,0
30113,906852995,11274,-3950.850456,-1116.3,-9.02927,481.863,-749.048,249.303,-490.518,-71.7294,-388.956,-182.1,-248.446,-483.686,-887.603,195.355,-249.96,0,0
30114,906913224,11274,-4038.847234,-1150.56,-24.5302,510.653,-734.097,200.685,-446.428,-127.673,-384.229,-180.943,-274.424,-497.25,-830.286,140.25,-240.017,0,0
30115,906973455,11275,-3686.958301,-1035.91,-18.9799,434.602,-663.2,168.293,-361.637,-67.6806,-346.862,-154.438,-288.773,-429.311,-820.476,144.627,-247.211,0,0
30116,907033688,11276,-3722.806598,-1055.26,-24.5343,402.385,-620.033,166.9,-381.546,-84.8117,-348.136,-150.243,-272.554,-466.885,-827.079,175.758,-236.769,0,0
30117,907093923,11277,-3536.196725,-1056.7,8.0648,391.275,-535.251,58.4438,-288.464,-7.06888,-369.892,-135.873,-218.518,-470.515,-801.891,106.717,-216.527,0,0
30118,907154160,11277,-3573.167956,-1004.13,-9.44081,419.158,-563.143,78.9354,-337.436,26.1104,-405.969,-172.896,-240.437,-423.681,-813.391,103.524,-230.376,0,0
30119,907214399,11278,-3627.339250,-1055.65,-20.8952,408.15,-586.087,99.5407,-331.586,0.859587,-388.667,-164.679,-217.774,-398.342,-877.1,144.339,-239.447,0,0
30120,907274640,11279,-3434.481551,-1046.17,-44.352,501.974,-601.205,14.0251,-258.386,9.97056,-382.689,-148.765,-198.977,-373.646,-842.77,114.23,-177.724,0,0
30121,907334883,11280,-3476.003948,-1061.78,-40.7576,492.959,-601.1,1.50946,-249.243,27.7172,-375.377,-172.725,-223.967,-380.56,-867.128,110.754,-136.309,0,0
30122,907395128,11280,-3469.672245,-1113.38,-24.2679,495.885,-561.945,22.283,-262.633,39.6456,-355.722,-173.816,-251.95,-420.31,-829.461,113.719,-147.723,0,0
30123,907455375,11281,-3513.677506,-1148.07,-26.6246,471.97,-503.064,12.7098,-301.376,79.8823,-402.676,-187.455,-213.916,-430.833,-809.433,104.308,-159.103,0,0
30124,907515624,11282,-3418.065181,-1112.75,14.9139,445.837,-455.858,52.2466,-328.353,73.6901,-388.563,-204.882,-194.194,-432.532,-823.559,85.3007,-149.36,0,0
30125,907575875,11283,-3563.858411,-1157.53,-9.49633,419.916,-443.927,-28.1578,-248.271,104.613,-402.843,-216.363,-235.113,-461.841,-810.512,103.801,-178.132,0,0
30126,907636128,11283,-3404.343477,-1092.3,7.09106,366.884,-453.78,-27.6778,-231.251,123.419,-426.344,-204.247,-165.805,-497.512,-726.075,140.269,-217.012,0,0
30127,907696383,11284,-2975.970135,-1019.17,7.72963,406.959,-444.685,22.094,-166.344,175.594,-477.55,-158.686,-135.798,-506.586,-712.304,258.084,-225.31,0,0
30128,907756640,11285,-3155.042650,-1051.02,-18.7365,505.026,-482.654,22.6232,-204.153,145.459,-471.702,-197.397,-125.785,-528.984,-718.905,208.042,-236.855,0,0
30129,907816899,11286,-3124.593488,-1052.97,-75.0491,537.042,-439.401,-81.8413,-150.131,143.571,-483.983,-202.598,-108.832,-531.629,-656.992,197.561,-219.341,0,0
30130,907877160,11286,-3395.288095,-1046.91,-51.4664,497.157,-513.316,-80.1929,-176.111,126.312,-502.743,-229.651,-102.172,-527.954,-726.027,132.601,-194.814,0,0
30131,907937423,11287,-3446.089421,-1098.94,-25.8326,511.327,-531.23,-29.6034,-200.093,128.299,-489.372,-216.61,-141.939,-505.176,-746.065,82.4223,-183.276,0,0
30132,907997688,11288,-3632.913839,-1133.97,-63.2011,591.33,-585.931,7.10085,-229.133,145.414,-551.777,-263.489,-176.638,-547.177,-716.797,75.0332,-183.682,0,0
30133,908057955,11289,-3508.535773,-1088.08,-71.5183,557.546,-610.907,4.57119,-158.883,175.151,-587.475,-290.929,-148.333,-572.032,-697.598,167.571,-187.615,0,0
30134,908118224,11289,-3371.817583,-1051.19,-31.9404,550.598,-587.609,-50.6149,-135.862,200.135,-517.56,-288.82,-125.113,-633.785,-716.131,166.86,-150.781,0,0
30135,908178495,11290,-3537.804646,-1090.4,-36.2088,504.916,-535.532,-61.0268,-147.963,166.06,-549.252,-282.533,-217.749,-666.777,-607.167,103.089,-117.263,0,0
30136,908238768,11291,-3681.002960,-1146.59,21.418,434.961,-570.296,-89.4455,-178.773,187.109,-563.212,-303.413,-221.205,-638.143,-552.457,79.8594,-140.812,0,0
30137,908299043,11292,-3648.353481,-1106.88,-19.904,487.219,-545.114,-181.922,-119.64,164.032,-540.359,-211.846,-158.996,-704.042,-587.651,25.6856,-148.936,0,0
30138,908359320,11292,-3651.684355,-1103.16,-20.2283,429.418,-552.88,-175.994,-138.683,192.202,-518.512,-209.081,-155.476,-649.68,-635.804,24.3794,-138.185,0,0
30139,908419599,11293,-3512.445252,-1073.53,24.4985,455.672,-550.7,-156.472,-133.435,196.938,-527.466,-215.324,-135.891,-626.378,-614.793,64.9798,-220.543,0,0
30140,908479880,11294,-3553.999898,-1078.9,51.1206,374.917,-502.417,-195.894,-102.423,240.924,-528.967,-192.414,-137.158,-658.047,-641.871,85.2255,-268.101,0,0
30141,908540163,11295,-3631.420012,-1053.35,54.8963,342.111,-553.188,-173.145,-118.352,168.155,-536.248,-201.913,-93.2123,-668.769,-570.324,40.3331,-268.412,0,0
30142,908600448,11295,-3685.064126,-1053.8,54.5673,392.406,-582.908,-182.628,-130.162,147.831,-545.945,-200.468,-102.631,-697.634,-558.114,-4.85503,-220.722,0,0
30143,908660735,11296,-3647.544877,-1048.34,66.2894,329.807,-484.681,-184.645,-164.265,179.006,-570.353,-156.961,-130.824,-642.407,-536.421,-85.3455,-218.401,0,0
30144,908721024,11297,-3469.970132,-1027.88,84.0092,324.989,-407.296,-195.247,-122.023,186.046,-557.986,-248.069,-140.448,-628.716,-547.581,-62.668,-127.104,0,0
30145,908781315,11298,-3542.929623,-1030.5,85.7802,274.384,-387.075,-192.444,-105.893,181.904,-592.204,-226.822,-111.297,-638.108,-594.057,-92.5001,-114.093,0,0
30146,908841608,11298,-3620.884480,-1036.12,43.4465,266.667,-374.692,-186.756,-89.8227,184.885,-665.095,-228.596,-135.422,-618.541,-573.368,-112.021,-95.4474,0,0
30147,908901903,11299,-3721.361335,-1161.83,75.2663,220.11,-346.473,-184.011,-146.755,168.682,-644.986,-214.696,-65.7076,-622.842,-618.251,-99.1306,-80.7333,0,0
30148,908962200,11300,-3820.877998,-1160.54,59.9814,270.386,-373.096,-237.211,-142.864,148.85,-675.069,-243.173,-51.1706,-616.68,-610.105,-121.144,-69.045,0,0
30149,909022499,11301,-3723.068542,-1122.33,39.7477,323.824,-378.718,-273.647,-136.443,164.649,-614.574,-282.298,-42.6568,-634.563,-673.605,-21.9261,-70.5231,0,0
30150,909082800,11301,-3699.567738,-1137.12,25.5116,289.201,-378.454,-275.848,-112.434,160.877,-582.312,-252.367,-57.4364,-650.15,-678.442,-3.50025,-47.0911,0,0
30151,909143103,11302,-3438.911175,-1002,41.3268,312.687,-385.133,-232.936,-80.4846,214.797,-606.942,-235.694,-104.286,-611.684,-604.279,-91.7206,-52.5577,0,0
