n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
14788,218714520,14641,-2525.493137,-639.387,-126.591,70.927,234.302,-289.303,2.6868,-296.561,-55.9407,-59.4178,-283.42,-196.211,-337.702,-330.595,-218.28,0,0
14789,218744099,14643,-2433.217069,-635.727,-149.033,88.1171,221.348,-244.526,19.8786,-272.398,-64.1363,-120.106,-267.769,-214.957,-283.55,-393.695,-116.664,0,0
14790,218773680,14645,-2443.303918,-676.058,-163.477,124.242,241.21,-288.308,21.6814,-283.506,-84.8246,-92.7273,-263.694,-240.706,-244.526,-397.636,-94.9739,0,0
14791,218803263,14647,-2289.157564,-630.487,-171.867,140.541,260.194,-288.276,8.35567,-252.481,-74.9414,-50.3558,-246.077,-228.141,-291.696,-326.05,-137.875,0,0
14792,218832848,14649,-2392.333437,-639.908,-190.37,133.659,265.348,-279.315,-11.5872,-264.458,-67.2713,-74.8325,-261.561,-192.65,-343.651,-345.226,-120.51,0,0
14793,218862435,14651,-2425.744650,-685.428,-175.706,151.95,260.204,-315.415,-4.59435,-239.433,-56.3957,-69.6015,-253.748,-221.1,-331.882,-353.877,-130.717,0,0
14794,218892024,14653,-2280.342079,-695.939,-196.157,170.12,307.358,-272.325,-17.5941,-217.341,-71.3673,-81.9901,-266.928,-196.365,-314.444,-331.117,-96.253,0,0
14795,218921615,14655,-2187.059794,-702.55,-205.552,205.52,286.331,-295.241,43.2012,-219.39,-51.4915,-93.2406,-266.018,-199.862,-277.088,-331.648,-80.0317,0,0
14796,218951208,14657,-2146.282878,-631.151,-179.949,115.683,332.416,-284.407,73.453,-233.708,-84.4722,-94.3347,-306.149,-204.42,-231.613,-308.458,-109.172,0,0
14797,218980803,14659,-2228.104731,-658.851,-207.292,143.96,309.444,-209.264,-14.6221,-196.207,-77.8003,-135.793,-336.015,-183.926,-216.623,-341.091,-104.025,0,0
14798,219010400,14661,-2354.934225,-691.543,-231.747,109.347,343.466,-231.246,-29.6295,-243.119,-25.7087,-139.483,-354.95,-197.5,-199.535,-309.542,-153.744,0,0
14799,219039999,14663,-2398.690322,-708.334,-219.037,105.677,316.61,-217.972,-13.8932,-245.367,-16.5416,-174.653,-334.364,-202.08,-236.218,-285.282,-167.236,0,0
14800,219069600,14665,-2480.241676,-731.115,-253.44,143.998,333.686,-224.024,-30.844,-251.419,7.11966,-186.12,-321.314,-234.923,-277.708,-310.216,-143.923,0,0
14801,219099203,14667,-2335.404432,-670.996,-205.788,156.379,306.764,-186.01,-70.789,-282.192,4.78417,-157.612,-308.353,-228.484,-305.13,-249.324,-138.652,0,0
14802,219128808,14669,-2423.454070,-642.868,-210.139,92.6943,314.017,-249.994,-8.86521,-296.967,20.3082,-146.68,-331.094,-280.419,-332.231,-199.083,-152.134,0,0
14803,219158415,14671,-2501.020140,-723.84,-221.434,91.2408,308.031,-226.855,-15.0055,-297.089,-2.38542,-108.316,-348.225,-262.734,-360.369,-233.238,-100.801,0,0
14804,219188024,14673,-2580.244737,-697.802,-227.843,111.492,244.338,-283.595,12.051,-310.201,-10.0788,-110.089,-339.296,-239.73,-366.591,-205.771,-157.13,0,0
14805,219217635,14675,-2616.615201,-674.863,-210.086,96.0309,254.345,-297.652,22.9024,-339.182,-27.2657,-107.869,-328.311,-187.668,-354.105,-283.235,-179.657,0,0
14806,219247248,14677,-2575.231899,-652.916,-218.442,117.391,260.587,-275.578,6.02344,-365.029,-20.465,-106.729,-309.211,-179.64,-407.052,-239.371,-184.802,0,0
14807,219276863,14679,-2611.082941,-666.067,-217.742,125.982,287.713,-311.256,-1.18596,-371.939,32.0597,-87.6001,-306.187,-227.214,-441.135,-264.049,-162.462,0,0
14808,219306480,14681,-2651.538915,-682.21,-227.046,156.392,272.89,-347.129,12.7935,-400.059,29.2931,-96.9902,-296.308,-246.205,-405.194,-228.752,-193.015,0,0
14809,219336099,14683,-2691.921437,-677.452,-227.294,103.861,276.127,-276.126,-33.03,-400.046,6.24229,-105.378,-272.525,-237.637,-421.372,-189.133,-238.16,0,0
14810,219365720,14685,-2378.770502,-666.684,-205.656,119.438,284.361,-233.933,-4.23607,-362.893,54.908,-98.3284,-244.883,-208.594,-383.478,-230.822,-197.971,0,0
14811,219395343,14687,-2345.764801,-683.016,-220.852,118.958,278.537,-194.869,-5.19302,-380.809,52.8529,-130.098,-251.403,-211.8,-383.697,-166.233,-168.143,0,0
14812,219424968,14689,-2515.731179,-738.34,-221.161,130.47,259.823,-209.746,-30.0827,-333.927,66.0895,-161.887,-298.7,-219.515,-404.573,-207.427,-146.755,0,0
14813,219454595,14691,-2450.109171,-710.762,-211.414,175.098,259.992,-193.623,-76.9736,-355.915,69.0358,-164.269,-314.759,-204.284,-428.684,-137.556,-155.994,0,0
14814,219484224,14693,-2425.437296,-650.175,-227.671,205.604,281.335,-232.439,-64.0588,-345.829,70.6975,-143.364,-341.024,-189.757,-412.397,-176.69,-199.67,0,0
14815,219513855,14694,-2397.748556,-693.688,-203.872,257.341,274.561,-220.124,-102.398,-329.676,79.8644,-166.071,-299.66,-198.518,-396.639,-152.098,-246.771,0,0
14816,219543488,14696,-2353.605703,-707.191,-215.187,334.84,238.898,-253.073,-123.101,-317.734,81.4492,-161.395,-291.434,-168.461,-368.235,-156.488,-246.494,0,0
14817,219573123,14698,-2439.762319,-738.794,-232.336,347.512,194.177,-206.955,-147.055,-304.923,81.4694,-179.09,-314.214,-163.018,-364.044,-178.602,-233.889,0,0
14818,219602760,14700,-2473.606301,-740.388,-233.597,323.12,242.511,-166.712,-201.209,-315.707,103.565,-189.036,-294.322,-135.502,-405.561,-183.259,-277.511,0,0
14819,219632399,14702,-2411.968773,-718.08,-239.804,327.902,226.787,-161.53,-206.035,-293.49,79.5063,-185.433,-240.832,-141.834,-378.12,-201.965,-279.04,0,0
14820,219662040,14704,-2491.207483,-750.764,-223.014,291.502,266.175,-145.229,-233.252,-322.407,87.097,-212.455,-217.083,-155.68,-429.868,-195.197,-251.033,0,0
14821,219691683,14706,-2439.588873,-755.547,-236.168,306.219,265.443,-126.12,-196.022,-305.464,101.261,-206.455,-182.264,-149.096,-433.212,-231.247,-290.916,0,0
14822,219721328,14708,-2530.414146,-715.322,-263.435,296.929,257.888,-128.882,-232.109,-275.381,26.9208,-190.022,-198.069,-167.991,-403.421,-238.131,-299.387,0,0
14823,219750975,14710,-2514.934579,-707.195,-242.537,290.754,217.154,-106.642,-269.068,-275.239,43.0047,-181.417,-202.608,-150.751,-430.834,-210.705,-288.851,0,0
14824,219780624,14712,-2642.877249,-728.059,-222.752,244.4,219.532,-122.413,-289.839,-276.227,24.0217,-213.041,-179.637,-148.505,-429.577,-221.673,-299.107,0,0
14825,219810275,14714,-2815.995489,-780.023,-219.912,193.217,195.972,-96.3061,-269.806,-326.144,24.0449,-199.437,-173.032,-160.655,-473.09,-243.568,-287.257,0,0
14826,219839928,14716,-2917.688408,-816.977,-185.074,133.972,215.406,-108.009,-286.762,-319.137,26.9885,-208.299,-196.542,-182.404,-490.104,-239.081,-261.666,0,0
14827,219869583,14718,-3079.845416,-849.031,-189.181,128.842,246.664,-127.779,-280.665,-332.063,3.57709,-224.939,-205.549,-162.4,-517.431,-288.36,-281.529,0,0
14828,219899240,14720,-2992.660039,-834.076,-202.402,127.646,230.271,-107.679,-258.696,-319.843,13.097,-247.804,-214.889,-146.904,-485.115,-290.393,-255.873,0,0
14829,219928899,14722,-3039.247329,-854.22,-197.456,124.451,232.64,-129.265,-217.664,-369.908,-0.670661,-261.349,-205.31,-161.905,-447.001,-309.812,-241.777,0,0
14830,219958560,14724,-3165.606562,-863.355,-209.624,119.307,232.066,-94.1638,-239.433,-350.762,-24.6557,-257.9,-243.891,-214.056,-426.821,-341.735,-250.581,0,0
14831,219988223,14726,-3036.080677,-853.589,-198.737,92.2791,265.554,-64.6847,-219.528,-377.956,-0.492802,-256.848,-222.509,-184.557,-472.33,-313.706,-228.976,0,0
14832,220017888,14728,-2930.693957,-813.814,-211.852,99.0122,332.031,-87.6536,-233.371,-366.68,-1.69331,-236.017,-230.523,-177.419,-466.768,-326.824,-209.121,0,0
14833,220047555,14730,-3061.646972,-822.139,-215.912,97.0341,311.511,-94.3066,-282.406,-371.741,38.3939,-222.484,-251.193,-207.367,-499.742,-336.797,-204.499,0,0
14834,220077224,14732,-3270.278541,-856.454,-189.086,97.8772,275.108,-143.023,-269.113,-366.529,-9.66333,-237.104,-298.208,-195.818,-494.812,-363.591,-219.864,0,0
14835,220106895,14734,-3416.049295,-891.868,-202.093,90.9504,308.404,-176.616,-308.213,-370.387,-24.1505,-257.444,-299.537,-195.459,-504.174,-341.725,-243.737,0,0
14836,220136568,14736,-3310.547224,-862.274,-181.214,106.786,263.113,-116.272,-346.309,-346.587,-25.9875,-246.387,-295.006,-156.184,-502.741,-349.478,-252.007,0,0
14837,220166243,14738,-3414.420339,-910.779,-209.28,137.795,246.523,-139.122,-291.895,-343.243,-33.2564,-254.856,-316.508,-167.632,-534.691,-352.205,-245.271,0,0
14838,220195920,14740,-3461.239956,-924.275,-180.348,121.797,239.989,-136.716,-307.997,-327.165,-23.2387,-236.732,-358.315,-192.458,-588.117,-328.985,-218.68,0,0
14839,220225599,14742,-3482.605828,-919.87,-170.361,107.8,249.697,-140.251,-316.096,-308.163,-33.0863,-231.205,-365.171,-176.124,-591.353,-410.35,-178.072,0,0
14840,220255280,14744,-3649.743811,-956.456,-134.488,76.8516,259.156,-124.041,-383.745,-324.095,-57.2152,-243.674,-367.556,-184.475,-633.77,-421.012,-155.224,0,0
14841,220284963,14746,-3514.207640,-945.141,-102.448,69.8473,259.737,-109.769,-368.66,-328.954,-20.4111,-265.002,-371.683,-170.123,-607.822,-416.535,-137.242,0,0
14842,220314648,14748,-3578.624328,-966.817,-103.522,49.8938,251.433,-71.4311,-408.761,-344.812,-41.8994,-243.858,-367.224,-172.377,-590.084,-449.378,-119.787,0,0
14843,220344335,14750,-3339.260162,-919.592,-96.5406,78.1131,249.951,-31.161,-432.608,-316.812,14.6072,-171.273,-368.645,-140.516,-566.67,-494.588,-143.525,0,0
14844,220374024,14752,-3297.664947,-857.359,-76.5619,45.0374,235.701,-54.9542,-408.393,-308.536,41.5542,-196.688,-367.207,-118.539,-569.009,-478.277,-184.434,0,0
14845,220403715,14754,-3362.847106,-892.224,-65.528,55.2493,204.151,-84.4378,-405.369,-271.673,23.0671,-218.603,-349.638,-141.874,-589.974,-467.458,-158.535,0,0
14846,220433408,14756,-3306.423070,-867.081,-70.6073,53.2825,226.898,-120.048,-371.218,-292.599,32.3724,-247.027,-342.585,-159.621,-568.654,-413.272,-166.263,0,0
14847,220463103,14758,-3325.365353,-868.037,-73.5209,71.547,200.466,-72.6505,-424.189,-278.461,21.2487,-271.195,-365.99,-142.288,-542.454,-392.429,-187.412,0,0
14848,220492800,14760,-3277.245515,-840.984,-103.548,113.63,206.145,-103.455,-391.98,-299.059,36.5381,-268.127,-343.615,-154.518,-545.861,-381.197,-201.215,0,0
14849,220522499,14762,-3224.318185,-887.029,-89.5192,145.829,205.827,-85.0041,-428.768,-296.191,38.4824,-261.535,-324.312,-153.597,-529.367,-349.341,-209.793,0,0
14850,220552200,14764,-3156.378860,-850.067,-91.4934,185.021,180.504,-70.553,-466.876,-356.852,64.3498,-231.859,-321.823,-149.865,-543.381,-363.257,-140.228,0,0
14851,220581903,14766,-3268.155172,-907.203,-121.412,194.272,194.123,-120.23,-442.726,-342.783,77.2875,-264.953,-327.544,-126.708,-545.725,-379.466,-155.087,0,0
14852,220611608,14768,-3225.312296,-844.33,-124.445,175.457,248.912,-160.659,-440.578,-368.648,98.8756,-253.979,-324.003,-139.935,-536.46,-430.877,-124.645,0,0
14853,220641315,14770,-3170.825798,-832.556,-108.311,205.7,191.584,-122.529,-458.304,-359.646,83.9627,-209.011,-332.019,-126.766,-544.663,-424.34,-133.928,0,0
14854,220671024,14772,-3057.963647,-777.774,-142.291,266.938,168.371,-95.022,-474.22,-369.516,108.831,-193.665,-347.513,-136.881,-548.539,-369.335,-147.349,0,0
14855,220700735,14774,-3006.317852,-776.09,-154.215,267.347,162.04,-113.327,-470.395,-368.515,129.418,-182.107,-343.926,-145.945,-509.823,-351.679,-149.1,0,0
14856,220730448,14776,-2930.251290,-746.398,-181.143,319.519,151.88,-163.016,-455.189,-318.313,108.923,-137.215,-297.796,-149.02,-514.35,-385.173,-162.963,0,0
14857,220760163,14778,-3108.041970,-790.804,-182.015,315.865,125.543,-201.825,-437.594,-330.316,106.01,-169.237,-293.768,-135.854,-528.996,-433.853,-151.198,0,0
14858,220789880,14780,-3096.643364,-760.202,-191,333.203,80.3807,-156.074,-445.771,-350.253,90.8087,-144.72,-282.617,-128.527,-541.513,-504.784,-95.5742,0,0
14859,220819599,14782,-3150.861196,-819.699,-169.819,358.6,11.2193,-138.887,-434.694,-329.918,57.1052,-159.81,-278.049,-161.683,-554.557,-451.453,-79.2161,0,0
14860,220849320,14784,-2936.148440,-785.187,-151.752,403.873,-7.06934,-114.452,-407.359,-321.582,37.3977,-122.215,-278.27,-136.196,-521.307,-459.542,-72.4874,0,0
14861,220879043,14786,-2955.228923,-825.774,-150.63,396.321,0.762496,-141.081,-388.22,-327.519,13.702,-102.023,-274.686,-129.747,-492.363,-457.4,-76.5694,0,0
14862,220908768,14788,-3051.140382,-809.352,-141.51,341.646,28.6496,-130.588,-407.949,-346.659,-4.07593,-107.65,-272.414,-157.434,-465.223,-474.448,-104.133,0,0
14863,220938495,14790,-3158.824859,-831.03,-138.335,304.202,43.2998,-193.901,-377.934,-346.595,-16.1336,-120.746,-272.117,-149.194,-487.284,-437.164,-135.894,0,0
14864,220968224,14792,-3187.995443,-811.698,-153.273,260.52,61.3009,-166.663,-375.607,-347.259,-26.4902,-130.695,-258.701,-144.768,-523.202,-407.971,-163.489,0,0
14865,220997955,14794,-3214.120703,-849.466,-151.045,213.011,81.063,-139.171,-392.404,-351.066,-36.5472,-105.031,-271.792,-162.414,-521.361,-386.682,-141.216,0,0
14866,221027688,14796,-3128.719917,-760.224,-168.931,219.438,37.001,-93.6803,-393.264,-348.938,-50.7462,-97.5823,-240.975,-149.016,-532.797,-404.472,-144.533,0,0
14867,221057423,14798,-3198.815522,-737.082,-198.762,219.981,30.8821,-96.1291,-377.256,-342.945,-64.599,-120.687,-257.54,-177.407,-533.331,-426.065,-117.876,0,0
14868,221087160,14800,-3320.260971,-759.931,-201.595,225.458,-6.30697,-83.5162,-412.052,-349.613,-69.7295,-69.0822,-281.923,-175.95,-533.928,-482.565,-119.528,0,0
14869,221116899,14802,-3388.330644,-762.878,-223.373,259.937,-3.31464,-107.22,-424.726,-363.622,-41.6463,-85.1099,-283.058,-224.431,-548.34,-480.009,-100.539,0,0
14870,221146640,14804,-3175.935531,-731.817,-223.264,287.522,-12.3859,-117.672,-358.591,-387.563,-22.0767,-95.599,-244.89,-170.526,-511.642,-534.44,-52.9915,0,0
14871,221176383,14806,-3282.399530,-748.855,-228.989,243.11,-12.6352,-85.8737,-386.516,-389.297,-48.8491,-71.8486,-251.91,-192.527,-498.081,-540.173,-69.9541,0,0
14872,221206128,14808,-3327.567197,-785.885,-232.828,260.574,4.52514,-112.645,-352.257,-373.035,-69.195,-102.101,-241.954,-185.934,-492.89,-567.018,-76.9252,0,0
14873,221235875,14810,-3213.635329,-747.013,-204.611,264.269,4.38918,-141.042,-357.062,-381.976,-49.9033,-100.13,-229.308,-211.348,-418.933,-575.923,-65.0448,0,0
14874,221265624,14812,-3061.407196,-717.132,-190.397,259.727,9.36848,-125.496,-349.799,-352.985,-35.8205,-117.837,-182.806,-220.755,-438.24,-490.439,-108.795,0,0
14875,221295375,14814,-2974.559596,-696.35,-181.128,255.531,6.28854,-131.895,-330.668,-309.863,-28.9549,-88.8687,-175.805,-228.928,-460.634,-540.719,-62.564,0,0
14876,221325128,14816,-2973.470276,-694.56,-156.972,249.039,12.3803,-143.482,-310.474,-336.536,-46.8041,-90.9601,-199.6,-243.107,-417.712,-519.622,-75.0617,0,0
14877,221354883,14818,-3161.759222,-704.869,-202.651,199.721,29.2339,-150.821,-283.217,-328.549,-42.0081,-143.526,-224.617,-217.947,-420.917,-572.001,-99.5936,0,0
14878,221384640,14820,-3237.057714,-703.168,-208.442,144.396,58.263,-121.284,-328.958,-307.42,-89.1458,-160.401,-242.426,-182.355,-458.816,-546.787,-90.5115,0,0
14879,221414399,14822,-3291.914202,-685.567,-187.179,113.129,38.2942,-117.622,-327.82,-313.226,-124.21,-130.101,-249.979,-201.837,-446.616,-579.883,-79.2977,0,0
14880,221444160,14824,-3356.936017,-720.957,-176.918,83.7964,30.3159,-80.279,-367.507,-319.107,-88.9174,-126.452,-274.476,-173.936,-451.61,-581.489,-109.401,0,0
14881,221473923,14826,-3387.307866,-751.446,-184.602,61.4649,40.4001,-86.6213,-357.183,-331.781,-64.2667,-89.3185,-280.983,-176.859,-399.86,-579.974,-186.279,0,0
14882,221503688,14828,-3560.268946,-802.926,-205.399,57.2419,68.4796,-116.027,-393.059,-312.658,-57.1866,-74.3516,-276.835,-205.672,-454.503,-583.077,-204.297,0,0
14883,221533455,14830,-3311.979637,-771.505,-181.03,44.0765,148.5,-95.4962,-392.996,-297.397,-50.4687,-63.9809,-286.176,-170.339,-400.472,-580.343,-214.352,0,0
14884,221563224,14832,-3296.160535,-775.075,-167.775,38.7315,139.633,-112.781,-382.674,-340.207,-59.4615,-71.0113,-260.755,-170.675,-353.73,-601.915,-178.466,0,0
14885,221592995,14834,-3159.680654,-772.744,-176.464,35.616,157.647,-106.196,-324.357,-331.022,-24.2381,-69.7217,-263.449,-197.53,-342.266,-584.481,-160.475,0,0
14886,221622768,14836,-2979.019228,-715.405,-186.156,116.322,140.837,-95.6057,-352.166,-314.964,-6.23659,-91.8987,-221.375,-215.104,-324.788,-556.195,-156.284,0,0
14887,221652543,14838,-3050.714672,-762.164,-184.793,111.259,144.849,-109.827,-340.045,-326.708,29.3428,-79.4838,-236.284,-203.09,-349.368,-589.629,-154.773,0,0
14888,221682320,14840,-3120.459591,-770.915,-197.543,121.015,177.031,-143.435,-336.728,-326.457,4.63514,-90.3385,-253.342,-217.282,-362.593,-566.329,-158.178,0,0
14889,221712099,14842,-3021.831187,-749.765,-207.128,109.888,161.156,-116.851,-321.35,-318.337,10.717,-91.7412,-274.599,-226.943,-362.644,-534.166,-100.068,0,0
14890,221741880,14844,-2964.704103,-745.605,-192.825,30.7522,204.277,-121.017,-288.29,-308.012,15.5763,-67.3294,-310.064,-202.011,-337.674,-573.693,-68.7881,0,0
14891,221771663,14846,-3029.809698,-779.545,-195.468,40.7338,183.398,-100.622,-311.914,-312.027,25.505,-91.736,-277.834,-214.769,-366.584,-510.613,-118.335,0,0
14892,221801448,14848,-3076.460465,-782.476,-199.113,48.5342,175.69,-100.858,-356.729,-289.438,48.3758,-141.053,-321.623,-198.916,-327.733,-508.83,-122.292,0,0
14893,221831235,14850,-2854.080209,-786.506,-170.702,60.5074,180.746,-98.2184,-299.55,-256.452,54.3715,-97.6194,-321.978,-193.519,-342.379,-518.792,-63.9896,0,0
14894,221861024,14852,-2832.878669,-798.527,-194.405,160.418,85.0358,-64.5786,-305.106,-269.268,36.4513,-58.6567,-290.907,-159.436,-381.106,-525.96,-66.832,0,0
14895,221890815,14854,-2869.608702,-768.647,-208.943,166.442,44.2083,-52.8709,-305.92,-284.016,29.8192,-88.0624,-304.717,-196.848,-362.54,-486.372,-51.1428,0,0
14896,221920608,14856,-2804.980890,-729.759,-208.593,220.345,-7.56899,-35.3041,-329.487,-241.897,-2.54118,-70.7945,-349.498,-159.961,-346.554,-479.342,-64.0278,0,0
14897,221950403,14858,-2770.718535,-762.969,-183.189,249.363,-26.403,-30.4811,-329.174,-219.851,22.253,-104.201,-350.154,-137.37,-373.668,-447.299,-77.5745,0,0
14898,221980200,14860,-2867.361987,-822.17,-203.787,251.374,-6.06228,-16.9068,-326.992,-219.598,-6.75025,-132.767,-369.015,-139.526,-316.922,-472.067,-86.1724,0,0
14899,222009999,14862,-2845.831272,-805.471,-188.33,282.444,-46.8404,-37.2099,-294.686,-211.621,-0.741773,-143.949,-365.56,-180.885,-347.002,-443.423,-62.5577,0,0
14900,222039800,14864,-2680.716332,-772.762,-201.985,311.447,-42.5658,9.60884,-317.635,-250.029,22.2616,-129.358,-394.816,-133.047,-324.626,-442.011,-15.199,0,0
14901,222069603,14866,-2584.053124,-699.153,-208.476,243.51,48.6494,26.1745,-306.942,-252.185,-11.449,-118.939,-409.578,-117.694,-317.482,-457.333,-3.15447,0,0
14902,222099408,14868,-2576.821995,-731.535,-197.079,240.508,51.9793,-6.88424,-274.088,-261.73,20.486,-103.496,-344.41,-130.041,-320.152,-489.617,-30.7628,0,0
14903,222129215,14870,-2565.212312,-722.016,-213.628,259.794,84.2527,-9.19063,-322.778,-253.687,49.3411,-118.91,-334.843,-136.45,-302.39,-481.697,-63.0114,0,0
14904,222159024,14872,-2469.072413,-701.488,-202.179,271.728,74.5771,-5.50485,-326.411,-279.298,65.4177,-117.312,-356.017,-104.703,-292.703,-444.413,-50.7667,0,0
14905,222188835,14874,-2490.371946,-701.059,-180.675,227.949,78.8421,1.05412,-314.848,-252.326,59.206,-107.275,-368.527,-93.9419,-331.601,-418.595,-88.5758,0,0
14906,222218648,14876,-2312.658248,-625.621,-170.283,261.049,74.3438,14.9939,-324.867,-272.806,63.849,-114.304,-343.289,-89.2974,-320.53,-391.355,-74.5412,0,0
14907,222248463,14878,-2332.463013,-625.282,-155.727,279.265,30.4873,-21.3215,-316.372,-251.831,76.9958,-105.031,-334.68,-81.047,-332.609,-409.506,-85.8054,0,0
14908,222278280,14880,-2181.186038,-639.934,-132.283,305.415,50.9214,-44.7005,-257.005,-268.448,60.0653,-62.3518,-316.892,-76.871,-359.048,-349.228,-90.8252,0,0
14909,222308099,14882,-2330.417656,-663.686,-124.785,263.566,43.4174,-68.8983,-289.77,-255.332,88.1409,-46.4634,-312.589,-114.806,-385.006,-396.995,-67.2116,0,0
14910,222337920,14884,-2441.104365,-700.428,-164.289,237.825,99.6085,-49.2798,-322.34,-274.021,52.2126,-81.8699,-362.678,-101.068,-339.001,-383.087,-52.6891,0,0
14911,222367743,14886,-2380.812249,-733.269,-171.737,263.085,144.042,-25.2194,-364.228,-271.77,33.0737,-46.5278,-378.019,-50.0697,-354.563,-412.408,-13.2011,0,0
14912,222397568,14888,-2402.893705,-753.102,-160.299,247.279,160.527,-4.67223,-369.611,-285.598,80.9343,-50.9464,-387.102,-78.2328,-367.945,-408.343,-25.7832,0,0
14913,222427395,14890,-2466.926476,-737.034,-175.696,240.589,131.833,-10.8087,-380.507,-261.284,93.1481,-74.963,-418.474,-51.6499,-389.83,-421.677,-10.5738,0,0
14914,222457224,14892,-2337.951546,-756.957,-142.205,254.778,134.435,18.805,-389.141,-264.906,142.222,-93.6814,-370.574,-55.652,-395.558,-425.408,5.89053,0,0
14915,222487055,14894,-2238.405082,-715.978,-149.659,280.254,123.679,60.7925,-401.843,-271.066,164.22,-78.957,-351.473,-77.0696,-410.208,-411.388,0.292318,0,0
14916,222516888,14896,-2252.941101,-714.991,-122.116,244.378,123.273,103.654,-458.741,-260.48,149.08,-69.7585,-363.568,-92.722,-354.965,-402.186,-33.7979,0,0
14917,222546723,14898,-2059.559813,-664.103,-111.518,191.79,173.63,123.197,-457.125,-223.507,162.293,-113.558,-321.188,-76.2324,-371.104,-369.515,-2.61986,0,0
14918,222576560,14900,-1882.067522,-617.206,-122.033,273.137,148.103,109.18,-407.693,-185.335,113.297,-113.573,-291.438,-47.6615,-387.915,-351.378,-1.55137,0,0
14919,222606399,14902,-1959.951023,-576.409,-129.382,209.544,189.636,86.1623,-393.528,-206.159,124.228,-119.854,-287.873,-81.9032,-439.754,-314.362,-20.2984,0,0
14920,222636240,14904,-2069.492307,-604.602,-155.845,230.883,187.102,63.8279,-414.108,-209.709,115.078,-114.482,-299.254,-89.9122,-449.504,-273.957,-55.0098,0,0
14921,222666083,14906,-2057.460394,-589.894,-160.252,234.282,199.629,43.4909,-418.623,-178.331,122.722,-87.8345,-348.708,-70.3298,-448.083,-298.802,-56.7276,0,0
14922,222695928,14908,-2157.041892,-607.177,-129.662,220.675,183.211,-2.59144,-397.325,-166.224,81.0848,-101.552,-363.07,-42.2497,-476.779,-287.61,-67.7704,0,0
14923,222725775,14910,-2082.087173,-622.56,-113.017,220.182,203.616,-12.6168,-381.972,-182.989,133.148,-114.672,-328.056,-57.005,-442.959,-286.531,-96.6559,0,0
14924,222755624,14912,-2039.437142,-651.933,-98.4846,200.567,207.311,15.1675,-403.552,-168.95,153.077,-150.771,-340.76,-48.9064,-453.833,-256.527,-41.8425,0,0
14925,222785475,14914,-1956.731758,-624.406,-90.787,183.067,238.768,34.8908,-388.2,-155.575,125.147,-149.34,-297.946,-41.3372,-496.491,-246.387,-48.1347,0,0
14926,222815328,14916,-2047.167508,-686.87,-63.2024,192.503,222.341,10.798,-378.909,-164.06,115.577,-123.004,-297.825,-76.5988,-463.36,-275.502,-59.0556,0,0
14927,222845183,14918,-1896.335357,-671.433,-73.5626,159.113,255.916,27.8359,-364.679,-132.022,123.147,-113.634,-272.465,-80.5049,-417.999,-271.824,-64.224,0,0
14928,222875040,14920,-1829.198701,-640.986,-73.9256,152.541,223.482,128.612,-433.007,-184.856,150,-85.1514,-296.196,-31.3382,-396.791,-273.624,-67.9565,0,0
14929,222904899,14922,-1851.226500,-643.639,-68.2334,154.086,217.109,98.3307,-412.787,-171.411,137.355,-62.014,-291.992,-1.03771,-396.826,-305.681,-104.487,0,0
14930,222934760,14924,-1819.582038,-604.283,-35.6542,104.624,250.733,81.2962,-441.174,-159.311,138.001,-81.8982,-249.406,-40.2939,-413.732,-292.782,-75.7019,0,0
14931,222964623,14926,-2048.663303,-609.027,-47.9095,95.2781,248.297,58.3253,-462.148,-185.004,90.211,-77.3852,-255.654,-71.8509,-453.106,-267.664,-111.027,0,0
14932,222994488,14928,-1932.934276,-583.761,-42.2779,92.751,246.093,107.165,-463.73,-195.697,82.9928,-93.2627,-231.22,-68.5911,-432.909,-255.228,-95.2599,0,0
14933,223024355,14930,-1974.611031,-585.594,-35.5912,81.4545,210.591,89.062,-431.128,-195.462,100.283,-97.4772,-255.253,-89.696,-383.216,-273.602,-108.983,0,0
14934,223054224,14932,-1799.249289,-557.418,-21.9071,60.9799,216.325,98.9589,-389.905,-173.295,102.127,-85.63,-255.497,-105.432,-398.497,-238.891,-51.1682,0,0
14935,223084095,14934,-1662.856015,-546.342,-2.16788,52.7348,228.94,96.9859,-366.552,-104.852,94.8421,-82.3758,-223.915,-111.146,-371.388,-224.219,-103.401,0,0
